,sic_1,sic_2,naics_2,naics_3,naics_4,gsector,ggroup,spcseccd,spcindcd,hp,sp_10,sp_20,sp_30,sp_40,sp_50,sp_60,sp_70,sp_80,sp_90,sp_100,sp_120,sp_140,sp_160,sp_180,sp_200,sp_220,sp_240,st_10,st_20,st_30,st_40,st_50,st_60,st_70,st_80,st_90,st_100,st_120,st_140,st_160,st_180,st_200,st_220,st_240,ismedoid_sp_10,ismedoid_sp_20,ismedoid_sp_30,ismedoid_sp_40,ismedoid_sp_50,ismedoid_sp_60,ismedoid_sp_70,ismedoid_sp_80,ismedoid_sp_90,ismedoid_sp_100,ismedoid_sp_120,ismedoid_sp_140,ismedoid_sp_160,ismedoid_sp_180,ismedoid_sp_200,ismedoid_sp_220,ismedoid_sp_240,ismedoid_st_10,ismedoid_st_20,ismedoid_st_30,ismedoid_st_40,ismedoid_st_50,ismedoid_st_60,ismedoid_st_70,ismedoid_st_80,ismedoid_st_90,ismedoid_st_100,ismedoid_st_120,ismedoid_st_140,ismedoid_st_160,ismedoid_st_180,ismedoid_st_200,ismedoid_st_220,ismedoid_st_240
BDK,3.0,35.0,33.0,333.0,3339.0,25.0,2520.0,976.0,270.0,19,1,14,14,3,12,24,2,60,89,89,89,89,89,89,89,89,89,5,9,24,36,36,53,53,53,36,36,36,118,118,118,118,118,118,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
BDX,3.0,38.0,33.0,339.0,3391.0,35.0,3510.0,905.0,300.0,15,8,1,28,28,36,26,36,18,26,26,15,15,15,15,13,13,13,6,19,22,22,42,55,67,22,22,22,68,68,68,179,39,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEN,6.0,62.0,52.0,523.0,5239.0,40.0,4020.0,800.0,823.0,4,0,19,19,16,18,20,20,20,20,20,13,13,1,1,1,1,1,7,17,17,31,20,47,47,47,47,95,7,7,7,168,168,168,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
BHI,1.0,13.0,21.0,213.0,2131.0,10.0,1010.0,935.0,395.0,5,7,8,26,26,26,59,59,59,59,59,59,59,59,59,59,59,59,6,3,5,5,22,22,37,36,5,86,45,0,95,56,49,133,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
BIG,5.0,53.0,45.0,452.0,4523.0,25.0,2550.0,976.0,432.0,6,6,5,1,25,19,36,65,74,6,36,100,134,65,65,102,97,183,7,7,29,29,44,50,62,62,62,44,118,53,127,97,90,83,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
BIIB,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,147.0,10,5,4,25,24,44,44,58,5,62,6,99,10,92,57,49,48,24,6,10,18,25,46,46,46,46,56,91,56,139,90,48,180,180,180,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
BIO,3.0,38.0,33.0,334.0,3345.0,35.0,3520.0,940.0,230.0,15,8,9,5,5,27,28,19,61,61,65,37,33,66,128,19,204,178,6,3,5,5,22,22,37,36,5,86,45,0,95,56,49,47,65,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1
BK,6.0,60.0,52.0,522.0,5221.0,40.0,4020.0,800.0,815.0,4,6,12,7,0,47,47,47,47,47,91,91,122,122,122,122,122,122,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BKNG,7.0,73.0,51.0,519.0,5191.0,25.0,2550.0,940.0,185.0,8,0,19,22,16,33,37,5,77,77,77,0,66,28,19,10,212,212,7,7,28,10,7,51,51,51,51,51,51,51,51,51,194,194,224,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BLK,6.0,62.0,52.0,523.0,5239.0,40.0,4020.0,800.0,823.0,4,4,0,16,20,20,15,15,15,15,15,106,106,106,172,106,207,106,3,17,17,8,17,31,31,31,31,31,31,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
BLL,3.0,34.0,33.0,332.0,3324.0,15.0,1510.0,925.0,205.0,7,9,13,24,2,24,19,61,49,49,47,20,23,143,143,143,216,113,2,9,7,28,32,40,40,40,40,74,86,39,74,128,43,158,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0
BMC,7.0,73.0,51.0,511.0,5112.0,45.0,4510.0,940.0,185.0,2,5,10,10,22,22,22,22,22,22,22,22,22,22,22,22,183,227,8,19,25,38,38,38,67,67,67,67,67,67,67,71,63,74,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BMET,3.0,38.0,33.0,339.0,3391.0,35.0,3510.0,905.0,300.0,10,8,4,11,11,11,11,60,50,25,96,10,18,91,49,48,47,23,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BMS,2.0,26.0,32.0,326.0,3261.0,15.0,1510.0,970.0,210.0,11,2,2,20,1,1,1,1,1,1,1,1,1,13,3,3,3,2,8,1,27,26,28,27,27,16,58,5,58,77,156,173,99,51,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
BMY,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,280.0,10,2,2,20,1,1,1,1,1,1,1,1,1,13,3,3,3,2,1,12,12,27,34,16,54,29,23,29,29,22,29,171,86,163,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
BNI,4.0,40.0,48.0,482.0,4821.0,20.0,2030.0,600.0,610.0,9,0,19,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOL,2.0,28.0,32.0,325.0,3254.0,35.0,3510.0,905.0,300.0,10,3,18,16,20,20,15,15,15,15,45,45,45,45,103,153,27,233,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRCM,3.0,36.0,33.0,334.0,3344.0,45.0,4530.0,940.0,247.0,13,5,10,22,10,33,37,5,77,77,77,18,138,10,138,138,138,77,3,18,11,14,12,19,19,14,14,12,55,82,11,143,165,126,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
BRL,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,283.0,10,3,9,5,5,27,58,19,61,61,63,63,63,103,72,2,154,143,3,17,17,8,17,31,31,31,31,31,117,117,117,117,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
BRYN,7.0,78.0,51.0,512.0,5121.0,25.0,2540.0,978.0,245.0,-1,0,19,19,16,18,20,29,37,12,75,2,95,158,173,173,173,173,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BSX,3.0,38.0,33.0,334.0,3345.0,35.0,3510.0,905.0,300.0,10,8,17,11,11,11,11,60,50,25,96,11,11,11,44,148,111,206,6,3,5,5,49,49,49,49,71,49,49,49,49,174,174,174,174,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BWA,3.0,37.0,33.0,336.0,3363.0,25.0,2510.0,976.0,130.0,18,9,15,3,12,16,16,18,56,24,90,115,115,152,152,152,152,152,1,12,12,34,11,34,12,12,12,98,98,136,155,136,155,155,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
BXP,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,4,0,16,20,20,15,15,15,15,15,106,106,106,172,106,207,106,4,0,8,12,10,25,25,19,19,14,14,132,132,64,178,86,183,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
C,6.0,61.0,52.0,522.0,5221.0,40.0,4010.0,800.0,850.0,4,6,12,12,27,30,33,12,58,44,62,95,36,129,96,74,66,57,2,16,19,16,18,37,7,76,42,92,73,96,63,78,105,161,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
CA,7.0,73.0,51.0,511.0,5112.0,45.0,4510.0,940.0,185.0,2,5,10,10,22,22,22,22,22,22,22,22,22,22,22,22,183,227,1,12,1,11,27,11,11,27,27,27,74,121,121,155,133,191,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
CAG,2.0,20.0,31.0,311.0,3114.0,30.0,3020.0,978.0,250.0,7,8,1,28,28,36,26,36,18,26,26,15,15,15,15,13,13,13,4,4,4,13,21,59,59,59,59,59,59,59,59,144,144,144,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
CAH,5.0,51.0,42.0,424.0,4242.0,35.0,3510.0,978.0,217.0,14,0,19,19,30,31,58,46,24,28,46,74,102,74,47,26,20,222,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM,3.0,35.0,33.0,333.0,3331.0,10.0,1010.0,935.0,395.0,15,7,8,26,26,26,59,59,59,59,59,59,59,59,59,59,59,59,6,19,22,22,22,22,17,21,84,55,22,128,48,22,19,12,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
CAT,3.0,35.0,33.0,333.0,3331.0,20.0,2010.0,925.0,345.0,18,9,15,3,12,16,16,18,26,74,49,119,65,123,178,178,214,186,5,9,7,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CB,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,800.0,835.0,4,0,19,4,33,39,25,27,28,5,81,32,35,35,81,81,81,81,2,9,7,32,32,32,32,32,32,34,83,83,83,60,80,176,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
CBE,3.0,36.0,33.0,335.0,3351.0,20.0,2010.0,925.0,220.0,10,9,15,24,2,49,49,67,49,83,67,67,67,37,70,25,170,218,8,1,27,26,28,27,27,16,58,5,58,77,156,173,99,51,13,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CBSS,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,817.0,4,6,16,27,19,46,46,64,79,64,57,94,94,94,94,94,182,224,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCI,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,976.0,175.0,8,2,2,20,1,1,1,1,1,1,1,1,1,13,168,44,86,154,8,15,15,15,15,15,15,15,15,15,15,15,45,45,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCL,4.0,44.0,48.0,483.0,4831.0,25.0,2530.0,976.0,310.0,-1,0,19,19,16,18,42,42,42,42,42,42,42,42,42,42,42,42,7,6,29,6,29,29,29,39,55,68,99,48,57,162,29,143,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
CCU,2.0,20.0,31.0,312.0,3121.0,30.0,3020.0,978.0,140.0,-1,4,0,16,20,20,15,15,15,15,15,106,106,106,172,106,207,106,3,8,20,39,39,39,39,75,75,75,112,112,37,112,112,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDNS,7.0,73.0,51.0,511.0,5112.0,45.0,4510.0,940.0,185.0,13,5,10,10,22,43,31,66,69,2,80,111,135,135,135,135,135,135,7,7,28,10,7,51,51,51,51,51,51,51,51,51,194,194,222,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CEG,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,3,18,18,13,40,40,40,40,40,40,40,40,40,40,40,40,40,9,13,3,33,33,44,66,64,74,18,82,97,153,153,46,200,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CELG,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,285.0,10,2,4,25,24,44,44,58,5,62,6,99,10,92,57,49,48,24,3,18,11,14,12,19,19,14,83,96,12,12,150,150,150,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
CEPH,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,147.0,10,5,4,25,24,44,44,58,5,62,6,99,10,92,57,49,48,24,1,12,12,27,34,16,34,34,34,90,107,107,148,148,148,148,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CERN,7.0,73.0,54.0,541.0,5415.0,35.0,3510.0,976.0,175.0,14,1,4,8,38,38,7,7,7,7,7,78,70,7,171,171,171,171,6,6,6,6,43,49,1,70,29,23,64,21,0,11,151,127,165,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1
CHD,2.0,28.0,32.0,325.0,3256.0,30.0,3030.0,978.0,320.0,20,8,1,28,28,36,26,36,18,26,13,105,137,137,137,137,137,148,4,4,12,23,48,48,48,48,81,81,37,5,135,169,59,184,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHRW,4.0,42.0,48.0,484.0,4841.0,20.0,2030.0,600.0,615.0,9,4,0,21,21,21,21,21,21,21,21,21,21,21,21,21,21,70,6,3,5,5,43,10,37,68,43,47,46,23,157,63,172,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
CI,6.0,63.0,52.0,524.0,5241.0,35.0,3510.0,905.0,287.0,14,2,6,6,4,32,55,57,39,68,55,56,5,148,108,158,18,231,2,11,14,1,19,14,14,72,72,6,70,29,72,72,72,72,72,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIEN,3.0,36.0,33.0,334.0,3342.0,45.0,4520.0,940.0,180.0,2,5,10,22,10,33,37,5,77,77,77,18,138,138,138,138,138,138,0,2,10,19,1,56,10,55,1,1,17,78,139,89,73,61,47,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
CINF,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,800.0,835.0,4,4,0,4,33,39,25,27,28,5,81,32,35,35,35,61,172,232,1,12,1,11,30,11,11,11,88,88,88,88,88,88,88,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL,2.0,28.0,32.0,325.0,3256.0,30.0,3030.0,978.0,320.0,20,8,1,28,28,36,26,36,18,26,13,105,137,137,137,137,137,148,2,11,19,28,18,37,7,76,76,76,73,120,120,120,77,2,171,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
CLF,1.0,10.0,21.0,212.0,2122.0,15.0,1510.0,970.0,460.0,11,3,15,3,12,15,17,17,17,86,86,86,133,133,157,162,194,149,2,9,7,3,3,3,3,3,3,3,26,18,159,139,95,76,61,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CLX,2.0,28.0,32.0,325.0,3256.0,30.0,3030.0,978.0,320.0,7,8,1,28,28,36,26,36,18,26,13,105,137,137,137,137,137,148,1,12,12,27,34,16,34,34,34,90,107,107,148,148,148,148,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
CMA,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,817.0,4,6,16,27,19,46,46,64,64,64,64,64,64,64,64,64,64,64,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CMCSA,4.0,48.0,51.0,515.0,5152.0,50.0,5020.0,978.0,150.0,-1,5,7,0,37,28,52,52,52,52,52,52,52,52,52,52,52,52,1,12,12,34,34,34,12,34,34,98,34,34,34,34,34,209,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CMCSK,4.0,48.0,51.0,515.0,5152.0,50.0,5020.0,978.0,150.0,8,5,7,0,37,28,52,52,52,52,52,52,52,52,52,52,52,52,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CME,6.0,62.0,52.0,523.0,5232.0,40.0,4020.0,800.0,822.0,2,2,2,20,1,1,1,1,1,1,1,1,1,13,3,3,3,2,2,16,19,28,14,28,57,77,42,92,92,92,92,92,92,92,92,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
CMI,3.0,35.0,33.0,333.0,3336.0,20.0,2010.0,925.0,135.0,18,9,15,3,12,49,49,49,26,74,49,119,65,123,178,178,214,214,5,9,24,36,36,53,53,53,53,53,100,100,100,100,100,100,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
CMS,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,3,9,18,9,3,3,3,3,69,3,3,3,3,158,183,33,51,2,11,14,1,19,14,14,72,72,72,72,72,39,29,159,80,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNC,6.0,63.0,52.0,524.0,5241.0,35.0,3510.0,905.0,287.0,14,4,9,5,5,27,58,30,29,88,97,58,50,86,170,181,10,168,6,19,25,38,42,55,67,67,67,67,67,67,67,67,67,67,67,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNP,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,3,9,5,5,27,28,19,61,61,65,77,49,48,24,183,33,51,2,11,19,28,18,37,7,76,76,76,105,124,124,124,124,206,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CNX,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,970.0,360.0,5,0,9,5,9,3,3,3,3,69,3,3,3,3,158,168,102,99,2,11,14,1,19,14,14,72,72,72,72,72,104,158,97,99,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COF,6.0,61.0,52.0,522.0,5222.0,40.0,4020.0,800.0,845.0,4,6,12,12,27,5,2,54,54,10,74,49,47,81,33,177,156,160,2,9,19,28,14,28,57,77,80,71,40,40,82,43,126,89,158,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
COG,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,935.0,380.0,5,7,3,2,36,2,18,26,71,71,71,71,71,71,71,71,71,71,4,4,4,4,4,4,4,4,4,4,4,4,4,4,127,204,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
COL,3.0,37.0,33.0,336.0,3364.0,20.0,2010.0,925.0,110.0,13,2,2,20,1,42,32,39,75,17,27,117,117,117,117,117,117,235,1,12,1,27,11,34,16,43,87,87,87,87,87,87,87,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COO,3.0,38.0,33.0,339.0,3391.0,35.0,3510.0,905.0,300.0,10,4,0,11,11,11,11,60,50,25,96,10,18,91,0,0,0,0,6,3,5,5,49,22,49,49,5,49,49,49,49,174,174,174,174,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
COP,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,935.0,385.0,5,7,3,2,36,2,18,26,71,71,71,71,71,71,71,71,71,71,1,12,1,11,11,11,11,11,88,88,74,121,121,121,121,121,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COST,5.0,53.0,45.0,452.0,4523.0,30.0,3010.0,976.0,445.0,6,6,5,1,25,19,36,65,74,6,36,100,91,57,48,47,23,15,6,19,22,22,42,55,67,67,67,67,67,67,147,147,147,147,147,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
CPB,2.0,20.0,31.0,311.0,3114.0,30.0,3020.0,978.0,250.0,7,8,1,28,28,36,26,36,18,26,26,15,15,15,15,13,13,13,2,11,14,20,13,5,23,7,78,48,43,73,25,90,76,68,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPRT,5.0,50.0,42.0,425.0,4251.0,20.0,2020.0,976.0,175.0,9,2,2,20,1,1,1,1,1,1,1,1,1,13,130,130,130,130,3,14,21,21,41,41,41,41,41,41,41,41,41,41,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CSCO,3.0,35.0,33.0,334.0,3342.0,45.0,4520.0,940.0,187.0,2,5,10,10,10,10,10,10,16,16,10,16,100,10,10,100,96,77,3,8,20,39,39,39,39,75,75,54,54,54,54,54,54,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
CSX,4.0,40.0,48.0,482.0,4821.0,20.0,2030.0,600.0,610.0,5,0,19,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,9,13,13,33,33,33,13,13,13,13,13,122,122,122,122,122,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CTAS,7.0,72.0,81.0,812.0,8123.0,20.0,2020.0,976.0,175.0,19,5,10,17,10,15,17,55,72,57,58,107,112,58,175,46,93,14,7,7,29,29,29,29,29,39,50,50,50,50,50,50,50,50,84,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CTSH,7.0,73.0,54.0,541.0,5415.0,45.0,4510.0,940.0,185.0,25,5,4,8,24,44,44,0,32,23,44,25,85,46,18,99,92,74,3,17,17,8,17,54,60,60,60,60,117,117,112,17,117,117,117,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0
CTXS,7.0,73.0,51.0,511.0,5112.0,45.0,4510.0,940.0,185.0,2,5,10,10,10,10,10,10,16,16,10,16,100,0,176,180,180,180,6,3,5,5,22,22,49,49,5,49,49,49,49,174,174,174,174,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CVC,4.0,48.0,51.0,515.0,5152.0,50.0,5020.0,978.0,150.0,8,5,7,0,37,28,52,52,52,52,52,52,52,52,52,52,52,52,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CVG,7.0,73.0,56.0,561.0,5614.0,45.0,4510.0,976.0,175.0,2,0,19,19,16,43,31,66,69,2,80,111,135,135,135,135,135,135,3,17,28,8,7,54,60,60,60,60,112,112,112,17,183,219,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
CVH,6.0,63.0,52.0,524.0,5241.0,35.0,3510.0,905.0,287.0,14,8,6,6,6,6,6,16,36,18,48,26,20,20,7,7,7,220,1,12,1,11,11,11,11,11,88,88,74,121,121,121,121,121,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
CVS,5.0,59.0,44.0,446.0,4461.0,35.0,3510.0,978.0,435.0,6,0,19,19,16,18,20,20,20,20,20,13,13,1,1,1,1,1,6,3,5,5,43,10,37,68,43,47,46,23,157,157,157,157,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CVX,2.0,29.0,32.0,324.0,3241.0,10.0,1010.0,935.0,390.0,5,7,3,2,36,2,18,26,71,71,71,71,71,71,71,37,37,237,1,1,1,11,27,27,27,27,27,27,27,27,27,27,27,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
