,sic_1,sic_2,naics_2,naics_3,naics_4,gsector,ggroup,spcseccd,spcindcd,hp,sp_10,sp_20,sp_30,sp_40,sp_50,sp_60,sp_70,sp_80,sp_90,sp_100,sp_120,sp_140,sp_160,sp_180,sp_200,sp_220,sp_240,st_10,st_20,st_30,st_40,st_50,st_60,st_70,st_80,st_90,st_100,st_120,st_140,st_160,st_180,st_200,st_220,st_240
sic_1,1.0,0.3902450405946231,0.6853269865874912,0.339780998037946,0.17718000758507702,0.29129910211333365,0.26543316488470503,0.38586510227456916,0.14895503819712527,0.23761616041559103,0.06717130402186526,0.08282841873433967,0.08643399516629131,0.0830774559740269,0.083773954893662,0.08067214882979702,0.07856032884292002,0.07897106146023389,0.07564225230082622,0.07614586273573076,0.07284854323949365,0.0713105008789392,0.0693569416414792,0.06772763140957717,0.0638973343496951,0.056852542905287455,0.055627705745113915,0.06971057933700742,0.06291492126899921,0.05460853110667268,0.0437176847032182,0.03131450456380823,0.02896711960257555,0.023577465566955395,0.021986572687814326,0.022633823346977926,0.017835895691263176,0.012524298622312082,0.011497903590316473,0.010693658099191547,0.00971792929205152,0.009479899274616456,0.009222750951379767,0.00775596680365734
sic_2,0.3902450405946231,1.0,0.4392048241978368,0.6381491659789041,0.5612234742524291,0.2868412337818877,0.4411623162605414,0.2641426832771804,0.3998641095223658,0.3095938111826828,0.08112768101203353,0.12025432809500058,0.1468776590057345,0.15888249714629488,0.1653399151813048,0.16182802674241833,0.16565800987673754,0.1670857240894571,0.1654847101664591,0.16912420118284235,0.17534944342751946,0.17535624987601,0.1705784684303683,0.16874900992591083,0.1623243950789932,0.15241070488777667,0.15355846095099596,0.07002804471952509,0.07263928992787375,0.07612037186762194,0.07120519441820886,0.05236681427164967,0.052357202245617844,0.04728898608069009,0.04552012906448221,0.04729821980459479,0.037107136207474835,0.027977148948556213,0.025061651851747403,0.023513161454527583,0.01926539349851066,0.0200249372014582,0.019493683194640236,0.01661622339129035
naics_2,0.6853269865874912,0.4392048241978368,1.0,0.5032250510538697,0.2694896851582191,0.36439826520441704,0.3574528185926222,0.3269374578690029,0.1843185469961831,0.29794639960194624,0.07642222854524111,0.09203085134927606,0.10520874242125629,0.09778190874253267,0.10000785557487932,0.09468069040405853,0.09909789955308625,0.09883708288331274,0.09474309664610026,0.09633704209640565,0.09334717704276965,0.09168570005523308,0.09360180930837929,0.09127043390681774,0.08704833399883338,0.07705628436039424,0.07634109524784333,0.07169514960621416,0.06822494522069364,0.0655893362683858,0.052404172317405295,0.0362405859053472,0.035488892440280244,0.02981413196124412,0.02905645484011718,0.030517918277012328,0.022526985047311404,0.01563593196408553,0.015130425458172964,0.013529799832516254,0.012192260807989562,0.012180147812829068,0.011865651721863242,0.01049787284685959
naics_3,0.339780998037946,0.6381491659789041,0.5032250510538697,1.0,0.633126540050268,0.27578705562755546,0.4044639983043195,0.2533314017784872,0.36040106466014243,0.28093245834560626,0.07118526598926332,0.10867606806675655,0.13392413879420206,0.1444747390680693,0.15535965026980697,0.15932840087405348,0.16680630970004276,0.1606223343048669,0.1677766870757354,0.17138883298159222,0.16904165257537446,0.16959415977343514,0.1716766947516148,0.1701575399631781,0.16604421240026412,0.15624111768245638,0.1580330737345254,0.07401589274113055,0.08102933463956595,0.08916892780111621,0.07964744743894123,0.05885647105208041,0.059362803261300695,0.053466918610255494,0.050931825013089724,0.05320592017014509,0.043939037117916524,0.03344467218706948,0.030744218564989097,0.02777818395915612,0.02359060969163939,0.024364734854795227,0.023464894620669478,0.02039066456091123
naics_4,0.17718000758507702,0.5612234742524291,0.2694896851582191,0.633126540050268,1.0,0.21698926507918775,0.3829051090470354,0.18840714226826047,0.493637145748907,0.2521474417843986,0.068866857390794,0.11097531425728772,0.1433670090395441,0.15803884987766473,0.17117084259614782,0.1804904467350282,0.1908986277086999,0.18280936892957522,0.19396988074894123,0.20021928150302742,0.21371857806083827,0.21818165605684198,0.22175537377083335,0.22149988293922024,0.22521508115510647,0.21383120050285076,0.21944864730224678,0.06287203668325303,0.07876257428649285,0.09405995916533025,0.0887115531461902,0.07230013944885778,0.07423163350430251,0.07070812524807554,0.06974581040732676,0.0704412172661425,0.05898147238539132,0.04556817869501471,0.04277518925611242,0.04201338839613381,0.03511645722259441,0.038973960968917816,0.03774932447135324,0.03276695639888751
gsector,0.29129910211333365,0.2868412337818877,0.36439826520441704,0.27578705562755546,0.21698926507918775,1.0,0.6097956178841009,0.5872444636940702,0.18521946286379792,0.3838424898468243,0.10667883793467993,0.1385441163059237,0.13987374521256538,0.12784008412014192,0.12783091621897438,0.1169798830576441,0.11831355552016197,0.11698524441990242,0.10908981651240192,0.1074047775125058,0.10437597343247274,0.10286325185316522,0.10351248029040729,0.10043210388823694,0.0951578344552346,0.0841446316931227,0.08338591243323928,0.08248812048695668,0.07550335835529108,0.0691771103479395,0.05271381096956339,0.039428575926305935,0.03644447065086951,0.03186356445769832,0.031091072607688182,0.030094849850389616,0.02322218652461683,0.017556096292628276,0.016343964969912087,0.015450990158448988,0.013404759304111688,0.01261503821222071,0.011970738368160323,0.011119108523870224
ggroup,0.26543316488470503,0.4411623162605414,0.3574528185926222,0.4044639983043195,0.3829051090470354,0.6097956178841009,1.0,0.39261513724368385,0.34723933616385055,0.35846439125623486,0.10138849219039349,0.14377987397907882,0.16989976053053568,0.1765306218226923,0.18026148933954533,0.1639663231725076,0.1701981820649886,0.17222888489871122,0.16204316513907466,0.16090550693599295,0.16471209636447667,0.16345542172453228,0.16782944474029454,0.16210735295118625,0.1555452493146585,0.1482889158303867,0.14911486499798893,0.08102962986253533,0.07867444532724747,0.07544823913298872,0.06276175332552669,0.05025761189284775,0.048838032150794033,0.04157850491739578,0.041862117564812465,0.041165484924390025,0.0347320037811027,0.02519911779916809,0.02297839733174274,0.022199452979986375,0.019196509040437636,0.017269799451276508,0.016374102406448147,0.01535721158698203
spcseccd,0.38586510227456916,0.2641426832771804,0.3269374578690029,0.2533314017784872,0.18840714226826047,0.5872444636940702,0.39261513724368385,1.0,0.2304484345225358,0.3293624064588965,0.09780640269254838,0.13102512649956793,0.1322223160440527,0.12509182065329497,0.12268068104635695,0.11755672062583407,0.11869826754181959,0.11904708058494172,0.11130141990543539,0.10886259812988157,0.10694619229734727,0.10570151815740944,0.1082205276484296,0.10604362598135891,0.10121823146463599,0.08912618182229516,0.08867142822834027,0.07814731575804049,0.07059774846558448,0.06242356706320183,0.05185517595034316,0.03860680731544498,0.03708090047901197,0.03389492673213506,0.03247606524411694,0.031076102833058325,0.022753768251993885,0.018154287661948116,0.01648436513258237,0.014061690985747069,0.01152930351740458,0.011442586009826304,0.010479901330617346,0.009492554300662245
spcindcd,0.14895503819712527,0.3998641095223658,0.1843185469961831,0.36040106466014243,0.493637145748907,0.18521946286379792,0.34723933616385055,0.2304484345225358,1.0,0.22905066422986153,0.05491144656629682,0.08361069704562248,0.11641234247108717,0.1373424782625958,0.14678178485948637,0.15553881668543929,0.16482421775494527,0.16398784204205297,0.17485018882496314,0.18030018739285586,0.18751734171525156,0.19102524878578464,0.1989227311646941,0.1987872184138255,0.201944786319055,0.20693482604904437,0.21600110503385858,0.048419711841005124,0.05691266793374988,0.06252215096533052,0.06446642163190179,0.05476024650077443,0.05253065385657198,0.05124792170835188,0.05261628296342051,0.05330579850149942,0.0419406508508908,0.038058319685940686,0.03440807656957103,0.03263584502759293,0.027906310409308487,0.028269199083950397,0.026899916222431257,0.02354608034242424
hp,0.23761616041559103,0.3095938111826828,0.29794639960194624,0.28093245834560626,0.2521474417843986,0.3838424898468243,0.35846439125623486,0.3293624064588965,0.22905066422986153,1.0,0.09408072260831586,0.13248133378954388,0.15406730839613877,0.1419671913724014,0.14497782775582801,0.1360470080861217,0.1416855228098486,0.14033309958110562,0.13939048407545054,0.13789065905700218,0.13318571714733912,0.13254777748543836,0.12633238326551247,0.126370267306323,0.12343784728348421,0.10711534348063646,0.10807799465785972,0.06101483013114669,0.06891206663513354,0.07324056443825303,0.06184549556810816,0.0434350243165644,0.03997315569863437,0.03619964715848743,0.035122065687265384,0.034037140722777554,0.02551699309785568,0.018691032404721662,0.01612926173498342,0.015055654524985872,0.01194168967415543,0.012373059146625176,0.01161105568903747,0.009895085317855734
