,sic_1,sic_2,naics_2,naics_3,naics_4,gsector,ggroup,spcseccd,spcindcd,hp,sp_10,sp_20,sp_30,sp_40,sp_50,sp_60,sp_70,sp_80,sp_90,sp_100,sp_120,sp_140,sp_160,sp_180,sp_200,sp_220,sp_240,st_10,st_20,st_30,st_40,st_50,st_60,st_70,st_80,st_90,st_100,st_120,st_140,st_160,st_180,st_200,st_220,st_240
2011,"(0.16326838284859385, 0.18876197685150997)","(0.13036421875645146, 0.18876197685150997)","(0.15487758662408702, 0.18876197685150997)","(0.12924824721419984, 0.18876197685150997)","(0.11331170544295593, 0.18876197685150997)","(0.15931515303575056, 0.18876197685150997)","(0.13809230345049017, 0.18876197685150997)","(0.1429120181578027, 0.18163270010251564)","(0.10399379508653642, 0.18163270010251564)","(0.1515678037799997, 0.18959525077727207)","(0.16941511768915632, 0.19062234977539894)","(0.15915769352814227, 0.19062234977539894)","(0.1535504583610667, 0.19062234977539894)","(0.14921995233479918, 0.19062234977539894)","(0.1479592505322938, 0.19062234977539894)","(0.14285808744012046, 0.19062234977539894)","(0.140910049085681, 0.19062234977539894)","(0.13890463891831867, 0.19062234977539894)","(0.13173976574768928, 0.19062234977539894)","(0.1341584372493434, 0.19062234977539894)","(0.12146445623119338, 0.19062234977539894)","(0.11947339675865534, 0.19062234977539894)","(0.1080663414155044, 0.19062234977539894)","(0.104335979118713, 0.19062234977539894)","(0.1005697394679548, 0.19062234977539894)","(0.08406520323460488, 0.19062234977539894)","(0.08093456385610369, 0.19062234977539894)","(0.10408346584571704, 0.18843798503320366)","(0.07615163818988856, 0.18843798503320366)","(0.06320968349423857, 0.18843798503320366)","(0.05102140955185272, 0.18843798503320366)","(0.039098269230701706, 0.18843798503320364)","(0.03666673119507971, 0.18843798503320366)","(0.034387442173068786, 0.18843798503320366)","(0.027844727206141194, 0.18843798503320366)","(0.023218050208193522, 0.18843798503320366)","(0.020867137630915827, 0.18843798503320366)","(0.019351706331181898, 0.18843798503320366)","(0.01716762378443126, 0.18843798503320366)","(0.015631381448542352, 0.18843798503320366)","(0.012762604011162755, 0.18843798503320366)","(0.012315549993438956, 0.18843798503320366)","(0.01108358804114287, 0.18843798503320366)","(0.010200544887116568, 0.18843798503320366)"
2012,"(0.1606992488921548, 0.18378111999302021)","(0.12962436220650314, 0.18378111999302021)","(0.154797113005011, 0.18378111999302021)","(0.12560898524427552, 0.18378111999302021)","(0.11222956594224676, 0.18378111999302021)","(0.1563392681329646, 0.18378111999302021)","(0.13948379897738603, 0.18378111999302021)","(0.13249393831590459, 0.16510710510832155)","(0.0939467475078012, 0.16510710510832155)","(0.1416547703598316, 0.17410182072257704)","(0.16069438575894407, 0.1747691748855683)","(0.1537301663253675, 0.1747691748855683)","(0.14980111375559227, 0.1747691748855683)","(0.14776905975703516, 0.1747691748855683)","(0.13911113496400548, 0.1747691748855683)","(0.13488737642171153, 0.1747691748855683)","(0.13417415136434388, 0.1747691748855683)","(0.12993970023857684, 0.1747691748855683)","(0.1258243882138945, 0.1747691748855683)","(0.12295538714873379, 0.1747691748855683)","(0.1160610251414288, 0.1747691748855683)","(0.11222841196211919, 0.1747691748855683)","(0.11170947345367585, 0.1747691748855683)","(0.10823457323632112, 0.1747691748855683)","(0.10501462437088928, 0.1747691748855683)","(0.10149391183953793, 0.1747691748855683)","(0.09912387540656119, 0.1747691748855683)","(0.09004426730047334, 0.18352927877280384)","(0.07401476789365669, 0.18352927877280384)","(0.04447266218536671, 0.1835292787728038)","(0.04086549698525234, 0.1835292787728038)","(0.03706159034259096, 0.1835292787728038)","(0.03456641014458931, 0.1835292787728038)","(0.03329182602450431, 0.18352927877280384)","(0.02983753802044108, 0.1835292787728038)","(0.027265248940524178, 0.18352927877280384)","(0.021949301002769803, 0.18352927877280384)","(0.01997518918993844, 0.1835292787728038)","(0.018939695829986565, 0.18352927877280384)","(0.015717886525340535, 0.18352927877280384)","(0.015887333317453928, 0.1835292787728038)","(0.015124080373555563, 0.18352927877280384)","(0.012454702740758054, 0.1835292787728038)","(0.01093159958450549, 0.18352927877280384)"
2013,"(0.13020640158682042, 0.1567950182157823)","(0.10264043026470462, 0.1567950182157823)","(0.12629643599549897, 0.1567950182157823)","(0.10160733577189052, 0.15679501821578232)","(0.09127485524153585, 0.1567950182157823)","(0.12938691126005825, 0.1567950182157823)","(0.11492735053365863, 0.15679501821578232)","(0.11303178086294857, 0.14410714313560388)","(0.08130633630994626, 0.14410714313560388)","(0.13013877179285263, 0.15668260793468933)","(0.1452877265394264, 0.15710618528425271)","(0.1390923221112337, 0.15710618528425271)","(0.13406400351964884, 0.15710618528425271)","(0.13095394242613428, 0.15710618528425271)","(0.12923398109717368, 0.15710618528425271)","(0.12489619482110131, 0.15710618528425271)","(0.12169612577466178, 0.15710618528425271)","(0.11963424906923663, 0.15710618528425271)","(0.11897991379404241, 0.15710618528425271)","(0.117036146408783, 0.15710618528425271)","(0.11042436308544747, 0.15710618528425271)","(0.10752237139034829, 0.15710618528425271)","(0.10367925776569026, 0.15710618528425271)","(0.09877588310885795, 0.15710618528425271)","(0.09621407915069989, 0.15710618528425271)","(0.09224891269668628, 0.15710618528425271)","(0.08855401557508662, 0.15710618528425271)","(0.07759703648030587, 0.15705044048441225)","(0.05748448038082422, 0.15705044048441225)","(0.04538426887871906, 0.15705044048441225)","(0.03857311503109227, 0.15705044048441225)","(0.03409939308733127, 0.15705044048441225)","(0.030295649589848064, 0.15705044048441225)","(0.028721487172547445, 0.15705044048441225)","(0.026541754710882565, 0.15705044048441225)","(0.02579550718090842, 0.15705044048441225)","(0.02400812425994831, 0.15705044048441225)","(0.018934081857948627, 0.15705044048441225)","(0.01599429988593481, 0.15705044048441225)","(0.014132108972097818, 0.15705044048441225)","(0.01318270043114239, 0.15705044048441225)","(0.010708281193539207, 0.15705044048441225)","(0.01036758207201226, 0.15705044048441225)","(0.009301364611995416, 0.15705044048441225)"
2014,"(0.13650864460634188, 0.17047083303779964)","(0.10250064410256356, 0.17047083303779964)","(0.1312635970949017, 0.17047083303779967)","(0.10418986067036837, 0.17047083303779964)","(0.09200554147335675, 0.17047083303779964)","(0.13624015900970135, 0.17047083303779964)","(0.11945795942811245, 0.17047083303779964)","(0.12746927193565294, 0.16959863353837526)","(0.08701213859827261, 0.16959863353837526)","(0.13890797615962958, 0.1709909737321134)","(0.14960099182251524, 0.17116246362864027)","(0.13759578806860087, 0.17116246362864024)","(0.12692761191809848, 0.17116246362864024)","(0.12271755499101653, 0.17116246362864024)","(0.11780759548725334, 0.17116246362864024)","(0.11514020495639035, 0.17116246362864024)","(0.1099792381496807, 0.17116246362864027)","(0.10694868450785602, 0.17116246362864024)","(0.10304452497464577, 0.17116246362864024)","(0.10192841952026947, 0.17116246362864024)","(0.0983538184621057, 0.17116246362864024)","(0.09509358914848005, 0.17116246362864024)","(0.0913522303364025, 0.17116246362864024)","(0.0838917705263518, 0.17116246362864024)","(0.08197556168029381, 0.17116246362864027)","(0.0778084143587275, 0.17116246362864024)","(0.07667723693787891, 0.17116246362864027)","(0.09132123251745689, 0.17064161865550367)","(0.06595492996920113, 0.17064161865550367)","(0.05513436810935884, 0.17064161865550367)","(0.04866254158414414, 0.17064161865550367)","(0.03953823909663118, 0.17064161865550367)","(0.03408408785204656, 0.17064161865550367)","(0.030444582442401343, 0.17064161865550367)","(0.02925945033846797, 0.17064161865550367)","(0.024980160073633764, 0.17064161865550367)","(0.023768615561524202, 0.17064161865550367)","(0.01767170242370331, 0.17064161865550367)","(0.015346310609470204, 0.17064161865550367)","(0.014430580746743058, 0.17064161865550367)","(0.012581683254872312, 0.17064161865550367)","(0.010503551724873491, 0.17064161865550367)","(0.008090926616996513, 0.17064161865550367)","(0.007513006451128252, 0.17064161865550367)"
2015,"(0.16596066650033783, 0.3003617756029374)","(0.13247646413087125, 0.3003617756029374)","(0.15732001261876077, 0.3003617756029374)","(0.12668601272101251, 0.3003617756029374)","(0.11638476893465137, 0.3003617756029374)","(0.1722862449710054, 0.30036177560293736)","(0.155245804528079, 0.3003617756029374)","(0.159837790031023, 0.3048638241796894)","(0.10346123626488123, 0.3048638241796893)","(0.18753890753982433, 0.3022536994344589)","(0.19525009715587424, 0.30208097363988856)","(0.17937773815331048, 0.30208097363988856)","(0.16631318604942397, 0.30208097363988856)","(0.1522769427613587, 0.30208097363988856)","(0.14885139207610676, 0.30208097363988856)","(0.14522597410814214, 0.30208097363988856)","(0.1410800401549421, 0.30208097363988856)","(0.14029194474321935, 0.30208097363988856)","(0.13203315792203457, 0.30208097363988856)","(0.1279929743986636, 0.30208097363988856)","(0.12524035692859742, 0.30208097363988856)","(0.12059326422229252, 0.30208097363988856)","(0.11554791501116628, 0.30208097363988856)","(0.11121030492075341, 0.30208097363988856)","(0.10647233768598771, 0.30208097363988856)","(0.10275431045382122, 0.30208097363988856)","(0.10017615572169919, 0.30208097363988856)","(0.11281746876595927, 0.33012014425972175)","(0.08823483236561562, 0.33012014425972175)","(0.07695817123263382, 0.3301201442597217)","(0.06793685072817217, 0.33012014425972175)","(0.05860037077851124, 0.33012014425972175)","(0.050733629386396625, 0.33012014425972175)","(0.04865389276218774, 0.33012014425972175)","(0.04480398779862405, 0.3301201442597217)","(0.04332125543556385, 0.33012014425972175)","(0.03771987922307288, 0.33012014425972175)","(0.03403757369592447, 0.33012014425972175)","(0.02923126267334658, 0.33012014425972175)","(0.02332187011479996, 0.33012014425972175)","(0.02208715945629356, 0.33012014425972175)","(0.02056488799716532, 0.33012014425972175)","(0.019672849059800247, 0.33012014425972175)","(0.016966722814798215, 0.33012014425972175)"
2016,"(0.148325631559835, 0.19493139325343306)","(0.11612827735161321, 0.19493139325343306)","(0.1404747269266056, 0.19493139325343306)","(0.11300406364287109, 0.19493139325343306)","(0.10055656105324239, 0.19493139325343306)","(0.14561033607825105, 0.19493139325343306)","(0.12596393497164027, 0.19493139325343306)","(0.12336608791596665, 0.16860568542953966)","(0.08328433266871405, 0.16860568542953966)","(0.143959097235264, 0.1874824669061535)","(0.1519384607592573, 0.1868061863173382)","(0.1421527171073777, 0.1868061863173382)","(0.13361930735135172, 0.1868061863173382)","(0.12575817628254796, 0.1868061863173382)","(0.11804801858320052, 0.1868061863173382)","(0.11137083727221667, 0.1868061863173382)","(0.10677057692134377, 0.1868061863173382)","(0.10907801900805934, 0.1868061863173382)","(0.10539931223209972, 0.1868061863173382)","(0.10384427168934432, 0.1868061863173382)","(0.09750718493622178, 0.1868061863173382)","(0.09512661612749293, 0.1868061863173382)","(0.09128891853219388, 0.1868061863173382)","(0.08896238416687917, 0.1868061863173382)","(0.08490823355926753, 0.1868061863173382)","(0.07760881006158837, 0.1868061863173382)","(0.07416903230457247, 0.1868061863173382)","(0.08663028877353326, 0.19992924538699527)","(0.059618219441507574, 0.19992924538699527)","(0.052557827322769445, 0.19992924538699527)","(0.04617845672727562, 0.19992924538699527)","(0.04145451168926786, 0.19992924538699527)","(0.039314724826239184, 0.19992924538699527)","(0.03472715104683179, 0.19992924538699527)","(0.03289528437408169, 0.19992924538699525)","(0.02991435772793435, 0.19992924538699527)","(0.028247704809330438, 0.19992924538699527)","(0.02460640477741584, 0.19992924538699527)","(0.022923760359024305, 0.19992924538699527)","(0.01836508116322615, 0.19992924538699527)","(0.01799395377602119, 0.19992924538699527)","(0.01322826498049821, 0.19992924538699527)","(0.01221266693863922, 0.19992924538699527)","(0.011508934161008628, 0.19992924538699525)"
2017,"(0.16300843005605992, 0.19123745482677426)","(0.12557000159777912, 0.19123745482677426)","(0.155212045818492, 0.19123745482677426)","(0.12372377754835101, 0.19123745482677426)","(0.11256852069241857, 0.19123745482677426)","(0.15759827999503434, 0.19123745482677426)","(0.13250272066976865, 0.19123745482677426)","(0.14806924885375655, 0.18562069751191154)","(0.09366782997608308, 0.18562069751191154)","(0.14907594251419307, 0.18367260108299063)","(0.15701992122076727, 0.19009576636996084)","(0.1555034552999436, 0.19009576636996084)","(0.13818524758053055, 0.19009576636996084)","(0.14692624947082994, 0.19009576636996084)","(0.14575617320897533, 0.19009576636996084)","(0.14345863093081715, 0.19009576636996084)","(0.13960414787486997, 0.19009576636996084)","(0.1372433644834767, 0.19009576636996084)","(0.13571567494420922, 0.19009576636996084)","(0.13395306633845744, 0.19009576636996084)","(0.12943077387415589, 0.19009576636996084)","(0.12667356781833075, 0.19009576636996084)","(0.12441514465795815, 0.19009576636996084)","(0.12069931273715885, 0.19009576636996084)","(0.11536051524667756, 0.19009576636996084)","(0.10832176992224202, 0.19009576636996084)","(0.10281872344234268, 0.19009576636996084)","(0.0933647108753108, 0.19174058658407642)","(0.0722659768825367, 0.19174058658407642)","(0.05463623998109898, 0.19174058658407642)","(0.046667430416468494, 0.19174058658407642)","(0.039963021246889385, 0.19174058658407642)","(0.03437875593328197, 0.19174058658407642)","(0.03258672947858934, 0.19174058658407642)","(0.031207748628100305, 0.19174058658407642)","(0.03093438982691492, 0.19174058658407642)","(0.028491813544119476, 0.19174058658407642)","(0.025089531532203595, 0.19174058658407642)","(0.0239491647156007, 0.19174058658407642)","(0.020506449668369085, 0.19174058658407642)","(0.015851013110022936, 0.19174058658407642)","(0.014920255882114913, 0.19174058658407642)","(0.014076388603568591, 0.19174058658407644)","(0.011727339916841316, 0.19174058658407642)"
2018,"(0.13801225295548158, 0.16150697994926172)","(0.10760839656043657, 0.16150697994926172)","(0.13250749810737403, 0.16150697994926172)","(0.10464268209117797, 0.16150697994926172)","(0.09387181041679481, 0.16150697994926172)","(0.13418416387584536, 0.16150697994926172)","(0.1112774922688632, 0.16150697994926172)","(0.11972882867412153, 0.14748456996797252)","(0.0800377653278572, 0.14748456996797252)","(0.12708523788167195, 0.15308704235547052)","(0.13471372673455748, 0.16108764820912835)","(0.1236172642479607, 0.16108764820912835)","(0.11732708137270177, 0.16108764820912835)","(0.11103863771122771, 0.16108764820912835)","(0.10920523533960018, 0.16108764820912835)","(0.10640801212402927, 0.16108764820912835)","(0.10325590712487168, 0.16108764820912835)","(0.10205060370110591, 0.16108764820912835)","(0.10022578107782952, 0.16108764820912835)","(0.09842940736144949, 0.16108764820912835)","(0.08720617935093611, 0.16108764820912835)","(0.0838401146308533, 0.16108764820912835)","(0.07946382104522164, 0.16108764820912835)","(0.07434391123724936, 0.16108764820912835)","(0.07209003707144584, 0.16108764820912835)","(0.06881143517257085, 0.16108764820912835)","(0.06596216702955268, 0.16108764820912835)","(0.14619570989027883, 0.16182255231215828)","(0.1423357404550366, 0.16182255231215828)","(0.1246414829372285, 0.16182255231215828)","(0.10598387949526235, 0.16182255231215828)","(0.09932298558539622, 0.16182255231215828)","(0.0866993617080862, 0.16182255231215828)","(0.0765848377111607, 0.16182255231215828)","(0.07245686517201304, 0.16182255231215828)","(0.06399806599005034, 0.16182255231215828)","(0.05984383450698892, 0.16182255231215828)","(0.04791013413590232, 0.16182255231215828)","(0.04134279248775527, 0.16182255231215828)","(0.036915837435522986, 0.16182255231215828)","(0.0333587479274885, 0.16182255231215828)","(0.02926705531319237, 0.16182255231215828)","(0.02608314138030539, 0.16182255231215828)","(0.02309690270850066, 0.16182255231215828)"
2019,"(0.17243657218135908, 0.21690100325853864)","(0.13402930106549218, 0.21690100325853864)","(0.1607757699638623, 0.21690100325853864)","(0.13337599494230332, 0.21690100325853864)","(0.1148117127187491, 0.21690100325853864)","(0.16569275864054323, 0.21690100325853864)","(0.13549253869292485, 0.21690100325853864)","(0.1609061785104303, 0.22592152468598378)","(0.09771247802974588, 0.22592152468598378)","(0.16219638871010209, 0.21812793589287932)","(0.16999474621231137, 0.2174550848185738)","(0.13898668513330104, 0.21745508481857376)","(0.1307202194087446, 0.21745508481857376)","(0.12413032730707839, 0.2174550848185738)","(0.11861329995514014, 0.21745508481857376)","(0.11740611516417866, 0.21745508481857376)","(0.11220972401595461, 0.21745508481857376)","(0.10938075093695483, 0.21745508481857376)","(0.10607622769428901, 0.2174550848185738)","(0.10458734780095852, 0.21745508481857376)","(0.0998647063373786, 0.21745508481857376)","(0.09442418400510906, 0.21745508481857376)","(0.09013544101506694, 0.21745508481857376)","(0.08606410730529568, 0.21745508481857376)","(0.08041782484774637, 0.21745508481857376)","(0.07719434430523102, 0.2174550848185738)","(0.07453109638442887, 0.21745508481857376)","(0.17723891787526042, 0.21758706895460167)","(0.16998403557262215, 0.2175870689546017)","(0.16042304483742692, 0.2175870689546017)","(0.15954025135573008, 0.21758706895460167)","(0.15393433202235232, 0.2175870689546017)","(0.15052299107407502, 0.21758706895460167)","(0.1471985776474507, 0.2175870689546017)","(0.14418923012383172, 0.2175870689546017)","(0.14177130734578927, 0.21758706895460167)","(0.13677617945796466, 0.21758706895460167)","(0.12352832301287733, 0.2175870689546017)","(0.11980862217955542, 0.21758706895460167)","(0.11706509318552309, 0.21758706895460167)","(0.11054727061307386, 0.2175870689546017)","(0.10778356756072968, 0.21758706895460167)","(0.10378150403461138, 0.21758706895460167)","(0.09682508460457875, 0.2175870689546017)"
2020,"(0.22517489938906057, 0.26806337960935595)","(0.1602763313218406, 0.268063379609356)","(0.1902291733301325, 0.268063379609356)","(0.15018946505545303, 0.26806337960935595)","(0.12790669136973257, 0.268063379609356)","(0.21561163129928745, 0.26806337960935595)","(0.17606580751253317, 0.26806337960935595)","(0.2045554762511931, 0.25034529329845645)","(0.12457300347981073, 0.25034529329845645)","(nan, nan)","(0.22760152426269384, 0.26806337960935595)","(0.24082706834045617, 0.26806337960935595)","(0.23678386159958806, 0.268063379609356)","(0.23255832351128, 0.26806337960935595)","(0.22945545153268027, 0.26806337960935595)","(0.22569411772479642, 0.268063379609356)","(0.22218156785460913, 0.268063379609356)","(0.22207251045479515, 0.268063379609356)","(0.21877790344653453, 0.268063379609356)","(0.21658175673996843, 0.26806337960935595)","(0.21495535669888186, 0.26806337960935595)","(0.19820620918350929, 0.26806337960935595)","(0.19370325731689286, 0.26806337960935595)","(0.1882104621938062, 0.268063379609356)","(0.18323219502630597, 0.26806337960935595)","(0.1786839804669655, 0.26806337960935595)","(0.16722427695188066, 0.268063379609356)","(0.09378017408813856, 0.2713341740025893)","(0.07656233917259497, 0.2713341740025893)","(0.0659234044011454, 0.2713341740025893)","(0.061499164832887865, 0.2713341740025893)","(0.054100140016479024, 0.2713341740025893)","(0.05021437263189913, 0.2713341740025893)","(0.042342121593316864, 0.2713341740025893)","(0.03978605125065715, 0.2713341740025893)","(0.04023192175650259, 0.2713341740025893)","(0.035338030804727485, 0.2713341740025893)","(0.03357256311225742, 0.2713341740025893)","(0.027169917782552556, 0.2713341740025893)","(0.025252653612698687, 0.2713341740025893)","(0.023146454383819813, 0.2713341740025893)","(0.015420840329213644, 0.2713341740025893)","(0.01422453401299957, 0.2713341740025893)","(0.013318448721352068, 0.2713341740025893)"
