,sic_1,sic_2,naics_2,naics_3,naics_4,gsector,ggroup,spcseccd,spcindcd,hp,sp_10,sp_20,sp_30,sp_40,sp_50,sp_60,sp_70,sp_80,sp_90,sp_100,sp_120,sp_140,sp_160,sp_180,sp_200,sp_220,sp_240,st_10,st_20,st_30,st_40,st_50,st_60,st_70,st_80,st_90,st_100,st_120,st_140,st_160,st_180,st_200,st_220,st_240
sic_1,1.0,0.37909221559031286,0.6937549763228177,0.3433187024024737,0.1799650178149606,0.2938889078069869,0.27181194298826916,0.37835619719031616,0.14739703193613732,0.267744217060742,0.11565321402630398,0.11960126296973565,0.10256199381587254,0.10483454650100874,0.09567815532168691,0.08857304767198355,0.08814170004192373,0.08808991472855135,0.0862037616163964,0.0854741833488884,0.0849777969014964,0.08610987686404704,0.07845641418808127,0.07566023688793554,0.07472705277110755,0.07585097702059522,0.07260795901651619,0.04078057446276224,0.028277574215892123,0.029579849803945343,0.02724210755738243,0.018609333427442056,0.01706964066555934,0.01652359251162071,0.015671500064943333,0.01350918889577334,0.012524442483727602,0.010472691641282181,0.01011394859750963,0.008368846503547436,0.007042945406435057,0.00637970289132479,0.005840339988257239,0.005028457991534917
sic_2,0.37909221559031286,1.0,0.44574197025742196,0.6651505280029744,0.5828799261480787,0.2996715851670664,0.4535716176628315,0.27164226262459495,0.40081207316058537,0.3354559647984807,0.11699624180588512,0.1575252785966864,0.16617154634975237,0.17837936424215087,0.161087822255244,0.16938072469996865,0.17021409332350737,0.17120754410831293,0.1745217850117563,0.17658524946812104,0.178986967008471,0.18255165682946467,0.16503047076599017,0.16375487671622113,0.16430908790463994,0.1671178633941488,0.16918003643480634,0.04610963698205507,0.04008418218974907,0.03861634570022333,0.04044757998895288,0.03311042906213871,0.027159897766586318,0.026205929170426377,0.024815888326530432,0.022729683586822893,0.01845900156707658,0.019138465127994112,0.01703087348756893,0.01497914091536984,0.014667412197694813,0.012906243564322678,0.011669726649941812,0.010353889159400288
naics_2,0.6937549763228177,0.44574197025742196,1.0,0.5057076621353139,0.27408477957544375,0.35821032523425744,0.3564267486333252,0.32841860910646753,0.18286687407885327,0.3369373959771631,0.11724651143657834,0.13053185475807097,0.12816863122085415,0.1327914269598176,0.12324361467607546,0.11453506841774344,0.11218778558098717,0.11257779684732869,0.11292640958928021,0.113081893842298,0.11331466138634856,0.11389630867009892,0.10292982377346548,0.10069785378187156,0.09914406777147379,0.10109295673777861,0.09914694236938741,0.04724016898716007,0.03294788837813308,0.03624859691892586,0.033008088397238074,0.02376469108206018,0.019982995351684005,0.018647615875325665,0.017652865655869376,0.017337571167280436,0.01524098374953998,0.012725654503033444,0.011593252046045388,0.010194944842490937,0.008304326319726944,0.007270183600625404,0.00671550871690595,0.006045866533368404
naics_3,0.3433187024024737,0.6651505280029744,0.5057076621353139,1.0,0.6387584846307016,0.27925407695798343,0.40962712190210376,0.2556771188899064,0.3572585086970521,0.3170318623485767,0.1070069661868119,0.14363648343507354,0.16148112580049512,0.178528334628692,0.16054114660111757,0.16335545822025604,0.169566439069392,0.17219378434534857,0.1764052547895544,0.17646354403860984,0.18226836444917827,0.1835408738056287,0.16730832426287826,0.16607812537199118,0.16825060588432902,0.1718354299984022,0.17295533127996207,0.0476781280970773,0.038935897932505806,0.04018003138686695,0.04133672025841062,0.03367179039366541,0.025633380573522147,0.025917842916126664,0.025370191202553828,0.023507072541545316,0.019261832143754834,0.01828036626215763,0.01608300563242503,0.013958509357517518,0.012187686125683498,0.011306610522537022,0.009237607315903557,0.008652323907302277
naics_4,0.1799650178149606,0.5828799261480787,0.27408477957544375,0.6387584846307016,1.0,0.22379092145340745,0.3882633436262434,0.19275202390693816,0.48823986395939795,0.27891511371630995,0.09896930820091641,0.14110868579646954,0.1643009351190936,0.18862385633016293,0.1697282410151408,0.18336053027872057,0.19410504227189423,0.19785817840767686,0.20459341919683277,0.20793859657716993,0.21538680640719957,0.2209554419552438,0.2067192834554658,0.20915111318945614,0.21665281589075114,0.22143210352484144,0.22826263059044646,0.04079624865577453,0.04315118243842729,0.04711883036253792,0.04793120864571966,0.037608530765316804,0.030937972242640208,0.03149264287204268,0.029445431592991338,0.026872846182282327,0.02423711341470425,0.023820301756165615,0.021370048715889236,0.01880123667373173,0.01730693853401661,0.015113434406617898,0.012702438652399818,0.012512099147816891
gsector,0.2938889078069869,0.2996715851670664,0.35821032523425744,0.27925407695798343,0.22379092145340745,1.0,0.6154132113641776,0.5906285681364275,0.1857072330904377,0.4190933609276433,0.1583968715358634,0.1830154027292323,0.17317052315032322,0.15704242313717837,0.14262232972149685,0.13484432502964133,0.1279878802450269,0.1251795787535053,0.1258926289579234,0.12648084643643415,0.12242211558620605,0.12447520487378373,0.11425610088655576,0.11007578773058764,0.10543670089170483,0.10591736166007068,0.10384916418593773,0.04886735970534878,0.035051493471456564,0.03211263440927654,0.03194760394369573,0.023819835000285613,0.022078990190457757,0.01952334195191027,0.018903642909357275,0.016685535695966102,0.014875674003022097,0.012509745986459108,0.01166514465310101,0.009448005196952061,0.0073297670370716436,0.006660402444955662,0.006464648815055229,0.005985074837371788
ggroup,0.27181194298826916,0.4535716176628315,0.3564267486333252,0.40962712190210376,0.3882633436262434,0.6154132113641776,1.0,0.39794452665704155,0.3445539671222969,0.3897144809901319,0.13185966180465172,0.18533397041208163,0.19153423772755745,0.18510629589530542,0.16627095952280768,0.1723339839031842,0.16526416132325755,0.16495956815462293,0.16908749584689742,0.16958425470571134,0.16737687136221013,0.17088190791127272,0.157434305619195,0.15573129183491852,0.15430464797651,0.15359284465335454,0.15501771452098817,0.04375675423724231,0.04264141514206723,0.036119399854613404,0.0351803143853239,0.02980929131947128,0.027194528991790645,0.02382168705814715,0.02323164416867256,0.020563485797170853,0.019192715890425444,0.016780684674352103,0.015870305330937848,0.013482336893219714,0.01173929750194008,0.010477230119198969,0.010285950328168656,0.009364236578831743
spcseccd,0.37835619719031616,0.27164226262459495,0.32841860910646753,0.2556771188899064,0.19275202390693816,0.5906285681364275,0.39794452665704155,1.0,0.23052735639946578,0.373326021341316,0.14662827583319635,0.1722977896142197,0.15789852394422516,0.14848114784560745,0.1344441187510756,0.12612139849096055,0.11952547093917196,0.11904342979391251,0.12181868009688913,0.1259991115693129,0.11974432142476756,0.12229791775857549,0.1102910469981198,0.10630946629935259,0.10268745438243643,0.10254725052712799,0.09990963773975407,0.046923410108014686,0.03673451704650588,0.03662650920477548,0.03574125124752849,0.026323243896498667,0.022996742178871262,0.021730659945584745,0.020386131582179178,0.018082710853483903,0.01581055051673499,0.01310083482335182,0.011653698123885609,0.010216999131801664,0.008460960403825787,0.007250208427403015,0.007268199098095489,0.006821225105731754
spcindcd,0.14739703193613732,0.40081207316058537,0.18286687407885327,0.3572585086970521,0.48823986395939795,0.1857072330904377,0.3445539671222969,0.23052735639946578,1.0,0.24141427127634432,0.08904846605866265,0.14364579255204032,0.18377606459977644,0.20704592222655926,0.18194107631132378,0.20575097951855706,0.22157627197119692,0.2269866369493227,0.23136631078491285,0.23697590407178698,0.24537886629047137,0.2535552880486875,0.23500106594185702,0.23866458499396295,0.245682887194264,0.2473273935396218,0.25475350904968325,0.03487071911689874,0.039021670430807384,0.04066803656278707,0.0371316059722162,0.0342989276347572,0.026684261536884437,0.026873806740941693,0.026806197375456083,0.021050800339411854,0.019836221209724902,0.021588664957924296,0.0184935959604091,0.017786252728944987,0.016871918673066172,0.015733513731812813,0.013311239129181437,0.013242979144196752
hp,0.267744217060742,0.3354559647984807,0.3369373959771631,0.3170318623485767,0.27891511371630995,0.4190933609276433,0.3897144809901319,0.373326021341316,0.24141427127634432,1.0,0.13419643833404793,0.16343902212237912,0.17217919673950036,0.168412166031578,0.15327405647425937,0.1500135267086307,0.15191271465741987,0.14881658062864833,0.1493867817263641,0.14683442677184538,0.14624592695931576,0.14758936046371754,0.13314364495329392,0.1325576591685656,0.13002751876921398,0.13505617941364106,0.13345915385726803,0.05565357612487966,0.0428817243161303,0.04388791530214981,0.043986015992560745,0.03694150419245842,0.030390775311508855,0.027877801856621736,0.02687264837261016,0.025279537754393223,0.020410154837302172,0.017685345424401623,0.01622243509940589,0.014120806054459503,0.011597261344003233,0.010066310897093287,0.008857096142309017,0.008275735466766848
sp_10,0.11565321402630398,0.11699624180588512,0.11724651143657834,0.1070069661868119,0.09896930820091641,0.1583968715358634,0.13185966180465172,0.14662827583319635,0.08904846605866265,0.13419643833404793,1.0,0.6178382292009086,0.5026120702384872,0.45471304827193576,0.4262207402976937,0.3643023128946638,0.3549624009842015,0.3479871223967187,0.33501725516665265,0.31966880172537143,0.3257687793759127,0.3097880183506721,0.2859641409453158,0.26728150087625946,0.2501821604641006,0.23917535454305913,0.22306503547132983,0.01876350273198364,0.01906321849106134,0.019960066243016567,0.013833408513414703,0.012954073913278746,0.0102465065068293,0.008738930820390612,0.008197507561478683,0.007735467617873762,0.0068221187648707955,0.006269212563897844,0.005731584309545569,0.00400884751818375,0.004010604244089867,0.003566971648224622,0.0032480890857862327,0.002791339217934181
sp_20,0.11960126296973565,0.1575252785966864,0.13053185475807097,0.14363648343507354,0.14110868579646954,0.1830154027292323,0.18533397041208163,0.1722977896142197,0.14364579255204032,0.16343902212237912,0.6178382292009086,1.0,0.8033181058249577,0.7153426074306973,0.6639927808855747,0.5721899475563821,0.564971645477874,0.553497105971401,0.531900242300797,0.5042287220667587,0.5126774936740514,0.4863517766460937,0.45354999792291917,0.4277298848098721,0.3993920416730125,0.3676936006512436,0.3450492642518509,0.026601894907932588,0.023839389144482068,0.026708605407883806,0.01825632602619575,0.019090469353061593,0.014024517811619001,0.01263146723914466,0.010208483212075145,0.009615882004747878,0.007703890983750614,0.008382814814060488,0.006812164311507908,0.004633552747340107,0.004443559189343059,0.004111791814328636,0.00434380025591988,0.0031032650112866435
sp_30,0.10256199381587254,0.16617154634975237,0.12816863122085415,0.16148112580049512,0.1643009351190936,0.17317052315032322,0.19153423772755745,0.15789852394422516,0.18377606459977644,0.17217919673950036,0.5026120702384872,0.8033181058249577,1.0,0.865278074770077,0.8207562340020597,0.7217473675105865,0.6836629787470528,0.6683721679112973,0.6418721107186766,0.6024977881644208,0.6330331455028955,0.5945654417473537,0.557144874108416,0.5447057799233932,0.5119311076733233,0.4744548776664835,0.44510858128214376,0.026802431791017437,0.027154322748443985,0.029192477737119443,0.02388451864548948,0.02282062679040243,0.01848051263232212,0.017647598496553694,0.015238896450661744,0.014673987349458684,0.012187440307740102,0.011919427915042895,0.010158941437547173,0.00749257473269618,0.007213201060018209,0.00682416932617303,0.007085215460131116,0.005379805709639849
sp_40,0.10483454650100874,0.17837936424215087,0.1327914269598176,0.178528334628692,0.18862385633016293,0.15704242313717837,0.18510629589530542,0.14848114784560745,0.20704592222655926,0.168412166031578,0.45471304827193576,0.7153426074306973,0.865278074770077,1.0,0.9286352541249974,0.8251530069223868,0.7928910745604667,0.7773295046340264,0.7531429373621645,0.7051955898372586,0.7324006733620007,0.6879817395654199,0.6465064647432417,0.6219620360253743,0.5874076235987515,0.5455141159478946,0.513770345693704,0.02823717978955058,0.0279717752223851,0.03235321657522754,0.025664002189888305,0.02426494907641679,0.017785335495972082,0.017687971848824365,0.015715155930668807,0.01656045183227743,0.013981870293229122,0.013267460365577188,0.01113151248929284,0.008352679146569179,0.008024082855172374,0.0070182006047280615,0.007201119297222305,0.005677759599805595
sp_50,0.09567815532168691,0.161087822255244,0.12324361467607546,0.16054114660111757,0.1697282410151408,0.14262232972149685,0.16627095952280768,0.1344441187510756,0.18194107631132378,0.15327405647425937,0.4262207402976937,0.6639927808855747,0.8207562340020597,0.9286352541249974,1.0,0.8959581803572906,0.8150243895789713,0.7969462738081187,0.7746635980437279,0.7232925108565892,0.7428763574113058,0.6997705659070985,0.6843901769693751,0.6732620259953241,0.637413212288807,0.5930391549547686,0.5595974474716792,0.021321325257102248,0.022151009071153412,0.027535128271270453,0.02232587141492157,0.01970569692213175,0.016013452179664284,0.016238981815340715,0.014123218615045936,0.01664109598729441,0.013606017352596174,0.012559922713594173,0.011003746666839335,0.008360891510420335,0.007853248111973084,0.0072739680690129295,0.007832664391786488,0.006047006399662024
sp_60,0.08857304767198355,0.16938072469996865,0.11453506841774344,0.16335545822025604,0.18336053027872057,0.13484432502964133,0.1723339839031842,0.12612139849096055,0.20575097951855706,0.1500135267086307,0.3643023128946638,0.5721899475563821,0.7217473675105865,0.8251530069223868,0.8959581803572906,1.0,0.9119276581367955,0.8935679188106231,0.8696180644097581,0.814644797568426,0.8372093213227366,0.7910068908254148,0.7763700771698521,0.7671797547964251,0.729632129154172,0.6804414663433355,0.631152032851899,0.022888234271368275,0.02399916650578191,0.02947011493221243,0.02277607843003965,0.022405203283472293,0.019184633758231713,0.01855959411356379,0.016309229756840907,0.018561076223552384,0.015140837717009636,0.014609524418303706,0.013874497330173327,0.010436673299881521,0.009860416188654492,0.008986329594847424,0.009516804849330037,0.007477323236891729
sp_70,0.08814170004192373,0.17021409332350737,0.11218778558098717,0.169566439069392,0.19410504227189423,0.1279878802450269,0.16526416132325755,0.11952547093917196,0.22157627197119692,0.15191271465741987,0.3549624009842015,0.564971645477874,0.6836629787470528,0.7928910745604667,0.8150243895789713,0.9119276581367955,1.0,0.9820428915683955,0.946574458304325,0.8947605130502347,0.8987242628976922,0.8518293776037964,0.8060877410224021,0.7735483898440484,0.7352395560821747,0.6883941610249467,0.6376991250828246,0.02524006329811383,0.027946311434624473,0.032120709566974597,0.027419824653552624,0.025373071792913485,0.020775564269621037,0.020087106868647776,0.01861767041613993,0.01979859766053039,0.01673077279666972,0.01663318316360426,0.01587149076928375,0.012079952007089025,0.011476743886785042,0.010306103965962984,0.010310811536208069,0.008194572716389951
sp_80,0.08808991472855135,0.17120754410831293,0.11257779684732869,0.17219378434534857,0.19785817840767686,0.1251795787535053,0.16495956815462293,0.11904342979391251,0.2269866369493227,0.14881658062864833,0.3479871223967187,0.553497105971401,0.6683721679112973,0.7773295046340264,0.7969462738081187,0.8935679188106231,0.9820428915683955,1.0,0.9643086958579271,0.9119345266656009,0.9162146705886262,0.8688680035606235,0.8229125287212248,0.7903596495797107,0.7517695215893969,0.7039039416659094,0.6525450918634977,0.024537750312692456,0.027156378434703837,0.03260386859654856,0.027421203322429404,0.025564844581802675,0.020767486173904406,0.020121382773808906,0.018548125218077183,0.019644637584506068,0.01644695236984362,0.016713772014121046,0.015366582398865465,0.012455663626914172,0.011806000557706474,0.01057883750139967,0.010565410723046573,0.008367134916928072
sp_90,0.0862037616163964,0.1745217850117563,0.11292640958928021,0.1764052547895544,0.20459341919683277,0.1258926289579234,0.16908749584689742,0.12181868009688913,0.23136631078491285,0.1493867817263641,0.33501725516665265,0.531900242300797,0.6418721107186766,0.7531429373621645,0.7746635980437279,0.8696180644097581,0.946574458304325,0.9643086958579271,1.0,0.9436441739077822,0.9424792277883589,0.8946454231880969,0.8480703654494081,0.8153033433953745,0.7770263925621282,0.728203353786601,0.6743534041603344,0.0248161786167201,0.027892921540634424,0.03392588834710754,0.0283779710495048,0.025758041021251586,0.02106347938071825,0.020412045563686868,0.01891752412358042,0.01991165906445768,0.0165324909585125,0.017158747729482053,0.015424315690058631,0.012323545000774904,0.012143843657944619,0.010549070475175927,0.010221008922265844,0.007888549372055345
sp_100,0.0854741833488884,0.17658524946812104,0.113081893842298,0.17646354403860984,0.20793859657716993,0.12648084643643415,0.16958425470571134,0.1259991115693129,0.23697590407178698,0.14683442677184538,0.31966880172537143,0.5042287220667587,0.6024977881644208,0.7051955898372586,0.7232925108565892,0.814644797568426,0.8947605130502347,0.9119345266656009,0.9436441739077822,1.0,0.9352845681846975,0.9455778089145775,0.8982885408562029,0.8217717834528138,0.7844597270421085,0.7368913403646955,0.6818781639491241,0.024555187080592948,0.027893003132653894,0.03326664662699693,0.027802259884654037,0.025262165640678833,0.019406208495266197,0.018390425202589936,0.017829521313042954,0.01962082665932484,0.016043968547061898,0.016765511451817743,0.01487306454809348,0.01184383964666615,0.01130818222421556,0.009596388963878287,0.009215758722816148,0.007332913132882785
sp_120,0.0849777969014964,0.178986967008471,0.11331466138634856,0.18226836444917827,0.21538680640719957,0.12242211558620605,0.16737687136221013,0.11974432142476756,0.24537886629047137,0.14624592695931576,0.3257687793759127,0.5126774936740514,0.6330331455028955,0.7324006733620007,0.7428763574113058,0.8372093213227366,0.8987242628976922,0.9162146705886262,0.9424792277883589,0.9352845681846975,1.0,0.943844327794443,0.8935224121504646,0.8451173195839728,0.8061616462500041,0.7586009591988276,0.7038375241917716,0.024787159858366315,0.02955877141700017,0.03428979321396543,0.028974239886022723,0.02653416779535916,0.02095279413582432,0.020113847195577413,0.019769532896311316,0.0213499896854442,0.017430512403352225,0.01840785584535642,0.01645963282722072,0.012766850087816764,0.012197375407969798,0.010722005864334694,0.01032225636328122,0.008069704587929374
sp_140,0.08610987686404704,0.18255165682946467,0.11389630867009892,0.1835408738056287,0.2209554419552438,0.12447520487378373,0.17088190791127272,0.12229791775857549,0.2535552880486875,0.14758936046371754,0.3097880183506721,0.4863517766460937,0.5945654417473537,0.6879817395654199,0.6997705659070985,0.7910068908254148,0.8518293776037964,0.8688680035606235,0.8946454231880969,0.9455778089145775,0.943844327794443,1.0,0.9472466483699263,0.8586306863965174,0.8257678979438948,0.7774150423165695,0.7208913578208893,0.024527517884929836,0.02857639400619081,0.0334169490423877,0.027119314076317406,0.02532189931946419,0.019594395587303224,0.01890028880317189,0.017679086727396213,0.019564072133168554,0.015672500635346132,0.016428446907384344,0.015147236054909733,0.012413243882013293,0.011770000815388457,0.010198928900554792,0.009441250310995278,0.007376886987773309
sp_160,0.07845641418808127,0.16503047076599017,0.10292982377346548,0.16730832426287826,0.2067192834554658,0.11425610088655576,0.157434305619195,0.1102910469981198,0.23500106594185702,0.13314364495329392,0.2859641409453158,0.45354999792291917,0.557144874108416,0.6465064647432417,0.6843901769693751,0.7763700771698521,0.8060877410224021,0.8229125287212248,0.8480703654494081,0.8982885408562029,0.8935224121504646,0.9472466483699263,1.0,0.9090677703760549,0.874917319545855,0.8252839062940478,0.7673912687650122,0.019190460969099557,0.022934764934962402,0.0284673603730733,0.02159929643360395,0.020342320448383376,0.014961849256960563,0.01461225688667817,0.013432329931041997,0.016503146035894672,0.013488780838579332,0.013511138289949345,0.011853275730826054,0.009587568894910123,0.008716806127067886,0.007536246552490454,0.007631244188014124,0.005617833236053274
sp_180,0.07566023688793554,0.16375487671622113,0.10069785378187156,0.16607812537199118,0.20915111318945614,0.11007578773058764,0.15573129183491852,0.10630946629935259,0.23866458499396295,0.1325576591685656,0.26728150087625946,0.4277298848098721,0.5447057799233932,0.6219620360253743,0.6732620259953241,0.7671797547964251,0.7735483898440484,0.7903596495797107,0.8153033433953745,0.8217717834528138,0.8451173195839728,0.8586306863965174,0.9090677703760549,1.0,0.9548878590708221,0.8889778164082498,0.8308454374982676,0.020654139933932825,0.026223442795184418,0.03216518072843781,0.026229487688282836,0.023326949431024372,0.018479401435555282,0.01797953864282126,0.016112407755780773,0.018655050870415118,0.015342041976528473,0.015148324816869249,0.013243517052947861,0.011019932918638588,0.010703094260532847,0.009728673567077923,0.009429699951477445,0.007188174782640196
sp_200,0.07472705277110755,0.16430908790463994,0.09914406777147379,0.16825060588432902,0.21665281589075114,0.10543670089170483,0.15430464797651,0.10268745438243643,0.245682887194264,0.13002751876921398,0.2501821604641006,0.3993920416730125,0.5119311076733233,0.5874076235987515,0.637413212288807,0.729632129154172,0.7352395560821747,0.7517695215893969,0.7770263925621282,0.7844597270421085,0.8061616462500041,0.8257678979438948,0.874917319545855,0.9548878590708221,1.0,0.9316353724224664,0.8719001857833212,0.020672458523402874,0.02606367946244105,0.031079606745002215,0.026174837225977774,0.02304193555393132,0.01766053386093493,0.01887376693156577,0.01619750815473011,0.018923658793897263,0.015290004303393636,0.015469444617240096,0.014010626618727247,0.011519873472270374,0.011094712637387774,0.009978879149358367,0.009606445210655857,0.007527579972350897
sp_220,0.07585097702059522,0.1671178633941488,0.10109295673777861,0.1718354299984022,0.22143210352484144,0.10591736166007068,0.15359284465335454,0.10254725052712799,0.2473273935396218,0.13505617941364106,0.23917535454305913,0.3676936006512436,0.4744548776664835,0.5455141159478946,0.5930391549547686,0.6804414663433355,0.6883941610249467,0.7039039416659094,0.728203353786601,0.7368913403646955,0.7586009591988276,0.7774150423165695,0.8252839062940478,0.8889778164082498,0.9316353724224664,1.0,0.9359534268748212,0.020102713943390322,0.0249740499698701,0.029791080337694308,0.026874993033894415,0.02323457261571726,0.01774414130922426,0.018738809183518158,0.016124546466510202,0.018760320332796624,0.014869276232896614,0.015167747299237923,0.013888122671495643,0.011550504884234177,0.011428976054146412,0.009799931302510258,0.008954308046303455,0.007953904799586997
sp_240,0.07260795901651619,0.16918003643480634,0.09914694236938741,0.17295533127996207,0.22826263059044646,0.10384916418593773,0.15501771452098817,0.09990963773975407,0.25475350904968325,0.13345915385726803,0.22306503547132983,0.3450492642518509,0.44510858128214376,0.513770345693704,0.5595974474716792,0.631152032851899,0.6376991250828246,0.6525450918634977,0.6743534041603344,0.6818781639491241,0.7038375241917716,0.7208913578208893,0.7673912687650122,0.8308454374982676,0.8719001857833212,0.9359534268748212,1.0,0.019364114237177748,0.024746589887492985,0.029584141932712138,0.027216507813306014,0.023135119426144626,0.018720305025337683,0.01890113852669432,0.01598312282368663,0.01949140477567419,0.016313859850647892,0.016455385498120634,0.015388414181824512,0.013217695252000084,0.013033877339964677,0.011676605006193658,0.010742802097882692,0.009628448980924402
