,sic_1,sic_2,naics_2,naics_3,naics_4,gsector,ggroup,spcseccd,spcindcd,hp,sp_10,sp_20,sp_30,sp_40,sp_50,sp_60,sp_70,sp_80,sp_90,sp_100,sp_120,sp_140,sp_160,sp_180,sp_200,sp_220,sp_240,st_10,st_20,st_30,st_40,st_50,st_60,st_70,st_80,st_90,st_100,st_120,st_140,st_160,st_180,st_200,st_220,st_240
sic_1,1.0,0.3773217384288583,0.6909390454914005,0.33689796164175867,0.17627977650840915,0.29590444083049805,0.2688857298052574,0.3828127923257304,0.14658380699413884,0.25720036606407587,0.07376899423404279,0.07341559621944503,0.07009474596210458,0.07423777650787089,0.07009590952242761,0.06731386362523557,0.06655234996018895,0.06736750565706859,0.06578662686867992,0.06576636763897355,0.0560325985218941,0.05707595357492724,0.06537487413716629,0.06254573499149318,0.059877998587180466,0.061848511630781484,0.06017383918852663,0.05524633841582527,0.04564635842898469,0.04095258177320026,0.027654351190512145,0.02429858007735094,0.023209545270538978,0.019912513510459882,0.017090148399409363,0.015158241393887863,0.01399801507744363,0.012822411340600273,0.010393223799292375,0.00908396922164096,0.00837756014361303,0.006769354081466886,0.0055500910206671954,0.0053167930445388815
sic_2,0.3773217384288583,1.0,0.4375747162235393,0.6519067982095282,0.5752463605704976,0.2930387398145737,0.44435563017991503,0.2645228280797504,0.4014839838953638,0.3407375856524602,0.07719543337284507,0.10265877967005296,0.10324960571723091,0.1285152349260698,0.11639726276585016,0.11624170847613144,0.11403580108074496,0.11505536043789483,0.11288617075775169,0.11403034568029412,0.14223764279932152,0.1453655015204127,0.11310007305108007,0.11029114388642271,0.10834500702132127,0.11070768053828908,0.11278562172615891,0.06837331426936404,0.0653957536175585,0.06096981091363985,0.04997241670504132,0.043107628119669214,0.04559003603172261,0.03917822680537041,0.03435604508094965,0.032969618158709475,0.0298279342082769,0.027241675635238525,0.021909030692157765,0.020348639973443394,0.018774984439973757,0.01625047106921717,0.012892576315904692,0.01245089532252734
naics_2,0.6909390454914005,0.4375747162235393,1.0,0.4991099254593004,0.26934477599550377,0.3627177968748695,0.3552867547597062,0.32710504991168726,0.18163918919385452,0.32851589110776624,0.0912850837840683,0.09721496226121937,0.09182141756174587,0.08943054395318918,0.08767414781011279,0.08409557716750676,0.08338178970766043,0.086427810934209,0.084819485274895,0.08502546463031174,0.07351878779185197,0.07624802855472068,0.08333123630068613,0.0810191995365066,0.07775656161051202,0.07879795408294203,0.07804479579232422,0.06546396282942277,0.055480241445042884,0.048986147645105046,0.034473450338236705,0.031557163910393524,0.030805251706468927,0.026323600248162386,0.02249741249288041,0.020982362835396107,0.019921399703993644,0.01808303991360619,0.013688812457672278,0.013350225325716768,0.012149690121393648,0.010522179644475424,0.008383950790755592,0.00820863388378363
naics_3,0.33689796164175867,0.6519067982095282,0.4991099254593004,1.0,0.6376070054277535,0.2776355098247599,0.4060461848838321,0.2509368707364289,0.36104109859737915,0.31895343972239254,0.07153785385596491,0.09358593448991245,0.09615860798997884,0.1320580302541745,0.1072915109779568,0.10438494881735629,0.1033076300969255,0.10739760143173392,0.10493461029206554,0.10601499979024645,0.1415424998268036,0.14787629416756212,0.10438345256006562,0.10369783546367557,0.10843695220674948,0.11060351234343264,0.11537265416641045,0.0722150116316806,0.07468350817039579,0.070186614082449,0.053653085862189934,0.049849852957438545,0.05076971225993392,0.043568175644281004,0.03800721728208532,0.03492931532255776,0.03167799380172532,0.029570265695298175,0.02670315882483155,0.024785769384565164,0.02262889485162965,0.019434748871682336,0.01488686125746014,0.014145299905172432
naics_4,0.17627977650840915,0.5752463605704976,0.26934477599550377,0.6376070054277535,1.0,0.2170737043047084,0.37710620304032344,0.18507414338265066,0.4907042856124922,0.28370452792347234,0.05662378587878844,0.07815382838678245,0.08153689832304466,0.1304899444923299,0.09554973910681655,0.0934623377863739,0.09108896920142645,0.09574110148143719,0.09325552198768777,0.0942623976713445,0.16342061643474368,0.17134978703373696,0.09473169436301117,0.09384091403653168,0.09811089485192592,0.09918523424473756,0.10691234725351896,0.06209491352839563,0.06866750901812357,0.0707334500678305,0.05848916632442116,0.052654713200207634,0.05909467945649769,0.052130763924949114,0.04813022680541765,0.04531647567388052,0.04189816989092548,0.0408657600180664,0.03598779321841483,0.03447404621177001,0.03235032572949452,0.02790932279362219,0.022326267715844218,0.02163553370128442
gsector,0.29590444083049805,0.2930387398145737,0.3627177968748695,0.2776355098247599,0.2170737043047084,1.0,0.6152173678532952,0.584406141805683,0.1841462774364691,0.40182519993611693,0.09812207535075121,0.1146915145417432,0.11025061424172947,0.115178695119533,0.11292773175896063,0.11070470791855837,0.10928080105809743,0.10843711649401544,0.10735245983557798,0.10668636356715117,0.089595401522432,0.0900808741174226,0.09746563213060278,0.09291198388516468,0.08640195921203468,0.0870413833356666,0.08576493217980465,0.06865084461922252,0.05266162092610132,0.050099133837608834,0.035649669285064765,0.033452673885711326,0.03147387309881514,0.027929142598202,0.02517053915276516,0.024167485636854977,0.02255720335167916,0.020375590977606824,0.014829993061726485,0.012614970483547453,0.011893465230078577,0.010248693946449988,0.008694902326395684,0.008541960674282008
ggroup,0.2688857298052574,0.44435563017991503,0.3552867547597062,0.4060461848838321,0.37710620304032344,0.6152173678532952,1.0,0.39421810959785714,0.34207700530820373,0.38590351089296915,0.07948954748022925,0.10212410524562214,0.10231198749755793,0.13642434842215087,0.10860589681705768,0.10654833371123562,0.103986041969379,0.1036845328717137,0.10254933869261867,0.1023690677655942,0.1326932336402085,0.1350916734020599,0.09693256502824157,0.09252618510257576,0.09200578255090519,0.0932758762581896,0.09718718974805401,0.06293625833147432,0.05602431554704278,0.05558826701637217,0.04196908673677395,0.03765113624896593,0.03807118111860074,0.031955105189334095,0.02876014998409839,0.027043019282817778,0.024605259625358335,0.022476435772076028,0.019308922338419545,0.017227461933062082,0.01610836413323421,0.013672893970834077,0.011553678157064658,0.01112682677787386
spcseccd,0.3828127923257304,0.2645228280797504,0.32710504991168726,0.2509368707364289,0.18507414338265066,0.584406141805683,0.39421810959785714,1.0,0.22835739119955464,0.3537965693203786,0.10687068700360473,0.11837168564310734,0.11552547983484628,0.10776388439432089,0.1167768064979466,0.11352502645538022,0.11052150188057529,0.11070707293067589,0.10946500486983872,0.10874850470434953,0.0896530939396947,0.09037629636159346,0.09906405343832168,0.0959469716862448,0.0881809469370382,0.08907790739024588,0.08964974459411167,0.06820253414022066,0.052816122417653606,0.04943806336168343,0.036890369338189975,0.030385088860387884,0.028536912495740918,0.023261323386822127,0.02087131229512187,0.0203426162668955,0.018399417288045394,0.01643844075405781,0.012745226719533756,0.010539081250044904,0.010992298258979316,0.009466322585102051,0.007983580879183568,0.007462415063470268
spcindcd,0.14658380699413884,0.4014839838953638,0.18163918919385452,0.36104109859737915,0.4907042856124922,0.1841462774364691,0.34207700530820373,0.22835739119955464,1.0,0.2443871957363228,0.06568718145175038,0.09034051202732331,0.09652804892635859,0.131766359901582,0.1150322450974994,0.11878604028537725,0.11830347503747671,0.12248347197941531,0.12046795585657673,0.12118723625517411,0.17304526853881572,0.18003579923406554,0.13057686920318406,0.13509124329526104,0.13482561636506252,0.1358142628780649,0.14289302103112858,0.052074288826358284,0.05038048267634808,0.04968657190060109,0.048590249688048884,0.04284251583871063,0.04284251471726022,0.03875137799284135,0.033181086416332266,0.03460484787821958,0.031112749694353146,0.0326895431101901,0.03334727637089673,0.030778344277633513,0.028932151479641895,0.024167162122591592,0.021015691480359467,0.02151537059881494
hp,0.25720036606407587,0.3407375856524602,0.32851589110776624,0.31895343972239254,0.28370452792347234,0.40182519993611693,0.38590351089296915,0.3537965693203786,0.2443871957363228,1.0,0.0658155680460413,0.08384777842013318,0.08120186829690977,0.10664464966811846,0.0891973587182505,0.08811261734429773,0.0841180367671178,0.08667694978992657,0.08471801296120571,0.08538171726826765,0.09874341808236492,0.10157397192848741,0.08595189495308335,0.0817236265527324,0.07866623291948806,0.08016535359360245,0.08364575266480619,0.06265158649194849,0.059986150805703825,0.05346310809404526,0.0415264022276178,0.03710028398029195,0.03658531320278064,0.030564262282313858,0.02707795475921996,0.025356341591042015,0.023465278203376867,0.020690760213894693,0.017692581301538113,0.015658190122655243,0.0156396023187053,0.013904295297106125,0.01142032191528324,0.011729617451742346
