,sic_1,sic_2,naics_2,naics_3,naics_4,gsector,ggroup,spcseccd,spcindcd,hp,sp_10,sp_20,sp_30,sp_40,sp_50,sp_60,sp_70,sp_80,sp_90,sp_100,sp_120,sp_140,sp_160,sp_180,sp_200,sp_220,sp_240,st_10,st_20,st_30,st_40,st_50,st_60,st_70,st_80,st_90,st_100,st_120,st_140,st_160,st_180,st_200,st_220,st_240
sic_1,1.0,0.38743311554370685,0.6916384842131561,0.3467258719067101,0.18762290944046922,0.304859858440648,0.276897504150555,0.3773302226571115,0.1478377097088698,0.27737802754006147,0.07586157834379854,0.08694487589179924,0.08823912306459936,0.0865292560873194,0.07274129819995115,0.06502006087220073,0.06483514562526864,0.06312218645038392,0.06363104174858157,0.0636845564365918,0.05399440525578102,0.053290545684287684,0.05195785950634498,0.046996559629267055,0.04748156646089494,0.046344168994975656,0.044959353675932213,0.05197159798392107,0.053016043391761025,0.03282082019118498,0.02401304731021874,0.02121720102629577,0.019180550449617438,0.018642305297069225,0.016658866190552755,0.015578720375829122,0.012211294382901222,0.009837351416547414,0.008679306773708545,0.007009180637917453,0.00728229005533443,0.005602013877097203,0.005136697520319637,0.0047231335464588955
sic_2,0.38743311554370685,1.0,0.459214426086828,0.6810342536118273,0.5905463320566717,0.3067998521790118,0.4610429010294654,0.27333148036788657,0.401743929973827,0.34327143909982133,0.09080991962369046,0.13550471278851112,0.15207126334902224,0.14877943257398932,0.1365388420691269,0.12924070229989848,0.13305891439698767,0.13280113875094696,0.1380023781977173,0.13851316588214627,0.12593397104875875,0.1272380857586117,0.12760442053390608,0.11584581764959574,0.11829823053320034,0.11870903662506918,0.11905781380376991,0.05349652614356105,0.05461365679968706,0.051118126004154385,0.0474842982703023,0.04673550972821746,0.0451751115306628,0.04391401951600596,0.04182477687745452,0.040222033822276855,0.029526230247081724,0.024938699455056623,0.02065596891984029,0.017372399526296874,0.017665773017990855,0.014060758780558914,0.012793530051069075,0.01214820460987162
naics_2,0.6916384842131561,0.459214426086828,1.0,0.5165757182571361,0.28847147031202225,0.3713355404022582,0.36419317828247216,0.3307403917755372,0.1857814253485834,0.33761696632280425,0.09089021086682277,0.11578606894601678,0.11865515344433766,0.11745299680703433,0.10149966410002675,0.09083941780585068,0.08947829955055989,0.0865155715378161,0.09009487462132774,0.09042312055770628,0.07624743682237974,0.07594801778649915,0.07490466035173267,0.0674574682825889,0.06814635954554958,0.06695030693625248,0.06458857726358719,0.06857189961086238,0.06946193295173632,0.0445636287508914,0.03189745800003566,0.028191820277185965,0.02512383508484155,0.02438577176169478,0.022864327076970902,0.021734270977648112,0.01733384228387069,0.014009703200947079,0.012042665146998647,0.009874257276852497,0.009399501794167134,0.007174804404091759,0.006448722593685323,0.005896181890590003
naics_3,0.3467258719067101,0.6810342536118273,0.5165757182571361,1.0,0.6522959216806244,0.28904152144078227,0.4251256976243623,0.25883214846676933,0.3608439113149558,0.314162746626095,0.0911250970449616,0.1367911431586578,0.15584153451829894,0.15442971843142037,0.14019114931501156,0.14501163245588056,0.14994240360851244,0.14857730369880495,0.1395955729205449,0.13926525742306084,0.13508933943999626,0.1373778620709086,0.139666783830787,0.12786051092175893,0.13118188400057165,0.13037327404962362,0.12957319778782078,0.05989154264804156,0.0675785221195696,0.06203029277997759,0.05013076767342087,0.04774951600942791,0.047335602002248865,0.0451978959183416,0.04421211266912024,0.043777619471680844,0.03319403992263187,0.02788190731616657,0.023558840644950976,0.018534384994582345,0.01919372248536547,0.01589796299278158,0.014923800657374814,0.014154971995408171
naics_4,0.18762290944046922,0.5905463320566717,0.28847147031202225,0.6522959216806244,1.0,0.23625091118074143,0.4074462413858988,0.19813901179865356,0.4900766705818777,0.29105809394055354,0.0764828831987938,0.12923742375593464,0.1491838404745748,0.1515329438930261,0.13777248690360278,0.14527594275667285,0.1516920316356983,0.15206392009209424,0.14959781989704743,0.14910711020477208,0.1592278670090864,0.16246658504839095,0.16862287526729214,0.15477473069933548,0.16559463726207993,0.1679805338148744,0.17038235459960666,0.048174153715184125,0.061474575069349585,0.06360529615778963,0.053659644472601756,0.0575694784062115,0.06090719409257455,0.06052534706144405,0.06293988216497985,0.062104067393648175,0.045305483112159796,0.040352668486907724,0.033773620647059924,0.027673024233217023,0.028661328558111435,0.023195793625111646,0.021988300248652795,0.021597145183110546
gsector,0.304859858440648,0.3067998521790118,0.3713355404022582,0.28904152144078227,0.23625091118074143,1.0,0.6175519951799827,0.5959400866762913,0.1895821081078379,0.4200752494291907,0.12164874126564665,0.14805408063121545,0.1517485259761486,0.1437924263124533,0.13163032142584144,0.11060977013916215,0.1113692886740688,0.1088684262115937,0.12071829686381085,0.11681068184534972,0.09691219698724801,0.09544112271731105,0.09559787713087972,0.08714336758466561,0.08763217499899008,0.08754433124599592,0.08577744123895321,0.07673224639679632,0.07343608393555734,0.0486481960662155,0.03396870493977301,0.0291172685494368,0.028132708893454404,0.028089728343909236,0.02587188706048623,0.02572779089443168,0.02042934894445865,0.015467634978969037,0.013104399135287022,0.011423122250576456,0.011288889210907382,0.008527552699742267,0.007947535094733688,0.007445076940532042
ggroup,0.276897504150555,0.4610429010294654,0.36419317828247216,0.4251256976243623,0.4074462413858988,0.6175519951799827,1.0,0.3967229635351571,0.35293186711934743,0.38605391945894174,0.11560463243467398,0.16602484716299004,0.18529777147984372,0.18357954622352396,0.1730864371820326,0.14685210571281396,0.1490372906356286,0.1489121001213593,0.1672234232841952,0.16945122756521547,0.14193831210053906,0.1422364636196131,0.14441913295405798,0.13335715757994981,0.13784668155896998,0.13919076395132593,0.1396808403428717,0.05162688719809638,0.053740239258790394,0.05047149127110991,0.042779383850928915,0.04001484284876346,0.04182333636200588,0.04076277803443971,0.03891182821540027,0.03813171218848798,0.028974691289318042,0.024880215153538592,0.020761854381989762,0.017942638722884634,0.01646968819235434,0.013779265562094401,0.011768848159309559,0.011195835216992725
spcseccd,0.3773302226571115,0.27333148036788657,0.3307403917755372,0.25883214846676933,0.19813901179865356,0.5959400866762913,0.3967229635351571,1.0,0.23196583950851343,0.372834016550972,0.11371063904813726,0.14166763225121598,0.14451426819209595,0.13920503250786437,0.1247203577280894,0.11172746355086516,0.11207288950148389,0.11030996224535067,0.11504229264026802,0.11184876030142514,0.09949328401461092,0.09755164157405441,0.09811188174309167,0.08966716751162156,0.09026057806310675,0.0879514629168382,0.08582857524028402,0.07453995200621397,0.0691100547499131,0.049565018187373695,0.03433605906734644,0.03202622561617885,0.029819127793658355,0.029490558148050277,0.026222041965250263,0.025353061376785967,0.02010010949641704,0.015698062001824702,0.012873947748179352,0.01008057927047551,0.009767229534513108,0.007462031789976954,0.00692440425775288,0.006846527813386378
spcindcd,0.1478377097088698,0.401743929973827,0.1857814253485834,0.3608439113149558,0.4900766705818777,0.1895821081078379,0.35293186711934743,0.23196583950851343,1.0,0.24141063201790647,0.07093540729854593,0.12090027615819783,0.14281135605517184,0.15051893306539008,0.13903968585410653,0.1488644521569045,0.15451694557940582,0.1576477266088602,0.1523189689880829,0.15272937495653802,0.1683083128416707,0.17173680895501467,0.1780800639358967,0.16157841224252545,0.17410173228524262,0.17772659152987894,0.18104167099962432,0.03295841612124524,0.03703880759208652,0.03848218998227637,0.03676505040353677,0.03860645362338791,0.039370365484925875,0.03803051047633192,0.03815751074677016,0.036100662016673425,0.025789767536329375,0.025945722745135347,0.019964323337470235,0.014640966139961778,0.015546225236156123,0.011575907004627937,0.011127506096616129,0.010075847613679136
hp,0.27737802754006147,0.34327143909982133,0.33761696632280425,0.314162746626095,0.29105809394055354,0.4200752494291907,0.38605391945894174,0.372834016550972,0.24141063201790647,1.0,0.0917645799520698,0.1287219789208371,0.14095504020928473,0.1318212282910937,0.11923257439994575,0.10671871843671027,0.10776552111304301,0.10482349870777992,0.10867537505154502,0.10555285794079833,0.09175657310999467,0.08991623816410182,0.09170223583728553,0.0864513218853748,0.08969139191906099,0.08863826332791357,0.08754840639238598,0.07565527013922894,0.08000823203350552,0.055292213663598044,0.044089367813845134,0.04092190058141575,0.038825945954024894,0.03615564438427117,0.0332837565326363,0.03274290573578007,0.02500676875522079,0.01957925205016782,0.015302567254862214,0.01216852159815971,0.012680477080813029,0.009734651852751863,0.008576459811769487,0.00840462889201794
