,sic_1,sic_2,naics_2,naics_3,naics_4,gsector,ggroup,spcseccd,spcindcd,hp,sp_10,sp_20,sp_30,sp_40,sp_50,sp_60,sp_70,sp_80,sp_90,sp_100,sp_120,sp_140,sp_160,sp_180,sp_200,sp_220,sp_240,st_10,st_20,st_30,st_40,st_50,st_60,st_70,st_80,st_90,st_100,st_120,st_140,st_160,st_180,st_200,st_220,st_240,ismedoid_sp_10,ismedoid_sp_20,ismedoid_sp_30,ismedoid_sp_40,ismedoid_sp_50,ismedoid_sp_60,ismedoid_sp_70,ismedoid_sp_80,ismedoid_sp_90,ismedoid_sp_100,ismedoid_sp_120,ismedoid_sp_140,ismedoid_sp_160,ismedoid_sp_180,ismedoid_sp_200,ismedoid_sp_220,ismedoid_sp_240,ismedoid_st_10,ismedoid_st_20,ismedoid_st_30,ismedoid_st_40,ismedoid_st_50,ismedoid_st_60,ismedoid_st_70,ismedoid_st_80,ismedoid_st_90,ismedoid_st_100,ismedoid_st_120,ismedoid_st_140,ismedoid_st_160,ismedoid_st_180,ismedoid_st_200,ismedoid_st_220,ismedoid_st_240
BCR,3.0,38.0,33.0,339.0,3391.0,35.0,3510.0,905.0,300.0,10,4,4,21,1,1,1,1,1,1,1,1,1,1,1,1,1,226,1,15,21,1,47,57,57,75,75,75,75,75,60,44,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
BDK,3.0,35.0,33.0,333.0,3339.0,25.0,2520.0,976.0,270.0,11,6,8,14,25,41,26,28,48,80,85,75,79,103,50,92,70,51,7,2,20,37,37,50,37,37,37,37,37,37,37,37,37,37,37,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDX,3.0,38.0,33.0,339.0,3391.0,35.0,3510.0,905.0,300.0,10,4,4,21,1,1,1,1,1,1,1,1,1,1,1,1,1,226,3,17,25,25,25,53,53,53,53,45,53,53,53,160,160,160,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEN,6.0,62.0,52.0,523.0,5239.0,40.0,4020.0,800.0,823.0,4,4,18,5,35,39,8,11,77,37,4,104,75,144,168,193,193,193,5,5,5,5,26,59,42,43,38,11,104,77,100,122,182,182,182,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
BHI,1.0,13.0,21.0,213.0,2131.0,10.0,1010.0,935.0,395.0,5,0,0,0,37,31,31,31,31,31,31,31,31,31,31,31,31,31,3,3,3,3,3,47,54,3,3,54,54,132,132,132,132,132,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIG,5.0,53.0,45.0,452.0,4523.0,25.0,2550.0,976.0,432.0,6,7,15,23,9,46,46,46,46,46,46,46,46,46,46,46,46,46,5,5,5,5,5,5,59,5,49,98,28,29,144,144,144,16,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIIB,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,147.0,10,8,7,7,7,7,7,7,7,7,7,7,7,71,144,53,105,177,1,19,28,15,18,17,60,62,36,0,106,133,95,59,50,209,209,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIO,3.0,38.0,33.0,334.0,3345.0,35.0,3520.0,940.0,230.0,10,4,4,21,1,1,1,1,1,1,1,1,1,1,1,1,1,226,4,4,19,4,4,24,24,4,4,4,107,107,107,161,161,161,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BK,6.0,60.0,52.0,522.0,5221.0,40.0,4020.0,800.0,815.0,4,4,4,21,1,1,1,1,1,1,1,1,1,1,1,1,1,226,0,10,10,39,41,39,39,39,39,63,63,63,63,63,63,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BKNG,7.0,73.0,51.0,519.0,5191.0,25.0,2550.0,940.0,185.0,8,3,2,10,38,43,18,18,18,18,18,24,110,110,110,110,110,110,9,12,12,34,34,58,58,58,58,58,58,91,114,31,2,75,99,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK,6.0,62.0,52.0,523.0,5239.0,40.0,4020.0,800.0,823.0,4,4,4,21,1,1,1,1,1,1,1,1,1,1,1,1,1,226,1,15,21,1,47,57,57,75,75,75,75,75,60,44,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLL,3.0,34.0,33.0,332.0,3324.0,15.0,1510.0,925.0,205.0,7,5,10,9,34,5,5,60,9,52,3,97,35,99,165,44,199,225,2,2,2,13,45,0,0,0,69,91,51,115,141,91,91,91,91,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1
BMC,7.0,73.0,51.0,511.0,5112.0,45.0,4510.0,940.0,185.0,2,8,11,4,30,15,54,40,52,71,28,24,135,8,151,151,23,135,9,9,9,31,31,31,31,31,63,97,57,62,130,130,130,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BMET,3.0,38.0,33.0,339.0,3391.0,35.0,3510.0,905.0,300.0,10,3,7,28,8,24,14,37,75,70,67,103,50,48,21,21,21,13,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BMS,2.0,26.0,32.0,326.0,3261.0,15.0,1510.0,970.0,210.0,11,5,9,9,34,44,33,60,9,52,3,97,35,125,125,77,177,198,8,17,25,27,46,43,4,45,42,77,56,95,0,133,88,147,115,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BMY,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,280.0,10,4,4,21,1,1,1,1,1,1,1,1,1,1,1,1,1,226,7,13,16,22,13,13,20,74,74,74,74,74,74,74,74,74,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
BNI,4.0,40.0,48.0,482.0,4821.0,20.0,2030.0,600.0,610.0,9,5,16,27,24,0,0,25,4,79,50,49,27,24,179,183,183,183,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOL,2.0,28.0,32.0,325.0,3254.0,35.0,3510.0,905.0,300.0,10,4,4,21,1,1,1,1,1,1,1,1,1,1,1,1,1,226,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRCM,3.0,36.0,33.0,334.0,3344.0,45.0,4530.0,940.0,247.0,13,8,11,4,30,30,55,55,55,55,55,55,55,55,55,55,55,55,6,6,6,6,6,6,16,16,16,16,16,43,43,43,43,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0
BRL,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,283.0,10,6,8,7,7,8,45,35,17,6,6,115,102,70,176,176,176,176,6,6,6,36,0,27,28,78,27,27,44,76,93,95,51,51,239,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BRYN,7.0,78.0,51.0,512.0,5121.0,25.0,2540.0,978.0,245.0,-1,4,4,21,1,1,1,1,1,1,1,1,1,1,1,1,1,226,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BSX,3.0,38.0,33.0,334.0,3345.0,35.0,3510.0,905.0,300.0,10,9,7,28,8,24,14,37,75,70,67,103,50,48,21,21,12,69,8,8,8,8,8,8,8,8,8,8,119,119,119,119,122,122,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BWA,3.0,37.0,33.0,336.0,3363.0,25.0,2510.0,976.0,130.0,18,9,19,17,3,3,43,10,12,24,84,77,25,86,169,169,169,169,4,4,29,29,29,29,29,71,71,71,71,71,71,71,29,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
BXP,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,2,13,13,13,13,13,13,25,25,79,101,49,142,142,142,142,142,9,12,19,19,33,33,61,61,61,61,33,33,33,33,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,6.0,61.0,52.0,522.0,5221.0,40.0,4010.0,800.0,850.0,4,9,19,17,0,36,49,61,5,28,38,58,23,67,67,130,97,78,0,1,15,35,41,41,41,41,41,41,41,56,56,56,56,56,56,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
CA,7.0,73.0,51.0,511.0,5112.0,45.0,4510.0,940.0,185.0,2,3,17,11,4,4,21,21,21,15,15,13,13,15,3,7,13,3,4,4,29,29,29,29,29,71,71,71,50,46,41,140,71,133,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
CAG,2.0,20.0,31.0,311.0,3114.0,30.0,3020.0,978.0,250.0,7,1,5,15,27,17,50,30,30,13,37,4,86,116,116,116,96,141,9,9,9,9,31,9,9,51,51,51,100,100,145,51,185,185,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
CAH,5.0,51.0,42.0,424.0,4242.0,35.0,3510.0,978.0,217.0,14,3,1,1,32,32,32,32,32,32,32,32,32,32,32,32,32,32,9,9,9,9,9,9,9,9,9,9,9,136,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CAM,3.0,35.0,33.0,333.0,3331.0,10.0,1010.0,935.0,395.0,11,0,0,0,37,37,37,67,67,67,70,78,48,27,15,15,15,7,8,0,23,27,46,43,4,45,42,77,48,24,27,35,90,49,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
CAT,3.0,35.0,33.0,333.0,3331.0,20.0,2010.0,925.0,345.0,18,9,19,17,0,23,11,19,19,19,19,113,113,113,113,113,113,82,2,7,18,18,24,45,46,56,73,95,80,50,50,49,48,24,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0
CB,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,800.0,835.0,4,4,4,21,1,1,1,1,1,1,1,1,1,1,1,1,1,226,2,7,18,18,24,45,46,56,73,95,80,50,50,49,48,24,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CBE,3.0,36.0,33.0,335.0,3351.0,20.0,2010.0,925.0,220.0,10,9,19,19,17,38,24,22,14,30,30,14,52,52,52,52,52,228,4,4,19,4,4,24,24,4,4,4,107,107,107,161,161,161,161,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CBRE,6.0,65.0,5.0,53.0,531.0,60.0,6010.0,-1.0,-1.0,25,3,17,11,4,4,21,21,21,15,15,13,13,15,3,7,13,3,2,2,2,13,45,0,0,0,69,91,51,115,73,176,176,176,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CBSS,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,817.0,4,4,4,21,1,1,1,1,1,1,1,1,1,1,1,1,1,226,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCI,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,976.0,175.0,8,8,10,18,31,8,51,59,28,39,8,6,30,145,93,58,50,25,8,0,23,27,46,43,56,28,29,50,48,24,156,24,24,107,71,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCL,4.0,44.0,48.0,483.0,4831.0,25.0,2530.0,976.0,310.0,-1,4,4,21,1,1,1,52,61,35,97,11,136,136,136,136,136,136,3,3,3,3,3,47,68,68,68,68,68,132,132,132,132,132,132,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCU,2.0,20.0,31.0,312.0,3121.0,30.0,3020.0,978.0,140.0,-1,1,14,25,21,21,15,15,15,27,27,21,9,96,17,17,17,114,3,3,3,3,3,3,54,3,3,54,54,54,54,54,54,54,60,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CDNS,7.0,73.0,51.0,511.0,5112.0,45.0,4510.0,940.0,185.0,13,4,4,21,1,1,1,1,1,1,1,1,1,1,1,1,1,226,3,3,3,3,39,47,68,68,68,68,68,132,132,132,132,132,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEG,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,1,14,25,21,21,15,15,15,27,27,21,21,13,7,3,3,237,7,14,14,14,14,37,51,76,78,20,76,41,69,82,101,76,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELG,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,285.0,10,3,17,7,7,7,7,7,7,7,7,7,7,7,173,173,173,173,4,4,29,4,4,24,24,24,24,24,24,123,123,123,123,123,123,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
CEPH,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,147.0,10,4,4,21,1,1,1,1,1,1,1,1,1,1,1,1,1,226,9,13,13,7,13,13,13,13,85,85,85,105,105,105,105,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
CERN,7.0,73.0,54.0,541.0,5415.0,35.0,3510.0,976.0,175.0,14,4,4,18,1,1,1,1,54,54,54,54,54,54,71,71,71,71,5,5,5,5,5,55,55,70,70,70,70,128,128,128,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
CHD,2.0,28.0,32.0,325.0,3256.0,30.0,3030.0,978.0,320.0,20,4,4,21,1,1,1,1,1,1,1,1,1,1,1,1,1,226,7,14,14,14,14,14,14,14,87,3,73,69,99,80,181,214,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CHRW,4.0,42.0,48.0,484.0,4841.0,20.0,2030.0,600.0,615.0,9,4,16,27,18,49,28,38,50,87,0,0,139,139,139,139,205,205,3,3,3,3,3,3,54,3,3,54,54,54,54,54,54,54,226,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CI,6.0,63.0,52.0,524.0,5241.0,35.0,3510.0,905.0,287.0,14,3,6,6,6,6,6,63,63,63,63,63,63,63,63,63,211,211,0,1,15,35,35,35,35,35,35,35,83,83,83,83,83,83,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIEN,3.0,36.0,33.0,334.0,3342.0,45.0,4520.0,940.0,180.0,2,8,11,4,30,30,55,55,55,55,55,55,55,55,55,55,55,55,3,17,25,25,25,25,25,25,47,13,46,90,150,75,103,77,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
CINF,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,800.0,835.0,4,3,17,12,12,12,36,68,68,68,68,68,68,68,68,68,68,74,9,12,12,31,31,31,31,31,82,82,82,82,149,149,149,149,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL,2.0,28.0,32.0,325.0,3256.0,30.0,3030.0,978.0,320.0,20,2,5,15,15,33,58,8,60,65,65,37,70,150,150,150,150,150,2,7,18,18,24,45,46,56,73,95,80,50,116,92,14,67,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
CLF,1.0,10.0,21.0,212.0,2122.0,15.0,1510.0,970.0,460.0,11,5,10,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,3,17,25,25,25,53,53,53,53,53,113,44,146,146,146,146,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLX,2.0,28.0,32.0,325.0,3256.0,30.0,3030.0,978.0,320.0,7,4,4,21,15,33,58,8,60,65,65,37,70,150,150,150,150,150,9,12,12,34,34,58,58,58,58,58,58,58,58,58,58,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CMA,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,817.0,4,3,12,22,22,22,53,53,53,53,53,53,53,140,140,140,140,140,0,10,10,39,41,39,39,39,39,63,63,63,63,63,63,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
CMCSA,4.0,48.0,51.0,515.0,5152.0,50.0,5020.0,978.0,150.0,-1,7,3,8,23,11,30,64,70,50,48,27,24,21,13,13,7,1,9,12,12,34,34,58,58,58,58,58,58,91,114,31,2,75,99,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CMCSK,4.0,48.0,51.0,515.0,5152.0,50.0,5020.0,978.0,150.0,8,7,3,8,23,11,30,64,70,50,48,27,24,21,13,13,7,1,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CME,6.0,62.0,52.0,523.0,5232.0,40.0,4020.0,800.0,822.0,2,3,17,11,4,4,21,21,21,15,15,76,108,81,135,23,154,213,7,14,20,37,37,37,37,37,78,20,76,41,69,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
CMI,3.0,35.0,33.0,333.0,3336.0,20.0,2010.0,925.0,135.0,18,9,19,17,0,23,11,19,19,19,19,113,113,152,82,82,82,113,2,2,2,13,45,0,0,0,69,91,51,115,73,176,176,176,176,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CMS,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,1,2,10,38,27,51,59,28,39,8,62,93,19,126,153,35,88,2,7,27,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CNC,6.0,63.0,52.0,524.0,5241.0,35.0,3510.0,905.0,287.0,14,2,10,20,20,20,20,36,36,36,36,36,3,3,172,120,139,84,8,0,23,27,46,43,56,28,29,50,62,97,20,34,147,94,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
CNP,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,1,14,25,21,21,15,15,15,27,27,21,21,13,7,3,3,91,0,1,15,35,35,35,35,35,35,35,35,35,35,167,167,167,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNX,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,970.0,360.0,5,0,0,0,37,37,37,67,67,67,70,78,48,27,15,153,123,85,0,10,10,10,10,10,10,10,10,67,67,5,157,157,157,157,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COF,6.0,61.0,52.0,522.0,5222.0,40.0,4020.0,800.0,845.0,4,6,8,14,25,25,4,27,27,21,21,15,15,147,105,167,137,163,2,10,18,18,24,45,18,18,18,18,18,18,131,97,129,205,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
COG,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,935.0,380.0,5,0,0,0,37,37,37,67,67,67,70,78,48,27,15,15,15,7,9,9,9,9,9,9,9,51,51,51,100,100,145,145,145,213,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL,3.0,37.0,33.0,336.0,3364.0,20.0,2010.0,925.0,110.0,13,4,4,21,1,47,47,47,47,47,47,47,47,47,47,47,47,47,9,12,12,31,12,12,12,12,12,12,12,12,12,0,67,215,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COO,3.0,38.0,33.0,339.0,3391.0,35.0,3510.0,905.0,300.0,10,4,4,21,1,1,1,1,1,1,1,1,1,1,1,1,1,226,1,15,24,28,44,44,44,44,59,31,105,120,120,120,120,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COP,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,935.0,385.0,5,0,0,0,37,37,37,67,67,67,70,78,48,27,15,15,15,7,8,11,4,20,40,40,40,40,40,40,40,40,40,40,53,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
COST,5.0,53.0,45.0,452.0,4523.0,30.0,3010.0,976.0,445.0,6,7,15,23,11,35,40,69,39,23,11,109,131,131,131,181,218,218,8,0,23,27,42,42,66,66,66,32,102,102,159,159,169,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
CPB,2.0,20.0,31.0,311.0,3114.0,30.0,3020.0,978.0,250.0,7,4,4,21,1,1,1,1,1,1,1,1,1,1,1,1,1,226,0,10,10,10,32,18,67,67,67,22,114,98,67,115,199,199,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
CPRT,5.0,50.0,42.0,425.0,4251.0,20.0,2020.0,976.0,175.0,9,8,2,10,38,27,27,65,64,75,25,18,18,18,69,123,80,115,6,16,0,21,21,1,1,79,79,79,87,79,79,79,79,79,79,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
CRM,7.0,73.0,51.0,511.0,5112.0,45.0,4510.0,-1.0,-1.0,-1,8,11,7,31,15,54,40,52,71,28,59,133,91,128,87,131,220,8,0,23,27,46,43,4,45,42,77,56,95,27,35,90,49,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CSCO,3.0,35.0,33.0,334.0,3342.0,45.0,4520.0,940.0,187.0,2,8,11,4,30,30,55,55,55,55,55,55,55,55,55,55,55,55,1,19,28,15,1,15,15,1,1,1,1,4,3,11,184,101,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
CSX,4.0,40.0,48.0,482.0,4821.0,20.0,2030.0,600.0,610.0,9,4,16,27,24,0,0,25,4,79,50,49,27,24,179,183,183,183,7,2,20,37,37,50,50,50,86,86,86,87,87,87,87,87,87,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
CTAS,7.0,72.0,81.0,812.0,8123.0,20.0,2020.0,976.0,175.0,26,5,2,10,38,27,27,65,64,75,25,70,101,72,65,137,168,120,1,15,21,1,47,57,57,75,75,75,75,75,152,152,152,152,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
CTSH,7.0,73.0,54.0,541.0,5415.0,45.0,4510.0,940.0,185.0,25,8,11,3,28,34,44,66,73,69,69,73,107,112,23,115,102,4,6,6,6,6,6,6,6,6,14,49,115,11,75,166,166,166,166,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTXS,7.0,73.0,51.0,511.0,5112.0,45.0,4510.0,940.0,185.0,2,8,11,4,30,30,55,55,55,55,55,55,55,55,55,55,55,55,1,19,28,15,1,15,15,65,22,5,93,48,48,15,15,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CVC,4.0,48.0,51.0,515.0,5152.0,50.0,5020.0,978.0,150.0,8,3,3,8,23,11,30,64,70,50,48,27,24,21,13,13,7,1,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CVG,7.0,73.0,56.0,561.0,5614.0,45.0,4510.0,976.0,175.0,25,4,4,21,1,1,1,1,1,1,1,1,1,1,1,1,1,226,3,3,3,3,3,3,32,32,32,96,96,96,96,96,96,96,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
