,sic_1,sic_2,naics_2,naics_3,naics_4,gsector,ggroup,spcseccd,spcindcd,hp,sp_10,sp_20,sp_30,sp_40,sp_50,sp_60,sp_70,sp_80,sp_90,sp_100,sp_120,sp_140,sp_160,sp_180,sp_200,sp_220,sp_240,st_10,st_20,st_30,st_40,st_50,st_60,st_70,st_80,st_90,st_100,st_120,st_140,st_160,st_180,st_200,st_220,st_240
2010,"(0.4063120012811117, 0.6022491871918881)","(0.27417886965823085, 0.6022491871918882)","(0.38560652618427604, 0.6022491871918881)","(0.3128016611359144, 0.6022491871918882)","(0.22859788253186894, 0.6022491871918882)","(0.3521159940056127, 0.6022491871918882)","(0.30231482215644745, 0.6022491871918881)","(0.19058960941198028, 0.21382606483512406)","(0.14514164575250216, 0.21382606483512406)","(0.1888441163722509, 0.2378153970317902)","(0.428538054487004, 0.6103256692928016)","(0.36358002477593615, 0.6103256692928017)","(0.3476679215137494, 0.6103256692928016)","(0.34282388143028664, 0.6103256692928017)","(0.33790426650342575, 0.6103256692928017)","(0.32927291691061955, 0.6103256692928017)","(0.3219487146956142, 0.6103256692928017)","(0.32084719327159467, 0.6103256692928017)","(0.16330412402921082, 0.6103256692928016)","(0.15709484531528475, 0.6103256692928016)","(0.15547253661397695, 0.6103256692928017)","(0.14771553956681474, 0.6103256692928017)","(0.1442078785760903, 0.6103256692928017)","(0.13640193980846066, 0.6103256692928017)","(0.1313972080450091, 0.6103256692928017)","(0.12185552329177107, 0.6103256692928017)","(0.11674244844625324, 0.6103256692928017)","(0.08465164786044828, 0.23944423786976443)","(0.06217408544500819, 0.23944423786976443)","(0.0576375330766675, 0.23944423786976443)","(0.051083228195523314, 0.23944423786976443)","(0.04246163491010027, 0.23944423786976443)","(0.03921516243778413, 0.2394442378697644)","(0.028479995304438697, 0.23944423786976443)","(0.02726436565598214, 0.23944423786976443)","(0.025915349862492353, 0.23944423786976443)","(0.02450770309426917, 0.23944423786976443)","(0.022308528401375278, 0.23944423786976443)","(0.01765373718318833, 0.2394442378697644)","(0.015859221416012523, 0.23944423786976443)","(0.014485234400689141, 0.23944423786976443)","(0.013123438517553097, 0.23944423786976443)","(0.011643386672186777, 0.23944423786976443)","(0.010930029989305529, 0.23944423786976443)"
2011,"(0.22251085345535007, 0.24145995204859474)","(0.1791438122814699, 0.24145995204859472)","(0.20377292209482128, 0.24145995204859474)","(0.17747281134602, 0.24145995204859474)","(0.14881596124374646, 0.24145995204859474)","(0.21231349496765684, 0.24145995204859474)","(0.1842355010046779, 0.24145995204859474)","(0.19881397049223543, 0.21822328437458435)","(0.14898350670943156, 0.21822328437458435)","(0.19782890616486742, 0.24085878896360727)","(0.2058764009763866, 0.23902842554395148)","(0.18639610568590112, 0.23902842554395148)","(0.1827508715914553, 0.23902842554395148)","(0.1771680152594748, 0.23902842554395148)","(0.17765573980372815, 0.23902842554395148)","(0.16212681993717, 0.23902842554395148)","(0.16120559825468195, 0.23902842554395148)","(0.15922449805007455, 0.23902842554395148)","(0.15785134800429704, 0.23902842554395148)","(0.1535000823649459, 0.23902842554395148)","(0.14596833246147514, 0.23902842554395148)","(0.14395767334367704, 0.23902842554395148)","(0.13489304443898956, 0.23902842554395148)","(0.12749800460254854, 0.23902842554395148)","(0.1237544137777273, 0.23902842554395148)","(0.1143021591217535, 0.23902842554395148)","(0.10716473560647571, 0.23902842554395148)","(0.09246832754797206, 0.24195528991851026)","(0.07157192585230501, 0.24195528991851023)","(0.06031739103474585, 0.24195528991851026)","(0.05362692903702239, 0.24195528991851026)","(0.05167273340543948, 0.24195528991851026)","(0.03474581969969072, 0.24195528991851026)","(0.0326594013414694, 0.24195528991851026)","(0.029356640141276376, 0.24195528991851026)","(0.025651287718700788, 0.24195528991851026)","(0.023396085265501746, 0.24195528991851026)","(0.020544428608749162, 0.24195528991851026)","(0.017966578108673765, 0.24195528991851026)","(0.013242141700807591, 0.24195528991851026)","(0.011351175619321445, 0.24195528991851026)","(0.010201998689899502, 0.24195528991851026)","(0.009259801087138687, 0.24195528991851026)","(0.008471066310430663, 0.24195528991851026)"
2012,"(0.4811619823172118, 0.7344987185950949)","(0.31172092821850095, 0.7344987185950949)","(0.4587634495646946, 0.7344987185950947)","(0.36525215284950163, 0.7344987185950949)","(0.2600198794037554, 0.7344987185950949)","(0.41178191765124794, 0.7344987185950949)","(0.3487794767625468, 0.734498718595095)","(0.20266477722415593, 0.22029312473292928)","(0.15170740305209637, 0.2202931247329293)","(0.19763337887999138, 0.24633671226405834)","(0.48926117984434037, 0.7392879615270999)","(0.46681468243383994, 0.7392879615270997)","(0.45867370182066247, 0.7392879615270999)","(0.40746439879627083, 0.7392879615270999)","(0.4260254302471293, 0.7392879615270999)","(0.42386140622530283, 0.7392879615270999)","(0.42046961796092425, 0.7392879615270999)","(0.4165638864358754, 0.7392879615270999)","(0.4114438265312011, 0.7392879615270999)","(0.4081793151922875, 0.7392879615270999)","(0.1482830319751681, 0.7392879615270999)","(0.14306193005332768, 0.7392879615270999)","(0.38685532093579234, 0.7392879615271)","(0.37689079586935326, 0.7392879615270999)","(0.3636823549522728, 0.7392879615270999)","(0.34653512039651857, 0.7392879615270999)","(0.33346888986177725, 0.7392879615270997)","(0.10321136052030273, 0.26047471174416315)","(0.07463923685864744, 0.2604747117441632)","(0.0719394306501079, 0.2604747117441632)","(0.06528352829049468, 0.2604747117441632)","(0.04796813340884004, 0.26047471174416315)","(0.041371617667388595, 0.26047471174416315)","(0.038118518891297554, 0.26047471174416315)","(0.03476039182487163, 0.26047471174416315)","(0.03252807301621224, 0.2604747117441632)","(0.028625504632642594, 0.2604747117441632)","(0.026490139622940084, 0.26047471174416315)","(0.02323321256262879, 0.2604747117441632)","(0.01617404746327641, 0.26047471174416315)","(0.014555769179060003, 0.26047471174416315)","(0.012571672569716573, 0.26047471174416315)","(0.011616097942929157, 0.2604747117441632)","(0.010745332750720624, 0.26047471174416315)"
2013,"(1.1083161851260712, 2.3566093651333166)","(0.6087444293053239, 2.3566093651333166)","(1.0797832460946588, 2.356609365133317)","(0.8046265425009327, 2.356609365133317)","(0.5086655777364937, 2.356609365133317)","(0.8819020474415334, 2.356609365133317)","(0.722760064452571, 2.356609365133317)","(0.19786485952089114, 0.21633689753853794)","(0.14557755941624714, 0.21633689753853794)","(0.19240445256020636, 0.23811899485947371)","(0.7411390435846477, 2.3853721292034984)","(0.6746375737687297, 2.3853721292034984)","(0.6200135870310882, 2.385372129203499)","(0.5726606600015016, 2.3853721292034984)","(0.5564204234085098, 2.385372129203499)","(0.5461008020150676, 2.385372129203499)","(0.5335838469118179, 2.385372129203499)","(0.5172815891244699, 2.385372129203499)","(0.15946276582456154, 2.3853721292034984)","(0.15563028668975412, 2.3853721292034984)","(0.1465303499615537, 2.3853721292034984)","(0.14524556870334115, 2.385372129203499)","(0.1335329475378236, 2.3853721292034984)","(0.12947700133737408, 2.385372129203499)","(0.11977415674827856, 2.3853721292034984)","(0.11527505368311206, 2.385372129203499)","(0.10915547042224827, 2.3853721292034984)","(0.09432661591668808, 0.23900083833218988)","(0.07405050977044747, 0.2390008383321899)","(0.061390790802966534, 0.2390008383321899)","(0.052922091436599504, 0.23900083833218988)","(0.043057344930214785, 0.2390008383321899)","(0.03806945648438307, 0.2390008383321899)","(0.0355397469434477, 0.2390008383321899)","(0.03408304779657101, 0.2390008383321899)","(0.030326975125935195, 0.2390008383321899)","(0.028659971967132804, 0.2390008383321899)","(0.022379343739228143, 0.23900083833218988)","(0.019704973808665573, 0.2390008383321899)","(0.018154939224951327, 0.2390008383321899)","(0.01649312996559752, 0.2390008383321899)","(0.015168025724447545, 0.23900083833218988)","(0.01079069800633017, 0.2390008383321899)","(0.009891959784086085, 0.2390008383321899)"
2014,"(0.21889312572671568, 0.2320570788031858)","(0.1715483319919488, 0.23205707880318582)","(0.19979991566189187, 0.2320570788031858)","(0.16976478380865873, 0.2320570788031858)","(0.14033117355805588, 0.2320570788031858)","(0.20510512673376152, 0.23205707880318582)","(0.17967556702812823, 0.2320570788031858)","(0.20219764006013372, 0.2164153086028368)","(0.14672081548279722, 0.21641530860283684)","(0.1920174863613784, 0.2321402067772085)","(0.20911626782910894, 0.23034337742023142)","(0.19251750360727657, 0.2303433774202314)","(0.18514334424519488, 0.2303433774202314)","(0.17708447246016118, 0.2303433774202314)","(0.1699318992158477, 0.2303433774202314)","(0.16182467065778303, 0.2303433774202314)","(0.16283428315241966, 0.2303433774202314)","(0.15999874465398245, 0.2303433774202314)","(0.1525739293953158, 0.2303433774202314)","(0.14957287771117245, 0.2303433774202314)","(0.14312180820749404, 0.2303433774202314)","(0.13463193192808243, 0.2303433774202314)","(0.1304488115980286, 0.2303433774202314)","(0.1259440693293819, 0.2303433774202314)","(0.12219826010256027, 0.2303433774202314)","(0.11591410642043762, 0.2303433774202314)","(0.11267288355084157, 0.2303433774202314)","(0.08590880871522891, 0.2324812961514299)","(0.06952491790320924, 0.2324812961514299)","(0.06298925110417325, 0.2324812961514299)","(0.04958095193994956, 0.2324812961514299)","(0.044411353816076526, 0.2324812961514299)","(0.03801682552473725, 0.2324812961514299)","(0.03659651679253548, 0.2324812961514299)","(0.030490363901761918, 0.2324812961514299)","(0.02774118410120958, 0.2324812961514299)","(0.02612168960808305, 0.2324812961514299)","(0.020638626922420036, 0.2324812961514299)","(0.01779864941315204, 0.2324812961514299)","(0.01666909680514822, 0.2324812961514299)","(0.015119611568638495, 0.2324812961514299)","(0.013130835903416715, 0.2324812961514299)","(0.012244464651229822, 0.2324812961514299)","(0.008794658208258576, 0.2324812961514299)"
2015,"(0.22514131861234774, 0.23674124646877737)","(0.1782102805399158, 0.23674124646877737)","(0.2041141722531837, 0.23674124646877737)","(0.17582195033105105, 0.23674124646877737)","(0.14664691557796974, 0.23674124646877737)","(0.2111666147364783, 0.23674124646877737)","(0.18789648121335936, 0.23674124646877737)","(0.20535993572323832, 0.21576780543619486)","(0.15070016250591933, 0.21576780543619486)","(0.20113410355166259, 0.23659290111014147)","(0.21132481624044858, 0.23488855961073704)","(0.18907600946777178, 0.23488855961073707)","(0.18438778423749633, 0.23488855961073704)","(0.1786149726817811, 0.23488855961073704)","(0.17383080140918358, 0.23488855961073707)","(0.16852478817747185, 0.23488855961073704)","(0.1682673021494104, 0.23488855961073704)","(0.16328864249117983, 0.23488855961073704)","(0.16205598454807166, 0.23488855961073704)","(0.1598530260398809, 0.23488855961073704)","(0.15521535595586408, 0.23488855961073704)","(0.14735625635926042, 0.23488855961073707)","(0.14171041355532601, 0.23488855961073704)","(0.13433335754990106, 0.23488855961073704)","(0.12876845676305543, 0.23488855961073704)","(0.10817465298399313, 0.23488855961073704)","(0.10413990754327347, 0.23488855961073707)","(0.08524163385149727, 0.23708314869539712)","(0.06128866280595509, 0.23708314869539712)","(0.0455617687457578, 0.23708314869539712)","(0.037758732796512304, 0.23708314869539712)","(0.03491220814352854, 0.23708314869539712)","(0.030789562711262153, 0.23708314869539712)","(0.02646843392329935, 0.23708314869539712)","(0.02427925969414784, 0.23708314869539712)","(0.01947337609250936, 0.23708314869539712)","(0.01801417775257987, 0.23708314869539712)","(0.016311565813857856, 0.23708314869539712)","(0.01349557894404066, 0.23708314869539712)","(0.011955294828641902, 0.2370831486953971)","(0.01015028348136605, 0.23708314869539712)","(0.008590650162521273, 0.23708314869539712)","(0.0077739805776554805, 0.23708314869539712)","(0.007129797801998897, 0.23708314869539712)"
2016,"(0.2250771822554991, 0.23968926487130873)","(0.17016618392427668, 0.23968926487130873)","(0.1992621481204806, 0.2396892648713087)","(0.16806443669317978, 0.23968926487130873)","(0.14316633726286565, 0.23968926487130873)","(0.21067247750470006, 0.23968926487130873)","(0.186890111123063, 0.2396892648713087)","(0.20685826396706425, 0.21619126383148904)","(0.15017574983174617, 0.21619126383148904)","(0.1940341218783077, 0.2401112010939911)","(0.2030955204271871, 0.2383903639290278)","(0.19558015611558022, 0.2383903639290278)","(0.18691661174422203, 0.2383903639290278)","(0.1775453461692139, 0.2383903639290278)","(0.17786634244604427, 0.2383903639290278)","(0.17227148774160336, 0.2383903639290278)","(0.1701134812906223, 0.2383903639290278)","(0.16865061739012904, 0.2383903639290278)","(0.16589890232706722, 0.2383903639290278)","(0.16450033786422144, 0.2383903639290278)","(0.1505206014923267, 0.23839036392902777)","(0.14105609365811442, 0.2383903639290278)","(0.13469517791231037, 0.2383903639290278)","(0.12911002992611037, 0.2383903639290278)","(0.12419619181969209, 0.2383903639290278)","(0.11833466955065684, 0.2383903639290278)","(0.11358770595843873, 0.2383903639290278)","(0.09951775883990616, 0.24087475514388265)","(0.06753040272566485, 0.24087475514388265)","(0.053475348300310865, 0.24087475514388268)","(0.04690843522313937, 0.24087475514388265)","(0.042388476539057675, 0.24087475514388265)","(0.037612123953584146, 0.24087475514388265)","(0.03539780171407887, 0.24087475514388265)","(0.033779396522821754, 0.24087475514388265)","(0.02787578510339015, 0.24087475514388265)","(0.025324143856166145, 0.24087475514388265)","(0.01885711864260536, 0.24087475514388265)","(0.014979548906455474, 0.24087475514388268)","(0.013324403037647857, 0.24087475514388265)","(0.011687688933469166, 0.24087475514388268)","(0.010912595797763268, 0.24087475514388265)","(0.009436412522770651, 0.24087475514388262)","(0.008385509585896646, 0.24087475514388265)"
2017,"(0.22346873045539772, 0.2456253928989021)","(0.16743588378069293, 0.2456253928989021)","(0.19471868660829925, 0.24562539289890206)","(0.16567268189013454, 0.2456253928989021)","(0.14394087723506704, 0.2456253928989021)","(0.20919266691920632, 0.2456253928989021)","(0.18575812917600967, 0.2456253928989021)","(0.20420614773379062, 0.21457742124997015)","(0.149024487649931, 0.21457742124997017)","(0.20016505078172922, 0.2470511144110345)","(0.21524805918592066, 0.24504287551047652)","(0.18812099171768598, 0.24504287551047652)","(0.17997063209468966, 0.24504287551047652)","(0.17877895833227866, 0.24504287551047652)","(0.1752645171783349, 0.24504287551047654)","(0.17400915188289617, 0.24504287551047654)","(0.1709743279106449, 0.24504287551047652)","(0.1656049001735389, 0.24504287551047652)","(0.16417214189664406, 0.24504287551047654)","(0.16043536172897277, 0.24504287551047652)","(0.1542670657995557, 0.24504287551047652)","(0.15079602016545454, 0.24504287551047652)","(0.13590391620179687, 0.24504287551047652)","(0.13018243139491323, 0.24504287551047652)","(0.1236829280985245, 0.24504287551047652)","(0.11620071297328649, 0.24504287551047652)","(0.10834170072022845, 0.24504287551047652)","(0.11272939396313612, 0.24575357151196914)","(0.080065095037219, 0.2457535715119691)","(0.052881303587925726, 0.24575357151196914)","(0.0452374378310815, 0.24575357151196914)","(0.0403905912045745, 0.2457535715119691)","(0.03960679987262945, 0.24575357151196914)","(0.03642699948203818, 0.2457535715119691)","(0.03463570090811632, 0.24575357151196914)","(0.022755418785008058, 0.24575357151196914)","(0.020772995476438984, 0.24575357151196914)","(0.01796288078283558, 0.2457535715119691)","(0.016085921515201423, 0.2457535715119691)","(0.012490266222764114, 0.2457535715119691)","(0.011273668493514716, 0.24575357151196914)","(0.009928600307489864, 0.2457535715119691)","(0.00865746971970816, 0.24575357151196914)","(0.007910742643865508, 0.24575357151196914)"
2018,"(0.23111401955645616, 0.25895616119561365)","(0.1741802690317318, 0.25895616119561365)","(0.20110806686424554, 0.25895616119561365)","(0.1716918644089325, 0.25895616119561365)","(0.1493851644521511, 0.25895616119561365)","(0.21835839168458968, 0.25895616119561365)","(0.1938787633238619, 0.25895616119561365)","(0.2140323185074517, 0.22840607918526823)","(0.15334514280892536, 0.22840607918526823)","(0.206195870301239, 0.26064638156248293)","(0.21371063186376102, 0.2574382731967848)","(0.20050205346128172, 0.2574382731967848)","(0.19455437618481886, 0.2574382731967848)","(0.18254411228573772, 0.2574382731967848)","(0.17384864069125447, 0.2574382731967848)","(0.17332283952200842, 0.2574382731967848)","(0.17141138356995803, 0.2574382731967848)","(0.1672832552629038, 0.2574382731967848)","(0.16063717137012448, 0.2574382731967848)","(0.15825703004912323, 0.2574382731967848)","(0.14886102297039086, 0.25743827319678486)","(0.1336988732249963, 0.2574382731967848)","(0.1263334065673151, 0.2574382731967848)","(0.12338072083825649, 0.2574382731967848)","(0.11452230915662501, 0.2574382731967848)","(0.11017300680732305, 0.2574382731967848)","(0.10015052121908154, 0.2574382731967848)","(0.04912886431880643, 0.25905136845296384)","(0.0238996101444116, 0.2590513684529638)","(0.018371322773154657, 0.2590513684529638)","(0.016619596576276315, 0.2590513684529638)","(0.015378533324785972, 0.2590513684529638)","(0.014394430075584152, 0.25905136845296384)","(0.010408538420877203, 0.2590513684529638)","(0.009635130608772908, 0.2590513684529638)","(0.009189002638564044, 0.2590513684529638)","(0.008719778367880907, 0.2590513684529638)","(0.008194896762059575, 0.2590513684529638)","(0.003472642730691416, 0.2590513684529638)","(0.003022544321179942, 0.25905136845296384)","(0.0026132898372805535, 0.2590513684529638)","(0.0022022340124554975, 0.25905136845296384)","(0.001890474810487387, 0.2590513684529638)","(0.0016976575467768946, 0.2590513684529638)"
2019,"(0.22009967543522052, 0.2397127677377637)","(0.169304575010459, 0.23971276773776373)","(0.19367407743560308, 0.2397127677377637)","(0.16622536583217976, 0.23971276773776373)","(0.14529501281729512, 0.23971276773776373)","(0.20753267524163543, 0.2397127677377637)","(0.18785059427885129, 0.2397127677377637)","(0.20898836080049873, 0.2213998392809864)","(0.15081139383404946, 0.2213998392809864)","(0.19639856179758453, 0.24042572190100056)","(0.21758200803772762, 0.23919217327440861)","(0.20612210440930012, 0.23919217327440861)","(0.20030207066793024, 0.23919217327440861)","(0.19362393545402548, 0.23919217327440861)","(0.19084115000859664, 0.23919217327440861)","(0.18660021765356016, 0.23919217327440861)","(0.17685477661702845, 0.23919217327440861)","(0.17727574365424287, 0.23919217327440861)","(0.1689139130605731, 0.23919217327440861)","(0.1615474563597646, 0.23919217327440861)","(0.1546585676882421, 0.23919217327440861)","(0.1504818864585485, 0.23919217327440861)","(0.14474215568125395, 0.23919217327440861)","(0.14054556923893383, 0.23919217327440861)","(0.11600117941354983, 0.23919217327440861)","(0.11138701184443331, 0.23919217327440861)","(0.10629386646333767, 0.23919217327440861)","(0.045506177861091957, 0.24014001325718087)","(0.02873037310479835, 0.24014001325718085)","(0.013437027949223142, 0.24014001325718087)","(0.010910364216300168, 0.24014001325718087)","(0.00668059857491437, 0.24014001325718087)","(0.005400226649259659, 0.24014001325718087)","(0.003927090676536593, 0.24014001325718087)","(0.0032839283217451836, 0.24014001325718087)","(0.002939508587481702, 0.24014001325718087)","(0.002653083930875063, 0.24014001325718087)","(0.0018852096054632738, 0.24014001325718087)","(0.0014869298980825394, 0.24014001325718087)","(0.001179123423497228, 0.24014001325718087)","(0.0009427615443622443, 0.24014001325718085)","(0.000821420754492742, 0.24014001325718087)","(0.0006660121173598739, 0.24014001325718087)","(0.0005739882941251985, 0.24014001325718087)"
2020,"(0.21932836426901225, 0.24228681247144734)","(0.16055809302471724, 0.24228681247144737)","(0.19101466834590008, 0.24228681247144737)","(0.160834830582738, 0.24228681247144734)","(0.13782199019131552, 0.24228681247144737)","(0.20568017772567632, 0.24228681247144737)","(0.18351105609831997, 0.24228681247144737)","(0.2119866364169736, 0.22482433214270447)","(0.1369190691878362, 0.2248243321427045)","(nan, nan)","(0.22232979588779048, 0.24228681247144734)","(0.22326998817996346, 0.24228681247144737)","(0.2179857352659403, 0.24228681247144737)","(0.21444483213454332, 0.24228681247144737)","(0.20984887568148514, 0.24228681247144737)","(0.20252316976102153, 0.24228681247144737)","(0.1967238134446401, 0.24228681247144737)","(0.19564504999617227, 0.24228681247144734)","(0.19271234381887067, 0.24228681247144737)","(0.18983034308902863, 0.24228681247144734)","(0.1832386961880989, 0.24228681247144732)","(0.17437210579410692, 0.24228681247144737)","(0.16915894938025525, 0.24228681247144737)","(0.1628156938525956, 0.24228681247144737)","(0.15453010448337282, 0.24228681247144737)","(0.1472828365094653, 0.24228681247144737)","(0.14267128834268916, 0.24228681247144737)","(0.11365864757376251, 0.24310304436154362)","(0.06485931426042153, 0.24310304436154362)","(0.05078474629593603, 0.24310304436154362)","(0.03913129446978966, 0.24310304436154362)","(0.0350664414437109, 0.24310304436154362)","(0.03256478863890403, 0.24310304436154362)","(0.029118189595178045, 0.24310304436154362)","(0.02644182575064552, 0.24310304436154362)","(0.02280286683018179, 0.24310304436154362)","(0.020832681355923817, 0.24310304436154362)","(0.018288444399154738, 0.24310304436154362)","(0.012165246156272829, 0.24310304436154362)","(0.010349750168387841, 0.24310304436154362)","(0.009301696520043019, 0.24310304436154362)","(0.008398275590215424, 0.24310304436154362)","(0.007252829689271427, 0.24310304436154362)","(0.004967962020642753, 0.24310304436154362)"
