,sic_1,sic_2,naics_2,naics_3,naics_4,gsector,ggroup,spcseccd,spcindcd,hp,sp_10,sp_20,sp_30,sp_40,sp_50,sp_60,sp_70,sp_80,sp_90,sp_100,sp_120,sp_140,sp_160,sp_180,sp_200,sp_220,sp_240,st_10,st_20,st_30,st_40,st_50,st_60,st_70,st_80,st_90,st_100,st_120,st_140,st_160,st_180,st_200,st_220,st_240,ismedoid_sp_10,ismedoid_sp_20,ismedoid_sp_30,ismedoid_sp_40,ismedoid_sp_50,ismedoid_sp_60,ismedoid_sp_70,ismedoid_sp_80,ismedoid_sp_90,ismedoid_sp_100,ismedoid_sp_120,ismedoid_sp_140,ismedoid_sp_160,ismedoid_sp_180,ismedoid_sp_200,ismedoid_sp_220,ismedoid_sp_240,ismedoid_st_10,ismedoid_st_20,ismedoid_st_30,ismedoid_st_40,ismedoid_st_50,ismedoid_st_60,ismedoid_st_70,ismedoid_st_80,ismedoid_st_90,ismedoid_st_100,ismedoid_st_120,ismedoid_st_140,ismedoid_st_160,ismedoid_st_180,ismedoid_st_200,ismedoid_st_220,ismedoid_st_240
AYI,3.0,36.0,33.0,335.0,3351.0,20.0,2010.0,925.0,220.0,13,3,16,25,0,3,38,16,66,9,3,81,133,111,59,24,130,60,1,17,24,13,49,24,4,78,51,28,95,53,7,15,37,35,185,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZO,5.0,55.0,44.0,441.0,4413.0,25.0,2550.0,976.0,449.0,6,5,8,9,5,20,26,19,65,45,23,111,108,61,9,15,6,183,4,9,12,32,40,12,36,73,53,30,14,29,147,22,154,208,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
BA,3.0,37.0,33.0,336.0,3364.0,20.0,2010.0,925.0,110.0,11,4,6,20,23,38,37,8,75,61,39,105,87,30,23,145,151,135,4,19,18,35,13,7,39,71,5,81,41,68,46,28,190,148,104,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAC,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,810.0,4,4,17,1,27,40,19,61,39,1,0,29,22,104,142,186,102,16,5,11,29,7,35,53,33,8,34,11,25,51,106,135,180,145,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAX,2.0,28.0,32.0,325.0,3254.0,35.0,3510.0,905.0,300.0,10,9,10,14,21,9,35,31,9,2,74,33,12,147,95,60,17,39,8,15,3,23,23,44,24,21,28,91,22,90,44,10,6,109,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
BBBY,5.0,57.0,44.0,442.0,4422.0,25.0,2550.0,976.0,449.0,6,9,8,14,13,2,41,36,30,15,37,8,80,119,67,32,96,208,9,0,0,20,48,36,52,27,7,71,118,116,70,159,111,189,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBY,5.0,57.0,44.0,443.0,4431.0,25.0,2550.0,976.0,426.0,24,7,8,15,13,2,41,36,30,15,37,8,80,119,67,32,96,111,7,5,2,24,4,32,12,5,67,22,56,120,128,160,112,70,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BC,3.0,35.0,33.0,333.0,3336.0,25.0,2520.0,976.0,475.0,15,3,18,28,15,10,52,38,16,33,10,26,137,90,38,3,207,232,7,16,0,20,26,1,67,61,41,18,90,109,65,132,84,42,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
BCR,3.0,38.0,33.0,339.0,3391.0,35.0,3510.0,905.0,300.0,10,7,1,15,34,18,54,25,3,72,50,9,100,53,1,123,103,38,0,3,6,37,17,41,22,9,39,65,99,121,75,41,64,26,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1
BDX,3.0,38.0,33.0,339.0,3391.0,35.0,3510.0,905.0,300.0,15,7,1,15,34,18,54,25,3,72,50,9,100,53,1,123,103,38,9,0,13,15,1,33,13,77,82,59,112,42,114,174,126,84,40,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
BEN,6.0,62.0,52.0,523.0,5239.0,40.0,4020.0,800.0,823.0,4,4,12,6,38,22,1,55,1,13,55,14,88,12,143,83,188,140,2,2,27,5,28,4,7,4,65,92,15,12,1,0,92,104,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
BHI,1.0,13.0,21.0,213.0,2131.0,10.0,1010.0,935.0,395.0,5,0,9,10,14,33,12,26,64,46,97,7,42,62,12,108,125,77,1,14,8,29,46,45,25,0,38,38,106,71,42,118,90,138,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
BIG,5.0,53.0,45.0,452.0,4523.0,25.0,2550.0,976.0,432.0,6,7,8,11,29,13,34,42,69,49,5,73,131,29,169,194,146,96,7,17,26,4,14,56,65,40,20,74,62,105,12,126,132,90,46,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
BIIB,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,147.0,10,8,13,2,6,32,29,0,6,54,32,85,114,67,15,154,119,46,2,2,27,5,28,4,7,4,65,92,15,12,1,0,92,104,60,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
BIO,3.0,38.0,33.0,334.0,3345.0,35.0,3520.0,940.0,230.0,10,7,1,15,8,26,30,23,62,68,58,17,62,42,26,18,136,151,1,4,8,29,46,45,25,65,16,70,114,72,26,25,47,209,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
BK,6.0,60.0,52.0,522.0,5221.0,40.0,4020.0,800.0,815.0,4,4,12,1,1,48,27,69,57,22,48,117,73,26,117,175,12,144,5,11,29,7,45,19,0,45,87,64,25,55,9,76,28,167,123,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
BKNG,7.0,73.0,51.0,519.0,5191.0,25.0,2550.0,940.0,185.0,2,8,13,27,9,35,11,59,44,16,68,99,55,8,66,196,153,105,3,13,9,25,5,13,57,32,15,86,21,118,156,122,74,32,153,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
BLK,6.0,62.0,52.0,523.0,5239.0,40.0,4020.0,800.0,823.0,4,4,12,6,38,22,1,55,1,13,55,14,88,12,143,83,188,140,5,11,29,7,35,53,33,8,34,11,25,51,106,135,180,145,218,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
BLL,3.0,34.0,33.0,332.0,3324.0,15.0,1510.0,925.0,205.0,15,6,4,8,32,16,17,67,40,83,70,108,93,135,140,51,89,163,4,7,23,1,39,14,55,68,48,14,49,101,13,170,191,149,105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
BMS,2.0,26.0,32.0,326.0,3261.0,15.0,1510.0,970.0,210.0,11,6,4,18,35,25,42,40,18,66,89,77,93,135,140,51,20,220,7,16,0,20,26,1,67,61,41,18,90,109,63,29,9,43,224,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
BMY,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,280.0,10,8,11,2,6,32,29,0,74,29,90,49,5,10,179,144,101,53,9,0,13,15,1,33,13,77,82,59,112,42,139,105,141,99,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
BR,7.0,73.0,54.0,541.0,5415.0,45.0,4510.0,-1.0,-1.0,2,3,0,0,36,29,31,45,36,64,8,63,135,88,36,56,175,115,9,0,13,8,0,26,6,42,66,34,89,138,129,58,10,156,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRCM,3.0,36.0,33.0,334.0,3344.0,45.0,4530.0,940.0,247.0,13,7,1,15,8,26,30,23,62,68,58,17,62,42,26,18,28,13,1,4,8,29,46,28,26,1,12,87,113,46,0,171,46,183,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
BRYN,7.0,78.0,51.0,512.0,5121.0,25.0,2540.0,978.0,245.0,-1,4,12,6,24,28,46,48,26,6,78,82,25,7,151,116,73,25,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BSX,3.0,38.0,33.0,334.0,3345.0,35.0,3510.0,905.0,300.0,10,5,19,29,6,32,45,28,52,32,80,39,113,66,14,185,193,145,9,0,11,28,47,23,14,59,62,39,28,98,127,93,195,153,109,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BUD,2.0,20.0,31.0,312.0,3121.0,30.0,3020.0,978.0,140.0,-1,7,1,15,11,0,51,27,54,76,54,1,124,74,57,126,19,201,0,3,21,14,11,30,62,37,17,23,2,127,137,87,82,170,213,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
BWA,3.0,37.0,33.0,336.0,3363.0,25.0,2510.0,976.0,130.0,18,3,18,28,15,37,40,9,29,20,79,87,43,86,48,71,93,61,1,17,24,34,41,51,31,17,58,83,43,15,130,96,48,191,147,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
BXP,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,6,4,18,35,11,5,4,4,70,77,72,117,70,43,151,108,20,0,1,1,31,11,30,10,79,59,36,101,104,58,24,49,207,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
C,6.0,61.0,52.0,522.0,5221.0,40.0,4010.0,800.0,850.0,4,4,17,1,27,40,19,61,39,1,0,29,22,104,142,186,102,16,5,18,20,6,24,15,16,74,72,44,54,78,123,89,41,28,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,7.0,73.0,51.0,511.0,5112.0,45.0,4510.0,940.0,185.0,2,8,13,27,9,35,11,59,37,17,99,79,126,129,82,78,183,211,3,13,10,25,21,34,2,22,83,60,20,122,119,85,171,129,198,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CAG,2.0,20.0,31.0,311.0,3114.0,30.0,3020.0,978.0,250.0,7,7,1,15,8,26,30,23,62,68,58,17,62,42,26,18,28,13,6,5,28,9,43,5,18,39,27,4,75,52,138,104,56,14,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
CAH,5.0,51.0,42.0,424.0,4242.0,35.0,3510.0,978.0,217.0,14,7,1,15,12,27,6,18,71,51,75,38,118,71,19,191,158,110,6,5,19,38,25,47,27,2,43,79,7,128,82,48,149,126,82,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1
CAM,3.0,35.0,33.0,333.0,3331.0,10.0,1010.0,935.0,395.0,11,0,9,10,14,33,12,26,64,46,97,7,42,62,12,108,125,77,9,0,0,20,48,36,52,27,7,43,3,34,134,61,18,189,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAT,3.0,35.0,33.0,333.0,3331.0,20.0,2010.0,925.0,345.0,18,3,9,4,16,8,49,13,23,53,71,30,99,150,107,40,111,10,4,8,14,19,34,9,53,28,86,63,6,61,143,109,61,187,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CB,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,800.0,835.0,4,9,7,13,22,6,16,2,15,71,63,53,102,55,3,54,11,185,8,15,3,23,23,44,24,21,28,91,78,90,44,10,6,109,75,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CBOE,6.0,62.0,52.0,523.0,5232.0,40.0,4020.0,-1.0,-1.0,16,6,4,18,26,46,25,64,42,39,84,48,9,35,27,195,152,104,2,2,27,5,28,21,61,72,74,98,86,4,140,113,103,103,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
CBRE,6.0,65.0,5.0,53.0,531.0,60.0,6010.0,-1.0,-1.0,25,7,1,15,8,26,30,23,62,68,82,35,81,145,93,160,29,71,6,5,28,9,43,5,44,19,26,29,110,100,59,144,136,206,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCI,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,976.0,175.0,8,1,15,24,25,1,4,12,45,81,59,100,56,9,87,52,9,58,0,1,6,27,17,54,59,34,14,62,58,56,157,123,75,33,140,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0
CCL,4.0,44.0,48.0,483.0,4831.0,25.0,2530.0,976.0,310.0,16,3,0,0,36,43,7,62,72,60,16,101,122,91,133,98,55,7,1,14,25,29,46,45,25,0,38,38,106,85,39,72,24,27,223,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCU,2.0,20.0,31.0,312.0,3121.0,30.0,3020.0,978.0,140.0,-1,1,15,24,25,41,42,40,18,66,89,77,49,130,78,42,33,146,1,14,8,29,46,45,25,0,38,38,106,71,42,118,90,138,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDNS,7.0,73.0,51.0,511.0,5112.0,45.0,4510.0,940.0,185.0,13,2,3,5,10,24,3,34,12,0,19,2,129,54,101,147,104,56,9,0,13,28,47,23,14,59,89,93,53,89,72,37,22,217,173,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
CDW,5.0,50.0,42.0,423.0,4234.0,45.0,4520.0,976.0,426.0,24,5,18,9,15,37,24,44,76,30,57,107,92,43,58,176,192,8,4,19,18,35,18,48,51,26,6,42,77,35,38,4,115,205,211,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,2.0,28.0,32.0,325.0,3251.0,15.0,1510.0,-1.0,-1.0,15,0,18,10,14,33,12,9,29,20,79,19,27,154,49,133,16,125,7,10,11,11,19,50,49,24,4,82,85,43,65,31,135,15,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
CELG,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,285.0,10,8,13,2,6,32,29,0,6,54,32,85,114,67,15,154,119,46,0,1,1,31,11,30,10,79,59,36,101,104,144,128,177,193,149,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CERN,7.0,73.0,54.0,541.0,5415.0,35.0,3510.0,976.0,175.0,14,8,13,27,9,35,11,59,37,17,99,22,121,158,5,17,40,32,2,12,22,0,9,49,29,67,47,72,32,33,141,107,59,17,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
CF,2.0,28.0,32.0,325.0,3253.0,15.0,1510.0,-1.0,-1.0,5,0,1,10,14,33,12,26,64,46,29,91,16,120,68,33,4,230,0,1,1,31,11,30,10,79,59,36,101,104,58,24,49,207,227,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFG,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,-1.0,-1.0,4,5,17,9,27,40,19,61,39,19,2,10,138,115,63,28,210,218,5,11,29,7,35,53,33,8,34,11,25,51,106,135,180,145,218,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFN,3.0,38.0,33.0,339.0,3391.0,35.0,3510.0,-1.0,-1.0,10,7,1,15,34,18,54,25,3,72,50,9,100,53,1,123,103,38,1,6,4,18,37,22,1,38,88,89,87,107,159,162,114,72,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
CHD,2.0,28.0,32.0,325.0,3256.0,30.0,3030.0,978.0,320.0,20,5,7,7,20,5,42,40,18,66,89,77,49,130,78,43,71,23,9,6,4,15,1,33,13,51,45,9,60,96,36,2,192,150,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHRW,4.0,42.0,48.0,484.0,4841.0,20.0,2030.0,600.0,615.0,9,3,18,28,30,14,23,50,7,52,81,106,104,93,139,188,145,97,6,5,2,24,4,32,12,5,67,22,56,106,83,127,166,8,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHTR,4.0,48.0,51.0,515.0,5152.0,50.0,5020.0,978.0,150.0,8,7,14,26,31,15,14,5,22,26,46,16,33,1,0,4,87,193,4,9,12,32,42,55,35,10,30,7,98,136,133,99,51,9,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CI,6.0,63.0,52.0,524.0,5241.0,35.0,3510.0,905.0,287.0,14,9,5,23,33,36,15,1,11,8,51,90,46,15,112,77,132,238,6,7,23,1,39,14,55,68,48,25,4,83,37,3,70,219,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
CIEN,3.0,36.0,33.0,334.0,3342.0,45.0,4520.0,940.0,180.0,2,8,13,27,9,35,11,59,37,17,99,22,121,158,5,17,32,194,4,19,18,35,12,52,32,7,22,1,8,134,111,172,29,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0
CINF,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,800.0,835.0,4,9,10,13,22,6,16,2,15,71,63,53,102,55,3,54,11,185,9,10,11,11,19,50,9,58,79,68,46,93,47,149,65,163,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIT,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,850.0,4,5,16,9,0,31,45,28,52,32,80,39,113,66,83,173,193,145,5,11,29,7,35,59,50,64,56,21,36,86,40,6,167,140,111,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CL,2.0,28.0,32.0,325.0,3256.0,30.0,3030.0,978.0,320.0,7,9,7,7,20,5,42,40,18,66,89,77,49,130,78,43,71,23,8,18,7,16,36,57,42,12,54,31,91,130,84,165,117,75,31,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CLF,1.0,10.0,21.0,212.0,2122.0,15.0,1510.0,970.0,460.0,5,7,1,4,16,8,49,66,14,25,92,80,36,153,116,187,38,48,4,19,18,35,12,52,32,7,57,95,76,21,28,66,39,121,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
CLX,2.0,28.0,32.0,325.0,3256.0,30.0,3030.0,978.0,320.0,20,9,7,7,20,5,42,40,18,66,89,77,49,130,78,43,71,23,4,9,12,32,40,12,36,25,21,76,65,23,55,21,133,91,47,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1
CMA,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,817.0,4,4,17,1,27,40,19,61,39,19,2,10,138,115,63,28,210,218,5,11,29,7,45,19,0,45,87,64,25,55,9,76,28,167,123,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CMCSA,4.0,48.0,51.0,515.0,5152.0,50.0,5020.0,978.0,150.0,-1,7,14,26,31,15,14,5,22,26,46,16,33,1,0,4,87,193,8,15,6,37,17,29,22,9,0,78,84,112,66,38,16,174,130,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
CMCSK,4.0,48.0,51.0,515.0,5152.0,50.0,5020.0,978.0,150.0,8,7,14,26,31,15,14,5,22,26,46,16,33,1,0,4,87,193,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CME,6.0,62.0,52.0,523.0,5232.0,40.0,4020.0,800.0,822.0,2,5,17,1,26,46,25,64,42,39,84,48,9,35,27,195,152,104,5,1,1,27,6,42,58,50,63,40,0,22,115,97,30,80,62,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1
CMG,5.0,58.0,72.0,722.0,7225.0,25.0,2530.0,-1.0,-1.0,7,7,1,16,28,10,59,30,8,18,12,69,85,159,97,104,137,73,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CMI,3.0,35.0,33.0,333.0,3336.0,20.0,2010.0,925.0,135.0,18,3,18,4,16,8,49,13,23,20,79,19,27,146,94,59,16,207,1,17,24,36,16,35,15,78,58,97,57,97,107,73,25,125,166,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
CMS,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,1,15,24,25,41,20,6,43,23,1,65,52,122,81,46,3,217,8,8,14,19,34,3,60,28,75,52,103,139,142,56,11,177,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CNC,6.0,63.0,52.0,524.0,5241.0,35.0,3510.0,905.0,287.0,14,2,5,23,33,36,15,1,11,8,51,119,75,28,51,16,34,123,7,5,2,24,4,32,12,5,67,22,56,120,128,160,112,70,237,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNP,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,1,15,24,25,41,20,6,43,23,1,65,52,122,81,46,46,67,6,7,23,1,39,14,55,68,48,25,4,83,37,3,70,219,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNX,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,970.0,360.0,5,0,9,4,16,45,43,46,24,4,95,54,10,11,137,102,59,11,7,17,26,4,16,56,65,33,13,46,45,113,67,33,174,132,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COF,6.0,61.0,52.0,522.0,5222.0,40.0,4020.0,800.0,845.0,4,5,17,1,1,48,27,69,57,22,67,41,110,107,177,150,107,196,5,18,20,6,24,15,16,74,72,44,54,78,123,89,41,28,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,935.0,380.0,5,0,9,10,14,45,43,46,24,4,95,54,10,11,137,102,59,11,7,16,2,2,7,58,54,29,9,94,55,14,85,51,3,142,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
COL,3.0,37.0,33.0,336.0,3364.0,20.0,2010.0,925.0,110.0,13,3,6,20,23,38,37,8,75,44,49,12,8,34,4,11,118,63,8,15,3,23,3,25,5,49,29,6,116,74,126,92,44,2,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COO,3.0,38.0,33.0,339.0,3391.0,35.0,3510.0,905.0,300.0,10,4,11,29,3,4,8,20,68,47,5,28,7,96,44,9,113,165,3,6,4,18,37,22,45,69,49,26,31,20,103,69,21,7,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
COP,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,935.0,385.0,17,0,9,10,14,33,12,26,64,46,97,56,91,44,145,41,143,181,9,0,13,8,0,26,6,42,66,34,89,138,129,47,81,160,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COST,5.0,53.0,45.0,452.0,4523.0,30.0,3010.0,976.0,445.0,6,6,7,7,20,5,42,40,18,66,25,34,96,100,149,114,71,23,7,16,2,2,7,58,38,41,61,96,105,14,17,138,147,105,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
