,sic_1,sic_2,naics_2,naics_3,naics_4,gsector,ggroup,spcseccd,spcindcd,hp,sp_10,sp_20,sp_30,sp_40,sp_50,sp_60,sp_70,sp_80,sp_90,sp_100,sp_120,sp_140,sp_160,sp_180,sp_200,sp_220,sp_240,st_10,st_20,st_30,st_40,st_50,st_60,st_70,st_80,st_90,st_100,st_120,st_140,st_160,st_180,st_200,st_220,st_240
sic_1,1.0,0.3805570189341602,0.6807317431598435,0.3354518149169566,0.17709856710917593,0.29460777642165376,0.2657022580943946,0.38402823756304866,0.14799848293697196,0.2620023978207446,0.12451774661676497,0.13927659631374942,0.12897411208229986,0.13417536496668467,0.12798097135206601,0.11638872658912913,0.11408966760440452,0.11076429070752099,0.09736534413333732,0.09473695851571286,0.08170581708903432,0.08479841925150956,0.08372804403597632,0.0766179165129842,0.07534804190743591,0.06630800587551994,0.06484950948277202,0.06509744464367558,0.05389201903915388,0.04896641445226936,0.04265835191520467,0.030101872284670997,0.02480147659242452,0.02338569250778679,0.021598315138715272,0.0185312950052732,0.018206992113949313,0.011412338842662987,0.008975370356959753,0.009295654572018365,0.008564113225514793,0.0074500465939951665,0.006336244017785812,0.005699954044683805
sic_2,0.3805570189341602,1.0,0.43661855180187353,0.6431923909548123,0.5730530117702558,0.2910201591630335,0.4432090698159071,0.2615825270919621,0.40105583300736536,0.34273020864810644,0.1369982334163384,0.2102784467278957,0.2527925576613162,0.2839542246546839,0.29427257094576753,0.29528711834984667,0.30735919952695984,0.3072231193001353,0.28307621599897437,0.28329708531156717,0.24880656925317537,0.26523830960451233,0.2639906162528983,0.24538535209395465,0.2458268882679388,0.21828183621783678,0.215838866401071,0.054894385535042375,0.06160358614601895,0.06461468577451394,0.06103358867370127,0.04451174342650646,0.04561971071037926,0.04549439245567697,0.04421133176783153,0.04113608789447056,0.04022784425044241,0.022987499357962644,0.02004826771010334,0.02086202313638576,0.020113235719802048,0.018656961466718736,0.01547634645469268,0.01438463867642204
naics_2,0.6807317431598435,0.43661855180187353,1.0,0.5020397597012017,0.2722024424209098,0.36605050580708004,0.3566788010491542,0.3260446653757195,0.18451114840231156,0.33195466472904434,0.14972069060363574,0.16871800464336079,0.17208563842521427,0.17654648162054987,0.16798110387923215,0.16426753064761038,0.1617814178570821,0.1597976280209238,0.13896856435438446,0.1363754977402669,0.11741386288337241,0.12189440892813064,0.12356510580760706,0.11333366427779029,0.11282332799350654,0.09913618068592205,0.09716398657834902,0.06476332825939442,0.057112360491066015,0.05655446765143499,0.05083377826340688,0.03414503288416947,0.030225882032020177,0.030652218324085784,0.028983071598180664,0.02489797834335732,0.024112070364809477,0.014992112538792063,0.011889307631635386,0.012295450025348943,0.011497207764471372,0.010336353033297527,0.008758970575992932,0.00810809550612317
naics_3,0.3354518149169566,0.6431923909548123,0.5020397597012017,1.0,0.6395193649220776,0.2754374525262367,0.4021461755867331,0.25109020331708204,0.36057804014687805,0.3252431626080059,0.12774276084416114,0.2054111647948615,0.2565315552808735,0.2719540870557584,0.2822188332494954,0.28909995319855725,0.29877976003162804,0.3012837269733754,0.27586152239178285,0.2738976535667391,0.24631917334801573,0.263322232621394,0.26439151248591003,0.2433732916949922,0.24494788915562818,0.2149031671786339,0.21407275884961136,0.06374811328410289,0.06859073515954611,0.07446679750912243,0.07223838234056634,0.05088367434942956,0.05167551176546567,0.05076151603070695,0.05024273593527082,0.04500500730580715,0.04552116188030229,0.026864761694523034,0.022127925852499796,0.022685011500973736,0.02178220431468547,0.019253728342276708,0.015965804409450633,0.014935390161698403
naics_4,0.17709856710917593,0.5730530117702558,0.2722024424209098,0.6395193649220776,1.0,0.21687597446939677,0.37794706633952524,0.18725014909505622,0.49089290089412746,0.281463245694115,0.1149763073311399,0.20206921928993435,0.2679034902126941,0.29753267877854483,0.3263647691000075,0.3497737053727963,0.37656160833704333,0.3874543408676028,0.3521542240989657,0.3601913721326422,0.33728675175466344,0.36599452799867116,0.37187064985929236,0.3417277490631793,0.34705238974946134,0.31991010609677906,0.3199772874577058,0.0521757744685859,0.06407148783185863,0.07682638445622754,0.07762443992627317,0.056545128675868965,0.057871931931680415,0.05822212946341062,0.06101940269559352,0.05871485941310449,0.05962944438185136,0.03414295650801609,0.028624011622003884,0.02915382985447691,0.030849176571427505,0.02954241901675446,0.025755441339090596,0.023616953630266186
gsector,0.29460777642165376,0.2910201591630335,0.36605050580708004,0.2754374525262367,0.21687597446939677,1.0,0.6145182182751802,0.5892240816638485,0.18496722870777263,0.4090715460541695,0.21086475732608137,0.23311309358379523,0.22540378735070604,0.2164787881589634,0.21217985134517145,0.204672480114009,0.20233827239313706,0.1969149446689131,0.17910474552603695,0.167415665568088,0.13534991065949323,0.13902643433719766,0.13800901412541433,0.1280055771582304,0.12332613464495183,0.11071967899144328,0.10805461902259544,0.06647281595489542,0.06163717984547891,0.05822237362352417,0.052612731274778966,0.035933831316681986,0.03288444901460942,0.03122490179143784,0.0290923257423691,0.02681399795806738,0.025026802314737997,0.016144673858799866,0.013728646462116505,0.012736601133805337,0.01197849048820024,0.010430451805146066,0.008807784817583647,0.008525642536240875
ggroup,0.2657022580943946,0.4432090698159071,0.3566788010491542,0.4021461755867331,0.37794706633952524,0.6145182182751802,1.0,0.3946846407416072,0.34581327177223553,0.3922113384650434,0.1900710549212958,0.2711083322913741,0.2907425152201343,0.31697291947273487,0.32613163707864756,0.3281008098633922,0.33312522703101916,0.33091601420531425,0.3058493536952684,0.2991119537322126,0.25532230339639717,0.26409873353652913,0.26620128686164046,0.2498056332293871,0.24381309482465308,0.22062349224084227,0.21747112213930112,0.06017176665937696,0.06759236465313401,0.06255775208393836,0.055895160351561855,0.040697289449971835,0.04038482449580264,0.03699670032509613,0.0360409655837505,0.033131149071521766,0.03173754275861245,0.02115190636329059,0.018495142626529473,0.01759287126416174,0.01596020097259914,0.014518967163627402,0.01350296824970233,0.012540233118408867
spcseccd,0.38402823756304866,0.2615825270919621,0.3260446653757195,0.25109020331708204,0.18725014909505622,0.5892240816638485,0.3946846407416072,1.0,0.22823534742673685,0.34768940183986363,0.17310835869562577,0.20859339037148242,0.20969346601858235,0.2044996171456301,0.20428463622945306,0.19460447037530457,0.18652460979551677,0.18141476778055457,0.16552836554513783,0.15566423453290562,0.13582172500285375,0.13948516112643608,0.13825406205247728,0.1287587748736497,0.1235981435309068,0.10936804601569457,0.10617629570276364,0.0687979011832569,0.06351189116256023,0.05477360629743696,0.04824273553878633,0.033279398319210104,0.029154541759645464,0.02817182124178531,0.026951415204496867,0.02477526661584946,0.024277188172446045,0.015005415317229655,0.013433313843241215,0.01264038336326059,0.011139734991649136,0.009501751348934691,0.007627246761930152,0.006570575529175662
spcindcd,0.14799848293697196,0.40105583300736536,0.18451114840231156,0.36057804014687805,0.49089290089412746,0.18496722870777263,0.34581327177223553,0.22823534742673685,1.0,0.2394205308835789,0.10684850567321406,0.18703612421821778,0.2528208055210256,0.3006014210840201,0.33440941367419824,0.3553090283889514,0.3743069121037593,0.3884148264248121,0.3616657149003888,0.368417895171492,0.36208553008896693,0.3979761923942799,0.40282650617637555,0.37267872296453625,0.3793627788635517,0.3536731054651858,0.35625828931375597,0.04238359457274129,0.05320361372828107,0.059715835748836654,0.0520332785267087,0.04405961719164486,0.045926154619592874,0.047360294430528346,0.0487313067093211,0.043617705118027705,0.04506339389406745,0.029011065015580734,0.025957681970572036,0.02580970689850705,0.0273722129660206,0.02464155048885286,0.02408990363104148,0.02142017969981358
hp,0.2620023978207446,0.34273020864810644,0.33195466472904434,0.3252431626080059,0.281463245694115,0.4090715460541695,0.3922113384650434,0.34768940183986363,0.2394205308835789,1.0,0.16805613895193122,0.21106982089781443,0.2322981142198713,0.2427201973559683,0.24033439539270454,0.23704964046857696,0.24032782532445485,0.23580035641176247,0.21180128073275908,0.20306420307872017,0.17564271718413083,0.1874480155092248,0.18771012978247323,0.17406836176784277,0.17071882444448092,0.15191075784915112,0.14985858765696916,0.06467518897514649,0.07066191477646942,0.07251169347764147,0.06831787888122418,0.0472928727451244,0.04057744596028714,0.0416200549615547,0.041083292280780635,0.03697098611669652,0.03603582902166575,0.022139968995812925,0.017111080125715647,0.017807930656043865,0.017297167229031452,0.014358131754389112,0.012020742599812562,0.01080020249051797
