,sic_1,sic_2,naics_2,naics_3,naics_4,gsector,ggroup,spcseccd,spcindcd,hp,sp_10,sp_20,sp_30,sp_40,sp_50,sp_60,sp_70,sp_80,sp_90,sp_100,sp_120,sp_140,sp_160,sp_180,sp_200,sp_220,sp_240,st_10,st_20,st_30,st_40,st_50,st_60,st_70,st_80,st_90,st_100,st_120,st_140,st_160,st_180,st_200,st_220,st_240
sic_1,1.0,0.3850245823233357,0.691490386592115,0.34882300659383275,0.18633270647899877,0.30076432157280003,0.2744719805346783,0.37718137917069744,0.1476645905482008,0.2715575988462229,0.07463384872380081,0.08050336201799586,0.07648098629241501,0.0701714740995827,0.06713022155029344,0.06270141700770888,0.06409869984784392,0.06416950132424358,0.06338673300538963,0.061904201851375865,0.06082034751471851,0.06261377823592396,0.061102416961626646,0.04936619140856046,0.04946788530320405,0.04737502307140404,0.04667227281564434,0.04840337442941043,0.04254775842062375,0.028743795817623808,0.027099714590158638,0.02392273742257461,0.020573107303083364,0.019356764822386376,0.014992553657920387,0.014383560514998664,0.011660246798239658,0.010853272144452497,0.008861359169705022,0.007085766835138682,0.006576261080246848,0.006259100455670161,0.006118352028019556,0.00535983370162128
sic_2,0.3850245823233357,1.0,0.45793851855319556,0.6770462740188363,0.5907061690216154,0.30349971636801726,0.45721004657891506,0.2735264850816446,0.4021737689738983,0.3341120656554349,0.07464790195158309,0.10162644730934228,0.10297984060553905,0.10511075389244205,0.10536527624750147,0.1036741290566101,0.10831465884559154,0.11004377797258351,0.10806705681840514,0.10781844580526798,0.10874743013310523,0.11293321367806113,0.1145929931301429,0.09094179927183638,0.09113276976704147,0.08935970643936256,0.08849809067702466,0.05461182552884096,0.05840733662491564,0.04453433892558015,0.05053592444370826,0.05075415107512438,0.04632326861357196,0.047391668863408766,0.03836818238286973,0.03495952584264369,0.027223118029935305,0.026487201514857787,0.023609200853464338,0.020764685497628728,0.019956398631019508,0.020400135013091368,0.019435279939048807,0.018179912737938366
naics_2,0.691490386592115,0.45793851855319556,1.0,0.518101106803835,0.28598768058531254,0.36812250428419235,0.36300063150640444,0.3312777623150831,0.18598408094154487,0.33065857701831775,0.0765018930628461,0.09202460718034992,0.09000071043529757,0.08303113678785909,0.07785463609536958,0.0721298772771002,0.07224484321062509,0.07293949456874493,0.0727875663265588,0.07056298187388137,0.0701720544673052,0.07294183911895948,0.07039271973541586,0.05352659108808326,0.05535989743432884,0.053904780561345,0.05336240144682538,0.06660825707023672,0.06088086660559968,0.042212638069400246,0.039092036534681476,0.03546748611437177,0.031693074055462324,0.02874616496859401,0.022524345784284226,0.02188802033934818,0.017860974010209592,0.01722535928902605,0.012797036841823406,0.011231538707416635,0.010127466675105003,0.009204101269090756,0.008684524280279257,0.007546292707251928
naics_3,0.34882300659383275,0.6770462740188363,0.518101106803835,1.0,0.6461244599249849,0.2857344035645122,0.42096002611492184,0.25897864860067293,0.3613711768363655,0.31121362214398957,0.07224276165796424,0.10049210194251655,0.09926938280831767,0.10161034321136772,0.11175815386618002,0.10902686261425582,0.11219667006318457,0.11318018443847706,0.1139138012037985,0.11222058526876556,0.11214948694485082,0.1162551250372552,0.1156838344965338,0.09270898529386831,0.09419048347999483,0.09221273770582572,0.09174857080142647,0.057510424463904884,0.061573692331799164,0.04691573119937855,0.054919862194713516,0.05459595889020612,0.04699508610610433,0.04728609091350858,0.03832620091943465,0.036670744414613855,0.028299815324283596,0.027288893402317976,0.022704438767085007,0.019254806133613835,0.01802773246259602,0.017450794560202595,0.016760301268167598,0.015788113943866065
naics_4,0.18633270647899877,0.5907061690216154,0.28598768058531254,0.6461244599249849,1.0,0.2325974436279703,0.40015028690390586,0.1983065631729131,0.49070037516563514,0.29219132401486353,0.06217197147298516,0.08217106512976653,0.08667769121478423,0.09346917585128511,0.10483013991290001,0.10224990509561711,0.10873979974897421,0.11050537524168269,0.11227942087387537,0.11208586826476517,0.11484459114914525,0.12028140933714213,0.12292778144848157,0.09906970189417745,0.10141905395738557,0.10061300604544968,0.10205925143528105,0.04587489664697114,0.0569876408999968,0.04672159349981401,0.06067115723528529,0.06534769705395596,0.056414906480802766,0.058129524913101555,0.04517472501062214,0.044275839039099485,0.030975250832317617,0.031599294059624444,0.0302392413819114,0.02737296538565456,0.026183939019772024,0.026594742381242743,0.02505685442056845,0.02226194915904789
gsector,0.30076432157280003,0.30349971636801726,0.36812250428419235,0.2857344035645122,0.2325974436279703,1.0,0.6137752591588621,0.5951226014214429,0.18915967705188003,0.4177689662822754,0.10817861357389537,0.12373993274419755,0.12313358332135425,0.12155690900316062,0.10742741601809705,0.1013701575377215,0.10130544164131082,0.10250573120947702,0.10346167440820148,0.10166722874610064,0.1019791893703945,0.10091119080619364,0.09836962539897458,0.08099696493952376,0.08040083537686829,0.07701353942772,0.07631381012921729,0.06493860416043395,0.06419958304470798,0.04265260296303289,0.039859173066701205,0.03549911146328423,0.03080435763653266,0.029629104006018286,0.02323391472170343,0.02218787017041194,0.018521762906744715,0.017506315394862935,0.014007739712249263,0.012208415448035468,0.011008800693016612,0.009003029477656896,0.008975974176338245,0.007266994114624761
ggroup,0.2744719805346783,0.45721004657891506,0.36300063150640444,0.42096002611492184,0.40015028690390586,0.6137752591588621,1.0,0.3973686257752971,0.3530132848488739,0.3817244816150235,0.09936673130682369,0.13238739534520821,0.13467611924974826,0.13681013361478656,0.12222042159835743,0.11858696860825536,0.1223787282450933,0.12476627390870093,0.12659793786161722,0.1272798781881565,0.12970136681622785,0.1314831441485789,0.13208537817497643,0.10856419516132321,0.10921511106485099,0.10555490794088539,0.10484493480654261,0.04830551437000086,0.05219606428894651,0.039539770593006736,0.04713208243910477,0.04655654514771015,0.039842095649173605,0.03807249172952695,0.03223397703577675,0.030925755230525747,0.024187431667651752,0.024176224999460722,0.02111647043563759,0.018441239077199082,0.017595336362886838,0.015662024964703043,0.015139582671207229,0.012710741763977776
spcseccd,0.37718137917069744,0.2735264850816446,0.3312777623150831,0.25897864860067293,0.1983065631729131,0.5951226014214429,0.3973686257752971,1.0,0.23209190120443765,0.37125095197425767,0.11496958237516476,0.12661012296225693,0.12163287626754633,0.12268889615183906,0.11231712709537063,0.1033197453217325,0.10443812627095078,0.10615276279484165,0.10703086072420377,0.10478161995685821,0.10596790781790817,0.1050746113745592,0.10254892094181618,0.08623591332074482,0.08484630961255969,0.08272943031863443,0.08333389618532248,0.0654548981150463,0.06450534794181169,0.042891390726617046,0.042164718307039904,0.03783476021929123,0.03323956204919606,0.03198079937279322,0.022749930648366022,0.020997356359633068,0.01732889811927499,0.01725719523087053,0.014842283599075511,0.012972133788437404,0.011506541269687812,0.010133973657920724,0.009893984340382855,0.008579438553957831
spcindcd,0.1476645905482008,0.4021737689738983,0.18598408094154487,0.3613711768363655,0.49070037516563514,0.18915967705188003,0.3530132848488739,0.23209190120443765,1.0,0.23519756907956488,0.06292973202254003,0.07912627202251708,0.08512861208024572,0.09494596902815061,0.1062888350774329,0.10850085889419504,0.11448938019084826,0.11813370711084972,0.11885251501243632,0.12020831176349611,0.12462715050494774,0.1322501338554612,0.13422536485422704,0.10788938408232726,0.111518021851721,0.11338802808001851,0.1171415910651365,0.029388399451687707,0.03895277035661433,0.03258733937635538,0.040985520137530894,0.04319827253830076,0.038174049896553756,0.03636882605017077,0.03622673447585044,0.034280239132708105,0.024461659470468446,0.024330493590294173,0.02545534196552293,0.023174231912701067,0.0215845879488361,0.01911589242291345,0.01665292611177891,0.01710006447821644
hp,0.2715575988462229,0.3341120656554349,0.33065857701831775,0.31121362214398957,0.29219132401486353,0.4177689662822754,0.3817244816150235,0.37125095197425767,0.23519756907956488,1.0,0.06516161117047295,0.08105209997122516,0.08164128704926538,0.08424330512474613,0.07955395035241351,0.07380455276539685,0.077121837880716,0.07842597988296948,0.07847909778528502,0.07831203338537367,0.07859931799683036,0.08083200222011172,0.08042431178150214,0.06518025160727829,0.06645131976753989,0.06377818806869186,0.0633967630727707,0.08365087222061535,0.08541152741393224,0.06064743564995684,0.05885184028635283,0.05713552039016994,0.048466844548119524,0.04712467367465648,0.03512045655876709,0.03232918172311476,0.024869056165731807,0.024197096838661385,0.02095796586176887,0.018243905203656548,0.015787867344820416,0.015166738737813283,0.01422111121866583,0.011291119749508752
