,sic_1,sic_2,naics_2,naics_3,naics_4,gsector,ggroup,spcseccd,spcindcd,hp,sp_10,sp_20,sp_30,sp_40,sp_50,sp_60,sp_70,sp_80,sp_90,sp_100,sp_120,sp_140,sp_160,sp_180,sp_200,sp_220,sp_240,st_10,st_20,st_30,st_40,st_50,st_60,st_70,st_80,st_90,st_100,st_120,st_140,st_160,st_180,st_200,st_220,st_240
sic_1,1.0,0.38228956413936144,0.6998697741151217,0.34511305175564494,0.1891548346032962,0.29863568977535143,0.2769148935975164,0.37513829625898976,0.14877653028588816,0.2733762179380032,0.08877342293231688,0.08802590547727417,0.08499519525677184,0.08005377345828796,0.07883674780008308,0.07760390742303352,0.07826189555021075,0.07468119616813775,0.07454598151693385,0.07443993703893394,0.07048688960937563,0.07049568750464655,0.06612327581165968,0.06370083774119131,0.0600969501092093,0.05761931736839884,0.055072747297209505,0.023771356074856625,0.01597575017670432,0.011074943365523348,0.009160428087805417,0.008026251050486896,0.008914997393196893,0.009106748850517444,0.007573632620968066,0.00728659075425686,0.00624185972307723,0.004589118550369452,0.00653249485842777,0.006222440908778831,0.005611339273913033,0.005090856546535404,0.004948148437362716,0.004138145502352731
sic_2,0.38228956413936144,1.0,0.4509952271814015,0.6781250241685642,0.6008391332835645,0.3067995628853241,0.45587197624264525,0.27383753509896575,0.4040999994944069,0.34533709517153344,0.09996027893378304,0.12925850954143164,0.1305671812813733,0.12530321619964707,0.12739755859449967,0.12795644234361506,0.12898013610917144,0.12791013713257313,0.12947081859498633,0.1321109674041028,0.1322733961984646,0.13716508755526072,0.13689033292933137,0.1420123097425468,0.13536207011098791,0.13508609465519694,0.13521628257186188,0.03032376642255681,0.022349301076269912,0.01570100609766699,0.013659215999230706,0.012825628382350227,0.015284044816968488,0.01559912013491686,0.014238018336918758,0.014639372354976586,0.012431277636010537,0.009219266508879132,0.011685170241065565,0.010442269109558073,0.007934297054258084,0.00638165897603613,0.0067772958987707636,0.005780996000253922
naics_2,0.6998697741151217,0.4509952271814015,1.0,0.5105530913843646,0.2881829185212758,0.36491224569581887,0.36487494356371925,0.329601750614802,0.1877736074731284,0.33048409851123384,0.10518946099156935,0.10744774456489263,0.10386007207175069,0.10133120251093433,0.0989004753766848,0.09809537714811375,0.09821655471510224,0.09336779313976316,0.09543308137648124,0.09489357125342954,0.08986780001788275,0.09374620607430946,0.08960708508531562,0.08901128752467893,0.08389388250235469,0.08030385414193822,0.0767513754361352,0.024495743198842332,0.018157609237629192,0.014661090960581935,0.011460878130525105,0.00882255991362566,0.010619893529998667,0.010300331127152378,0.008558244564690733,0.008315437678107997,0.007251440945499259,0.004710017122365321,0.0055473346735293045,0.005746157637953028,0.0050308608834392,0.004693716848433231,0.005077258310494326,0.004302122984342573
naics_3,0.34511305175564494,0.6781250241685642,0.5105530913843646,1.0,0.6587338298698098,0.292133723026266,0.4261217539481699,0.25949374526295055,0.36319286308272,0.31631862085793094,0.10773899238539969,0.13211378691967898,0.13484893631161626,0.13052575120330512,0.1312665548548979,0.1311242598068221,0.132274186201231,0.1311602738663186,0.13458236394644654,0.13578505567303759,0.13606373891420503,0.14346581481186976,0.14270344451816142,0.1436212904570762,0.13657185764495688,0.13483696575588566,0.13460501561234697,0.03825035906883566,0.027845199604190636,0.020498661389490247,0.020396666879627094,0.018456494117873826,0.020936569670504453,0.02164934335228023,0.016102922591403297,0.013974019755692887,0.013126817727094797,0.009940868923776606,0.011277523654041974,0.011141168574652461,0.008612250310969067,0.007416632625972996,0.008596761198413572,0.0068615193431109354
naics_4,0.1891548346032962,0.6008391332835645,0.2881829185212758,0.6587338298698098,1.0,0.2434023199760968,0.4143822032897308,0.19972603543599307,0.4923962201370814,0.28893457934000183,0.08628000817254708,0.11777250518669014,0.12770703244459244,0.12397966435173823,0.12580211508280495,0.12707404212435966,0.12936204522661665,0.1304141896222927,0.133395407787771,0.1360857450355613,0.1365330550302201,0.14424140873103056,0.14686197629524453,0.15231802672913738,0.1449942957355974,0.1459315089075034,0.1457236585936307,0.027605028279342858,0.023956006348085247,0.016361027340330327,0.01654342977166101,0.015449191066947586,0.017356488003510005,0.01888141259386852,0.017373794972985607,0.01831332972291311,0.01773967043062237,0.012618591534672251,0.013932818694867248,0.013376774089863909,0.01052240007745834,0.00929074541305376,0.009454624047595157,0.009579566310567417
gsector,0.29863568977535143,0.3067995628853241,0.36491224569581887,0.292133723026266,0.2434023199760968,1.0,0.6198551684933818,0.5961364405468077,0.1916307557961236,0.3952383461958428,0.14694051996114063,0.1390280689952464,0.12873834044529095,0.12290096863241601,0.11891301653883361,0.11754891926796748,0.11689993153344662,0.11302106920260006,0.1137909434766928,0.11308872960818568,0.10947685755114933,0.10729161973924736,0.1042157841547326,0.0987664577830968,0.09202067538869621,0.08909423487121809,0.08268637207357983,0.04574241118614925,0.02817881701837529,0.01910888393154194,0.017006261106378536,0.013634149863619669,0.014061190647874136,0.013662421320206107,0.011500287482624728,0.01126478190335274,0.00965609055966246,0.008112029847488744,0.007276192035221531,0.006562382373384535,0.004917782449371576,0.0038764033119880748,0.003316675143334451,0.002753659110865212
ggroup,0.2769148935975164,0.45587197624264525,0.36487494356371925,0.4261217539481699,0.4143822032897308,0.6198551684933818,1.0,0.39958834866898263,0.3558576822748734,0.3779043640788766,0.12528751495524698,0.1452461058538576,0.14036644267891946,0.13498693607626203,0.13285014974289683,0.1331799355299269,0.13443416802612299,0.13167043467827821,0.13402723493576366,0.13617394034041325,0.13601145599417186,0.1397042837325137,0.1379780229979016,0.1401222673896665,0.13056899957887905,0.12894509546499924,0.12342242412796413,0.03357351731751324,0.027763152847980074,0.018360263956445667,0.015140134097685042,0.015182330739178122,0.01535005171235747,0.015296370416188322,0.01380484630370744,0.014702888607160378,0.013745320842031774,0.010295922396252537,0.011033619086761584,0.010368606288649227,0.007451756924533022,0.0059398112366352,0.006339726798868082,0.005485432417961473
spcseccd,0.37513829625898976,0.27383753509896575,0.329601750614802,0.25949374526295055,0.19972603543599307,0.5961364405468077,0.39958834866898263,1.0,0.23576006255581947,0.363674026590081,0.14802554428529258,0.14297261444315382,0.1270374056067722,0.1173707658192981,0.11234902355891699,0.10997893578526131,0.10702128329701131,0.10443740558348971,0.10230515920484003,0.1023891600217607,0.09852865632116138,0.09514908377877379,0.09150071294539676,0.08993088644615613,0.08288317129327026,0.08006369824001755,0.07679898167936108,0.04193978511675406,0.025689778779220917,0.017441086384701363,0.013916510231771461,0.010993361249699003,0.011468171519580631,0.012859467901801008,0.010986317145126302,0.010648907479539357,0.010143450280033167,0.007632304995327947,0.007405725032217749,0.006935041229463712,0.0043425764267100275,0.004508876045373303,0.004251863406904721,0.0037813382731161057
spcindcd,0.14877653028588816,0.4040999994944069,0.1877736074731284,0.36319286308272,0.4923962201370814,0.1916307557961236,0.3558576822748734,0.23576006255581947,1.0,0.24276273333398912,0.07796896793920903,0.10790154587669334,0.11871041458335459,0.11166824532973868,0.11417827697243173,0.1144504374680328,0.11642320364207182,0.11862972554820417,0.11745582360266545,0.12243878718861699,0.12472068717896957,0.12973834007680807,0.13300686506742312,0.14045059791349931,0.13566560420526597,0.13494376851106515,0.14188286087850593,0.025365315945290567,0.023499939637328427,0.016586272270635815,0.016376123371525782,0.01546417714722487,0.016959981896164475,0.02082761910783766,0.020741691453031886,0.019623117710431643,0.017481880936308064,0.01306042824773921,0.014759030087986322,0.012936461682896175,0.010252393228420597,0.009358288363996414,0.008762325784124574,0.009396153406391574
hp,0.2733762179380032,0.34533709517153344,0.33048409851123384,0.31631862085793094,0.28893457934000183,0.3952383461958428,0.3779043640788766,0.363674026590081,0.24276273333398912,1.0,0.09790231905302017,0.11498020615115737,0.11130230670716164,0.11003403490853923,0.10758058021606533,0.10573142141270744,0.10601772828184546,0.10591780983537243,0.1090839107897786,0.11328367241536569,0.10998911582780345,0.11416607806176123,0.11351785101100627,0.11619085593563315,0.1048434115477472,0.10475274805078329,0.10291262016741498,0.046038652254048726,0.03504355334141919,0.027294012045773513,0.023142856037442608,0.01877115434073628,0.0217054834733039,0.02187963083796902,0.01866815696931408,0.018362375034391545,0.015095073497021728,0.011953833867024376,0.012305239817379049,0.011972939425809388,0.009576819912412446,0.009668370144932725,0.009855271987660306,0.008971788740705403
