,dist,conm,busdesc
FE,0.0248,FIRSTENERGY CORP,"FirstEnergy Corp., through its subsidiaries, generates, transmits, and distributes electricity in the United States. The company operates through Regulated Distribution and Regulated Transmission segments."
JBL,0.0264,JABIL INC,"Jabil Inc. provides manufacturing services and solutions worldwide. The company operates in two segments, Electronics Manufacturing Services and Diversified Manufacturing Services. It offers electronics design, production, and product management services."
EMN,0.0269,EASTMAN CHEMICAL CO,Eastman Chemical Company operates as an advanced materials and specialty additives company worldwide.
KR,0.0288,KROGER CO,"The Kroger Co. operates as a retailer in the United States. The company operates supermarkets, multi-department stores, marketplace stores, and price impact warehouse stores."
HOT,0.0289,STARWOOD HOTELS&RESORTS WRLD,"Starwood Hotels & Resorts Worldwide, Inc., together with its subsidiaries, operates as a hotel and leisure company worldwide."
AIV,0.0297,APARTMENT INVST & MGMT CO,Aimco is a real estate investment trust focused on the ownership and management of quality apartment communities located in select markets in the United States.
HII,0.0339,HUNTINGTON INGALLS IND INC,"Huntington Ingalls Industries, Inc. engages in the designing, building, overhauling, and repairing military ships in the United States. It operates through three segments: Ingalls Shipbuilding, Newport News Shipbuilding, and Technical Solutions."
STX,0.0346,SEAGATE TECHNOLOGY PLC,"Seagate Technology plc provides data storage technology and solutions in Singapore, the United States, the Netherlands, and internationally."
UDR,0.0384,UDR INC,"UDR, Inc."
WRB,0.0404,BERKLEY (W R) CORP,"W. R. Berkley Corporation, an insurance holding company, operates as a commercial lines writer in the United States and internationally. It operates through two segments, Insurance and Reinsurance & Monoline Excess."
AKS,0.0416,AK STEEL HOLDING CORP,"AK Steel Holding Corporation, through its subsidiary, AK Steel Corporation, produces flat-rolled carbon, and stainless and electrical steel products in the United States and internationally."
HSY,0.0463,HERSHEY CO,"The Hershey Company, together with its subsidiaries, manufactures and sells confectionery products. The company operates through two segments, North America; and International and Other."
WY,0.0467,WEYERHAEUSER CO,"Weyerhaeuser Company, one of the world's largest private owners of timberlands, began operations in 1900. We own or control approximately 11 million acres of timberlands in the U.S. and manage additional timberlands under long-term licenses in Canada."
GM,0.0667,GENERAL MOTORS CO,"General Motors Company designs, builds, and sells cars, trucks, crossovers, and automobile parts worldwide. The company operates through GM North America, GM International, Cruise, and GM Financial segments."
KBH,0.0718,KB HOME,"KB Home operates as a homebuilding company in the United States. It operates through four segments: West Coast, Southwest, Central, and Southeast."
