,dist,conm,busdesc
TFC,0.0,TRUIST FINANCIAL CORP,"Truist Financial Corporation, a holding company, provides banking and trust services for small and mid-size businesses, public agencies, local governments, corporations, and individuals in the Southeastern and Mid-Atlantic United States."
STI,0.4378,SUNTRUST BANKS INC,"As of December 6, 2019, SunTrust Banks, Inc. was acquired by BB&T Corporation. SunTrust Banks, Inc. operates as the holding company for SunTrust Bank that provides various financial services for consumers, businesses, corporations, institutions, and not-for-profit entities in the United States."
MTB,0.4752,M & T BANK CORP,"M&T Bank Corporation operates as the holding company for Manufacturers and Traders Trust Company; and Wilmington Trust, National Association that provide banking services."
RF,0.4946,REGIONS FINANCIAL CORP,"Regions Financial Corporation, a financial holding company, provides banking and bank-related services to individual and corporate customers. It operates through three segments: Corporate Bank, Consumer Bank, and Wealth Management."
WFC,0.5027,WELLS FARGO & CO,"Wells Fargo & Company, a diversified financial services company, provides banking, investment, mortgage, and consumer and commercial finance products and services to individuals, businesses, and institutions in the United States and internationally."
HBAN,0.5142,HUNTINGTON BANCSHARES,"Huntington Bancshares Incorporated operates as a holding company for The Huntington National Bank that provides commercial, small business, consumer, and mortgage banking services."
KEY,0.5205,KEYCORP,"KeyCorp operates as the holding company for KeyBank National Association that provides various retail and commercial banking services in the United States. It operates in two segments, Consumer Bank and Commercial Bank."
USB,0.5513,U S BANCORP,"U.S. Bancorp, a financial services holding company, provides various financial services in the United States."
CBSS,0.572,BBVA COMPASS BANCSHARES INC,"BBVA USA Bancshares, Inc. operates as the bank holding company for BBVA USA that provides various banking services."
SNV,0.5761,SYNOVUS FINANCIAL CORP,"Synovus Financial Corp. operates as the bank holding company for Synovus Bank that provides various financial products and services. It operates through three segments: Community Banking, Wholesale Banking, and Financial Management Services."
NCC,0.6065,NATIONAL CITY CORP,"As of November 6, 2009, National City Corporation was acquired by PNC Bank, National Association."
NTRS,0.6083,NORTHERN TRUST CORP,"Northern Trust Corporation, a financial holding company, provides wealth management, asset servicing, asset management, and banking solutions for corporations, institutions, families, and individuals worldwide."
FHN,0.6137,FIRST HORIZON CORP,"First Horizon Corporation operates as the bank holding company for First Horizon Bank that provides various financial services. The company operates through four segments: Regional Banking, Fixed Income, Corporate, and Non-Strategic."
JPM,0.6218,JPMORGAN CHASE & CO,"JPMorgan Chase & Co. operates as a financial services company worldwide. It operates in four segments: Consumer & Community Banking (CCB), Corporate & Investment Bank (CIB), Commercial Banking (CB), and Asset & Wealth Management (AWM)."
PNC,0.6289,PNC FINANCIAL SVCS GROUP INC,"The PNC Financial Services Group, Inc. operates as a diversified financial services company in the United States."
ZION,0.6741,ZIONS BANCORPORATION NA,"Zions Bancorporation, National Association provides various banking and related services primarily in Arizona, California, Colorado, Idaho, Nevada, New Mexico, Oregon, Texas, Utah, Washington, and Wyoming."
BK,0.6791,BANK OF NEW YORK MELLON CORP,"The Bank of New York Mellon Corporation provides a range of financial products and services to in the United States and internationally. The company operates through two segments, Investment Management and Investment Services."
BAC,0.6812,BANK OF AMERICA CORP,"Bank of America Corporation, through its subsidiaries, provides banking and financial products and services for individual consumers, small- and middle-market businesses, institutional investors, large corporations, and governments worldwide."
FITB,0.7183,FIFTH THIRD BANCORP,Fifth Third Bancorp operates as a diversified financial services company in the United States.
C,0.7419,CITIGROUP INC,"Citigroup Inc., a diversified financial services holding company, provides various financial products and services to consumers, corporations, governments, and institutions in North America, Latin America, Asia, Europe, the Middle East, and Africa."
MER,0.7958,MERRILL LYNCH & CO INC,"As of October 1, 2013, Merrill Lynch & Co., Inc. was acquired by Bank of America Corporation. Merrill Lynch & Co. Inc., through its subsidiaries, provides investment, financing, and other related services to individuals and institutions in the United States and internationally."
TRV,0.8265,TRAVELERS COS INC,"The Travelers Companies, Inc., through its subsidiaries, provides a range of commercial and personal property, and casualty insurance products and services to businesses, government units, associations, and individuals in the United states and internationally."
ALL,0.8906,ALLSTATE CORP,"The Allstate Corporation, through its subsidiaries, provides property and casualty, and other insurance products in the United States and Canada. The company operates through Allstate Protection, Service Businesses, Allstate Life, and Allstate Benefits segments."
NAVI,0.8922,NAVIENT CORP,"Navient Corporation provides education loan management and business processing solutions for education, healthcare, and government clients at the federal, state, and local levels in the United States."
GT,0.8941,GOODYEAR TIRE & RUBBER CO,"The Goodyear Tire & Rubber Company, together with its subsidiaries, develops, manufactures, distributes, and sells tires and related products and services worldwide."
RTX,0.9214,RAYTHEON TECHNOLOGIES CORP,"Raytheon Technologies Corporation, an aerospace and defense company, provides advanced systems and services for commercial, military, and government customers worldwide."
