,dist,conm,busdesc
SWY,0.0,SAFEWAY INC,Safeway Inc. operates as a food and drug retailer in the United States.
BRYN,0.0138,RNETHEALTH INC,"BRYN Resources Inc. provides corporate, capital, and communication services for small businesses worldwide. The company operates VybeOffice, an online tool that allows you to manage company online from a single portal. It also offers stock issuance, transfer, custodial, and registrar services."
PETM,0.0206,PETSMART INC,"PetSmart, Inc., together with its subsidiaries, operates as a specialty retailer of products, services, and solutions for pets in the United States, Puerto Rico, and Canada."
CFN,0.0271,CAREFUSION CORP,"CareFusion Corporation, a medical technology company, provides various healthcare products and services. It offers product lines in the areas of medication management, infection prevention, operating room effectiveness, and respiratory care."
CTX,0.0329,QWEST CORP 7.00 NOTES 2052,
UST,0.0446,PROSHARES ULTRA 7-10 YR TRES,ProShares Trust - ProShares Ultra 7-10 Year Treasury is an exchange traded fund launched and managed by ProShare Advisors LLC. The fund invests in the fixed income markets of the United States.
LO,0.071,LORILLARD INC,"Lorillard, LLC, through its subsidiaries, manufactures and sells cigarettes in the United States. It operates through two segments, Cigarettes and Electronic Cigarettes."
POM,0.0756,PEPCO HOLDINGS INC,"Pepco Holdings LLC operates as a utility services holding company. The company operates through Pepco, DPL, and ACE segments."
FDO,0.1815,FAMILY DOLLAR STORES,"Family Dollar Stores, Inc. operates a chain of general merchandise retail discount stores primarily for low- and middle-income consumers in the United States."
RSG,0.1905,REPUBLIC SERVICES INC,"Republic Services, Inc., together with its subsidiaries, provides non-hazardous solid waste collection, transfer, disposal, recycling, and environmental services in the United States. The company serves small-container, large-container, and municipal and residential customers."
WELL,0.1955,WELLTOWER INC,"Welltower Inc. (NYSE:WELL), an S&P 500 company headquartered in Toledo, Ohio, is driving the transformation of health care infrastructure."
PEAK,0.2084,HEALTHPEAK PROPERTIES INC,"Healthpeak Properties, Inc. is a fully integrated real estate investment trust (REIT) and S&P 500 company."
VTR,0.2114,VENTAS INC,"Ventas, an S&P 500 company, operates at the intersection of two powerful and dynamic industries - healthcare and real estate."
O,0.2127,REALTY INCOME CORP,"Realty Income, The Monthly Dividend Company<sup></sup>, is an S&P 500 company dedicated to providing stockholders with dependable monthly income."
SLG,0.2133,SL GREEN REALTY CORP,"SL Green Realty Corp., an S&P 500 company and Manhattan's largest office landlord, is a fully integrated real estate investment trust, or REIT, that is focused primarily on acquiring, managing and maximizing value of Manhattan commercial properties."
WM,0.2134,WASTE MANAGEMENT INC,"Waste Management, Inc., through its subsidiaries, provides waste management environmental services to residential, commercial, industrial, and municipal customers in North America."
PCL,0.2184,PLUM CREEK TIMBER CO INC,"As on February 19, 2016, Plum Creek Timber Co. Inc. was acquired by Weyerhaeuser Co. Plum Creek Timber Company, Inc. is a privately owned real estate investment trust (REIT). The trust owns and manages timberlands in the United States."
DLR,0.2338,DIGITAL REALTY TRUST INC,"Digital Realty supports the world's leading enterprises and service providers by delivering the full spectrum of data center, colocation and interconnection solutions."
VRSK,0.2555,VERISK ANALYTICS INC,"Verisk Analytics, Inc. provides data analytics solutions in the United States and internationally."
