,dist,conm,busdesc
TRV,0.0278,TRAVELERS COS INC,"The Travelers Companies, Inc., through its subsidiaries, provides a range of commercial and personal property, and casualty insurance products and services to businesses, government units, associations, and individuals in the United states and internationally."
SPGI,0.0286,S&P GLOBAL INC,"S&P Global Inc., together with its subsidiaries, provides ratings, benchmarks, analytics, and data to the capital and commodity markets worldwide."
ED,0.0292,CONSOLIDATED EDISON INC,"Consolidated Edison, Inc., through its subsidiaries, engages in regulated electric, gas, and steam delivery businesses in the United States."
POM,0.0293,PEPCO HOLDINGS INC,"Pepco Holdings LLC operates as a utility services holding company. The company operates through Pepco, DPL, and ACE segments."
UDR,0.0298,UDR INC,"UDR, Inc."
PCS,0.0309,METROPCS COMMUNICATIONS INC,"As of April 30, 2013, MetroPCS Communications, Inc. was acquired by T-Mobile USA Inc., in a reverse merger transaction. MetroPCS Communications, Inc., a wireless telecommunications carrier, together with its subsidiaries, provides wireless broadband mobile services in the United States."
CB,0.0313,CHUBB LTD,"Chubb Limited, through its subsidiaries, provides insurance and reinsurance products worldwide."
LB,0.0314,L BRANDS INC,"L Brands, Inc. operates as a specialty retailer of women's intimate and other apparel, personal care, and beauty and home fragrance products. The company operates in three segments: Victoria's Secret, Bath & Body Works, and Victoria's Secret and Bath & Body Works International."
LXK,0.0316,LEXMARK INTL INC  -CL A,"Lexmark International, Inc., together with its subsidiaries, operates as a developer, manufacturer, and supplier of printing, imaging, device management, and document workflow solutions."
WM,0.0321,WASTE MANAGEMENT INC,"Waste Management, Inc., through its subsidiaries, provides waste management environmental services to residential, commercial, industrial, and municipal customers in North America."
XRX,0.0323,XEROX HOLDINGS CORP,"Xerox Holdings Corporation designs, develops, and sells document management systems and solutions in the United States, Europe, Canada, and internationally."
ROK,0.0338,ROCKWELL AUTOMATION,"Rockwell Automation, Inc. provides industrial automation and digital transformation solutions. The company operates in two segments, Architecture & Software, and Control Products & Solutions."
CL,0.0338,COLGATE-PALMOLIVE CO,"Colgate-Palmolive Company, together with its subsidiaries, manufactures and sells consumer products worldwide. The company operates through two segments, Oral, Personal and Home Care; and Pet Nutrition."
BLL,0.0342,BALL CORP,"Ball Corporation supplies aluminum packaging products to the beverage, personal care, automotive, paint, healthcare, and household products industries."
AON,0.0345,AON PLC,"Aon plc, a professional services firm, provides advice and solutions to clients focused on risk, retirement, and health worldwide."
IRM,0.0345,IRON MOUNTAIN INC,"Iron Mountain Incorporated (NYSE: IRM), founded in 1951, is the global leader for storage and information management services."
AVY,0.0351,AVERY DENNISON CORP,Avery Dennison Corporation produces and sells pressure-sensitive materials worldwide.
SO,0.0356,SOUTHERN CO,"The Southern Company, through its subsidiaries, engages in the generation, transmission, and distribution of electricity. It operates in four segments: Gas Distribution Operations, Gas Pipeline Investments, Wholesale Gas Services, and Gas Marketing Services."
JWN,0.036,NORDSTROM INC,"Nordstrom, Inc., a fashion retailer, provides apparels, shoes, cosmetics, and accessories for women, men, young adults, and children."
UPS,0.0362,UNITED PARCEL SERVICE INC,"United Parcel Service, Inc. provides letter and package delivery, specialized transportation, logistics, and financial services. It operates through three segments: U.S. Domestic Package, International Package, and Supply Chain & Freight. The U.S."
RRD,0.0364,DONNELLEY (R R) & SONS CO,"R.R. Donnelley & Sons Company, an integrated communications provider, enables organizations to create, manage, deliver, and optimize their multichannel marketing and business communications."
ESRX,0.0367,EXPRESS SCRIPTS HOLDING CO,Express Scripts Holding Company operates as a pharmacy benefit management (PBM) company in the United States and Canada.
HOG,0.0371,HARLEY-DAVIDSON INC,"Harley-Davidson, Inc. manufactures and sells custom, cruiser, and touring motorcycles. The company operates in two segments, Motorcycles and Related Products and Financial Services."
ETR,0.0372,ENTERGY CORP,"Entergy Corporation, together with its subsidiaries, engages in the production and distribution of electricity in the United States. The company generates electricity through gas/oil, nuclear, coal, hydro, and solar power sources."
AYE,0.0398,ALLEGHENY ENERGY INC,"As of January 1, 2014, Allegheny Energy Inc. was acquired by FirstEnergy Corp. Allegheny Energy, Inc. owns & operates electric generation facilities & delivers electric services to customers in Pennsylvania, West Virginia, Maryland & Virginia."
AET,0.0398,AETNA INC,"Aetna Inc. operates as a health care benefits company in the United States. It operates through three segments: Health Care, Group Insurance, and Large Case Pensions."
BUD,0.0405,ANHEUSER-BUSCH INBEV,"Anheuser-Busch InBev SA/NV, a brewing company, engages in the production, distribution, and sale of beer, alcoholic beverages, and soft drinks worldwide."
IP,0.0425,INTL PAPER CO,"International Paper Company operates as a paper and packaging company primarily in United States, the Middle East, Europe, Africa, Pacific Rim, Asia, and the Americas. It operates through three segments: Industrial Packaging, Global Cellulose Fibers, and Printing Papers."
HII,0.0427,HUNTINGTON INGALLS IND INC,"Huntington Ingalls Industries, Inc. engages in the designing, building, overhauling, and repairing military ships in the United States. It operates through three segments: Ingalls Shipbuilding, Newport News Shipbuilding, and Technical Solutions."
CCI,0.0437,CROWN CASTLE INTL CORP,"Crown Castle owns, operates and leases more than 40,000 cell towers and approximately 80,000 route miles of fiber supporting small cells and fiber solutions across every major U.S. market."
WHR,0.0441,WHIRLPOOL CORP,"Whirlpool Corporation manufactures and markets home appliances and related products. It operates through four segments: North America; Europe, Middle East and Africa; Latin America; and Asia."
BDK,0.0442,BLACK & DECKER CORP,"The Black & Decker Corporation designs and manufactures power tools, outdoor yard care equipment, and home products."
PEG,0.0447,PUBLIC SERVICE ENTRP GRP INC,"Public Service Enterprise Group Incorporated, through its subsidiaries, operates as an energy company primarily in the Northeastern and Mid-Atlantic United States. It operates through two segments, PSE&G and PSEG Power."
AES,0.0466,AES CORP (THE),"The AES Corporation operates as a diversified power generation and utility company. It owns and/or operates power plants to generate and sell power to customers, such as utilities, industrial users, and other intermediaries."
MAC,0.0475,MACERICH CO,"Macerich is a fully integrated, self-managed and self-administered real estate investment trust, which focuses on the acquisition, leasing, management, development and redevelopment of regional malls throughout the United States."
MCK,0.0477,MCKESSON CORP,"McKesson Corporation provides pharmaceuticals and medical supplies in the United States and internationally. It operates through four segments: U.S. Pharmaceutical, Prescription Technology Solutions, International, and Medical-Surgical Solutions. The U.S."
JBL,0.0488,JABIL INC,"Jabil Inc. provides manufacturing services and solutions worldwide. The company operates in two segments, Electronics Manufacturing Services and Diversified Manufacturing Services. It offers electronics design, production, and product management services."
EXC,0.0496,EXELON CORP,"Exelon Corporation, a utility services holding company, engages in the generation and marketing of energy in the United States and Canada. It owns nuclear, fossil, wind, hydroelectric, biomass, and solar generating facilities."
MAA,0.0499,MID-AMERICA APT CMNTYS INC,"MAA, an S&P 500 company, is a real estate investment trust, or REIT, focused on delivering full-cycle and superior investment performance for shareholders through the ownership, management, acquisition, development and redevelopment of quality apartment communities throughout the United States."
PBCT,0.0525,PEOPLE'S UNITED FINL INC,"People's United Financial, Inc. operates as the bank holding company for People's United Bank, National Association that provides commercial banking, retail banking, and wealth management services to individual, corporate, and municipal customers."
AWK,0.0532,AMERICAN WATER WORKS CO INC,"American Water Works Company, Inc., through its subsidiaries, provides water and wastewater services in the United States. It offers water and wastewater services to approximately 1,700 communities in 16 states serving approximately 3.4 million active customers."
CSX,0.0574,CSX CORP,"CSX Corporation, together with its subsidiaries, provides rail-based freight transportation services."
VRSN,0.0642,VERISIGN INC,"VeriSign, Inc., together with its subsidiaries, provides domain name registry services and Internet infrastructure that enables Internet navigation for various recognized domain names worldwide."
PAYX,0.0708,PAYCHEX INC,"Paychex, Inc. provides integrated human capital management solutions for human resources (HR), payroll, benefits, and insurance services for small- to medium-sized businesses in the United States and Europe."
WY,0.0762,WEYERHAEUSER CO,"Weyerhaeuser Company, one of the world's largest private owners of timberlands, began operations in 1900. We own or control approximately 11 million acres of timberlands in the U.S. and manage additional timberlands under long-term licenses in Canada."
