,dist,conm,busdesc
BWA,0.0,BORGWARNER INC,"BorgWarner Inc. provides solutions for combustion, hybrid, and electric vehicles worldwide."
PCAR,0.5895,PACCAR INC,"PACCAR Inc designs, manufactures, and distributes light, medium, and heavy-duty commercial trucks in the United States, Europe, and internationally. The company operates in three segments: Truck, Parts, and Financial Services."
JCI,0.5963,JOHNSON CONTROLS INTL PLC,"Johnson Controls International plc operates as a diversified technology and multi industrial company worldwide. It operates through Building Solutions North America, Building Solutions EMEA/LA, Building Solutions Asia Pacific, and Global Products segments."
APTV,0.5982,APTIV PLC,"Aptiv PLC designs, manufacturers, and sells vehicle components worldwide. The company provides electrical, electronic, and safety technology solutions to the automotive and commercial vehicle markets."
TEL,0.6399,TE CONNECTIVITY LTD,"TE Connectivity Ltd., together with its subsidiaries, manufactures and sells connectivity and sensor solutions in Europe, the Middle East, Africa, the Asia-Pacific, and the Americas."
LKQ,0.6962,LKQ CORP,"LKQ Corporation, together with its subsidiaries, distributes replacement parts, components, and systems used in the repair and maintenance of vehicles. It operates in three segments: North America, Europe, and Specialty."
TDY,0.7274,TELEDYNE TECHNOLOGIES INC,"Teledyne Technologies Incorporated provides instrumentation, digital imaging, aerospace and defense electronics, and engineered systems in the United States, the United Kingdom, Canada, the Netherlands, and internationally."
NOW,0.7324,SERVICENOW INC,"ServiceNow, Inc. provides enterprise cloud computing solutions that defines, structures, consolidates, manages, and automates services for enterprises worldwide."
MKTX,0.7741,MARKETAXESS HOLDINGS INC,"MarketAxess Holdings Inc., together with its subsidiaries, operates an electronic trading platform that enables fixed-income market participants to trade corporate bonds and other types of fixed-income instruments worldwide."
SSP,0.8293,EW SCRIPPS  -CL A,"The E.W. Scripps Company, together with its subsidiaries, operates as a media enterprise through a portfolio of local and national media brands. The company operates through Local Media, National Media, and Other segments."
AFL,0.8582,AFLAC INC,"Aflac Incorporated, through its subsidiaries, provides supplemental health and life insurance products. It operates through two segments, Aflac Japan and Aflac U.S."
GRMN,0.8619,GARMIN LTD,"Garmin Ltd. designs, develops, manufactures, markets, and distributes a range of navigation, communication, and information devices worldwide. It operates through five segments: Auto, Aviation, Marine, Outdoor, and Fitness."
ILMN,0.868,ILLUMINA INC,"Illumina, Inc. provides sequencing and array-based solutions for genetic and genomic analysis."
