,dist,conm,busdesc
CPB,0.0,CAMPBELL SOUP CO,"Campbell Soup Company, together with its subsidiaries, engages in the manufacture and market food and beverage products. It operates through Meals & Beverages and Snacks segments. The Meals & Beverages segment engages in the retail and foodservice businesses in the United States and Canada."
THC,0.0003,TENET HEALTHCARE CORP,"Tenet Healthcare Corporation operates as a diversified healthcare services company. The company operates through three segments: Hospital Operations and Other, Ambulatory Care, and Conifer."
FRC,0.0004,FIRST REPUBLIC BANK,"First Republic Bank, together with its subsidiaries, provides private banking, private business banking, real estate lending, and wealth management services to clients in metropolitan areas in the United States. It operates through two segments, Commercial Banking and Wealth Management."
MCO,0.0017,MOODY'S CORP,"Moody's Corporation provides credit ratings and assessment services; and credit, capital markets, and economic research, data, and analytical tools worldwide. It operates through two segments, Moody's Investors Service and Moody's Analytics."
NTRS,0.002,NORTHERN TRUST CORP,"Northern Trust Corporation, a financial holding company, provides wealth management, asset servicing, asset management, and banking solutions for corporations, institutions, families, and individuals worldwide."
MET,0.0029,METLIFE INC,"MetLife, Inc. engages in the insurance, annuities, employee benefits, and asset management businesses worldwide. It operates through five segments: U.S.; Asia; Latin America; Europe, the Middle East and Africa; and MetLife Holdings."
MAT,0.0044,MATTEL INC,"Mattel, Inc., a children's entertainment company, designs and produces toys and consumer products worldwide. The company operates through North America, International, and American Girl segments."
ABC,0.0045,AMERISOURCEBERGEN CORP,AmerisourceBergen Corporation sources and distributes pharmaceutical products in the United States and internationally.
MS,0.0045,MORGAN STANLEY,"Morgan Stanley, a financial holding company, provides various financial products and services to corporations, governments, financial institutions, and individuals in the Americas, Europe, the Middle East, Africa, and Asia."
GS,0.0046,GOLDMAN SACHS GROUP INC,"The Goldman Sachs Group, Inc. operates as an investment banking, securities, and investment management company worldwide. It operates in four segments: Investment Banking, Global Markets, Asset Management, and Consumer & Wealth Management."
SIVB,0.005,SVB FINANCIAL GROUP,"SVB Financial Group, a diversified financial services company, provides various banking and financial products and services. The company operates through four segments: Global Commercial Bank, SVB Private Bank, SVB Capital, and SVB Leerink."
SCHW,0.0059,SCHWAB (CHARLES) CORP,"The Charles Schwab Corporation, through its subsidiaries, provides wealth management, securities brokerage, banking, asset management, custody, and financial advisory services. The company operates through two segments, Investor Services and Advisor Services."
BHF,0.0072,BRIGHTHOUSE FINANL INC,"Brighthouse Financial, Inc. provides annuity and life insurance products in the United States. It operates through three segments: Annuities, Life, and Run-off."
PRU,0.0074,PRUDENTIAL FINANCIAL INC,"Prudential Financial, Inc., through its subsidiaries, provides insurance, investment management, and other financial products and services."
