,dist,conm,busdesc
AVY,0.0,AVERY DENNISON CORP,Avery Dennison Corporation produces and sells pressure-sensitive materials worldwide.
KMX,0.0043,CARMAX INC,"CarMax, Inc., through its subsidiaries, operates as a retailer of used vehicles in the United States. The company operates in two segments, CarMax Sales Operations and CarMax Auto Finance."
NRG,0.0058,NRG ENERGY INC,"NRG Energy, Inc., together with its subsidiaries, operates as an energy company in the United States. It operates through Generation and Retail segments."
MGM,0.0068,MGM RESORTS INTERNATIONAL,"MGM Resorts International, through its subsidiaries, owns and operates integrated casino, hotel, and entertainment resorts in the United States and Macau. The company operates through three segments: Las Vegas Strip Resorts, Regional Operations, and MGM China."
DD,0.0072,DUPONT DE NEMOURS INC,"DuPont de Nemours, Inc. provides technology-based materials, ingredients, and solutions in the United States, Canada, the Asia Pacific, Latin America, Europe, the Middle East, and Africa."
WRK,0.0087,WESTROCK CO,"WestRock Company manufactures and sells paper and packaging solutions in North America, South America, Europe, Asia, and Australia. The company operates through Corrugated Packaging and Consumer Packaging segments."
CNX,0.0097,CNX RESOURCES CORPORATION,"CNX Resources Corporation, an independent oil and gas company, explores for, develops, and produces natural gas properties primarily in the Appalachian Basin. The company operates through two divisions, Exploration and Production (E&P), and Midstream."
DRI,0.0166,DARDEN RESTAURANTS INC,"Darden Restaurants, Inc., through its subsidiaries, owns and operates full-service restaurants in the United States and Canada."
AMCR,0.021,AMCOR PLC,"Amcor plc develops, manufactures, and sells various packaging products for food, beverage, medical and pharmaceutical, fresh produce, snack food, personal care, and other industries worldwide. It operates through two segments, Flexibles and Rigid Packaging."
PHM,0.0232,PULTEGROUP INC,"PulteGroup, Inc., through its subsidiaries, primarily engages in the homebuilding business in the United States. The company acquires and develops land primarily for residential purposes; and constructs housing on such land."
ASH,0.0234,ASHLAND GLOBAL HOLDINGS INC,"Ashland Global Holdings Inc. provides specialty chemical solutions worldwide. The company's Specialty Ingredients segment offers products, technologies, and resources for solving formulation and product-performance challenges."
WHR,0.0235,WHIRLPOOL CORP,"Whirlpool Corporation manufactures and markets home appliances and related products. It operates through four segments: North America; Europe, Middle East and Africa; Latin America; and Asia."
WY,0.0243,WEYERHAEUSER CO,"Weyerhaeuser Company, one of the world's largest private owners of timberlands, began operations in 1900. We own or control approximately 11 million acres of timberlands in the U.S. and manage additional timberlands under long-term licenses in Canada."
DXC,0.0248,DXC TECHNOLOGY CO,"DXC Technology Company, together with its subsidiaries, provides information technology services and solutions primarily in North America, Europe, Asia, and Australia. It operates in two segments, Global Business Services (GBS) and Global Infrastructure Services (GIS)."
TEX,0.0259,TEREX CORP,"Terex Corporation manufactures and sells aerial work platforms, materials processing machinery, and cranes worldwide. The company operates in two segments, Aerial Work Platforms (AWP) and Material Processing (MP)."
TGT,0.0301,TARGET CORP,Target Corporation operates as a general merchandise retailer in the United States.
SANM,0.039,SANMINA CORP,"Sanmina Corporation provides integrated manufacturing solutions, components, products and repair, logistics, and after-market services worldwide. It operates in two segments, Integrated Manufacturing Solutions; and Components, Products and Services."
JBHT,0.0425,HUNT (JB) TRANSPRT SVCS INC,"J.B. Hunt Transport Services, Inc., together with its subsidiaries, provides surface transportation and delivery services in the continental United States, Canada, and Mexico."
PGR,0.0431,PROGRESSIVE CORP-OHIO,"The Progressive Corporation, through its subsidiaries, provides personal and commercial auto insurance, residential property insurance, and other specialty property-casualty insurance and related services primarily in the United States."
OKE,0.0434,ONEOK INC,"ONEOK, Inc., together with its subsidiaries, engages in gathering, processing, storage, and transportation of natural gas in the United States. It operates through Natural Gas Gathering and Processing, Natural Gas Liquids, and Natural Gas Pipelines segments."
POOL,0.0464,POOL CORP,"Pool Corporation distributes swimming pool supplies, equipment, and related leisure products in the United States and internationally."
T,0.0495,AT&T INC,"AT&T Inc. provides telecommunication, media, and technology services worldwide. The company operates through four segments: Communications, WarnerMedia, Latin America, and Xandr."
FTI,0.0516,TECHNIPFMC PLC,"TechnipFMC plc engages in the oil and gas projects, technologies, and systems and services businesses. It operates through three segments: Subsea, Technip Energies, and Surface Technologies."
AET,0.0525,AETNA INC,"Aetna Inc. operates as a health care benefits company in the United States. It operates through three segments: Health Care, Group Insurance, and Large Case Pensions."
AE,0.0541,ADAMS RESOURCES & ENERGY INC,"Adams Resources & Energy, Inc., through its subsidiaries, primarily engages in the marketing, transportation, and storage of crude oil in the United States."
CNC,0.0712,CENTENE CORP,Centene Corporation operates as a multi-national healthcare enterprise that provides programs and services to under-insured and uninsured individuals in the United States.
